50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.196883,,,,,,,,,3f91f114-3869-404c-8361-dbf31f89db05,101,,"[56.1, 74.5]",3920397,2,,,,-0.5123895,,Right Foot,,,"[60.9, 71.8]",,Low Pass,,5.507268,,Incomplete,,Ibán Salvador Edu,30423.0,,,,,,1,From Goal Kick,Carlos Akapo Martínez,17618.0,Right Back,5,Equatorial Guinea,4992,"['43ab3414-b6d6-49cd-98e9-f9c44ea515c0', '0c5b7ec9-5004-4a3a-9fdb-115ffd7ba12e']",6,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:06.661,Pass,
,,,,,,,,,,,,,,,,,,0.241535,,,,,,,,,37bbe67d-f301-4e0a-82bb-82c0312fc5df,104,,"[55.7, 74.1]",3920397,2,,,,-1.3667784,,Right Foot,,,"[56.3, 71.2]",,Low Pass,,2.9614186,,Incomplete,,Pablo Ganet Cómitre,105942.0,,,,,Recovery,1,From Goal Kick,Carlos Akapo Martínez,17618.0,Right Back,5,Equatorial Guinea,4992,"['e4553073-775a-4eb3-a64d-88506dbab254', 'c3879849-6116-4dca-9111-bb2a51b76ec8']",8,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:08.163,Pass,
,,,,,,,,,,,,,,,,,,0.829286,,,,,,,,,a074f698-73c5-44ac-b093-a1aece48dc13,108,,"[64.4, 12.4]",3920397,2,,,,-2.176341,,Right Foot,,,"[61.7, 8.5]",,Ground Pass,,4.7434163,,,,Moreto Moro Cassamã,24909.0,,,,,Recovery,1,From Goal Kick,Mama Samba Baldé,12064.0,Left Wing,5,Equatorial Guinea,4992,"['820ea219-2954-493a-9355-ef9bd53c8f1a', '9df95929-d8cc-4b40-b148-c67aa9328256']",9,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:09.481,Pass,True
,,,,,,,,,,,,,,,,,,2.425367,,,,,,,,,2b2015b2-1306-405f-a548-5866f2416a51,119,,"[84.6, 69.3]",3920397,2,,,,-0.34936783,,Left Foot,,,"[111.5, 59.5]",,Ground Pass,,28.62953,,,,Emilio Nsue López,13581.0,,,,,,1,From Goal Kick,Ibán Salvador Edu,30423.0,Right Wing,5,Equatorial Guinea,4992,['de7bcb8a-520a-45f7-8266-d73d9c4329fd'],15,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:15.074,Pass,
,,,,,,,,,,,,,,,,,,0.084336,,,,,,,,,a66e6463-22b5-4d54-92c3-eaecca077537,122,,"[111.5, 59.5]",3920397,2,,,,-1.9237868,,Right Foot,,,"[110.8, 57.6]",,Ground Pass,,2.0248456,,Incomplete,,José Antonio Miranda Boacho,105762.0,,,,,,1,From Goal Kick,Emilio Nsue López,13581.0,Center Forward,5,Equatorial Guinea,4992,"['bf09515a-34ed-494b-9124-be9bf17f79b8', 'a82e5648-3f08-4b1e-9917-ae4f1119debd']",17,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:17.528,Pass,
,,,,,,,,,,,,,,,,,,1.846526,,,,,,,,,82b4bb17-7b8c-441f-b2c0-f2ae102f1e48,126,,"[33.0, 55.1]",3920397,2,,,,-1.0191413,,Head,,,"[39.4, 44.7]",,High Pass,,12.21147,,Incomplete,,Alfa Semedo Esteves,10323.0,,,,,Recovery,1,From Goal Kick,Mauro Daniel Rodrigues Teixeira,43007.0,Right Wing,5,Equatorial Guinea,4992,"['c51670ab-a1e4-4591-99f8-8bba269913e0', 'ca70e9be-edf0-457f-9932-7e59ac371abf']",21,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:02:21.601,Pass,
,,,,,,,,,,,,,,,,,,0.973563,,,,,,,,,ca70e9be-edf0-457f-9932-7e59ac371abf,129,,"[80.7, 35.4]",3920397,2,,,,0.72564036,,Right Foot,,,"[86.9, 40.9]",,Low Pass,,8.287943,,,,José Ndong Machín Dicombo,23559.0,,,,,Recovery,1,From Goal Kick,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,5,Equatorial Guinea,4992,"['82b4bb17-7b8c-441f-b2c0-f2ae102f1e48', 'ecc30aa9-07ec-4840-b5d2-0cf834603b09']",23,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:23.447,Pass,
,,,,,,,,,,,,,,,,,,0.954373,,,,,,,,,7856d5df-cf89-4e59-95b7-7bd0facfce23,131,,"[86.9, 40.9]",3920397,2,,,,2.3880308,,Right Foot,,,"[78.8, 48.5]",,Low Pass,,11.107204,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,From Goal Kick,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,5,Equatorial Guinea,4992,['1716ea19-dd4e-4d47-bbb3-236d0fadd935'],24,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:24.421,Pass,
,,,,,,,,,,,,,,,,,,0.949826,,,,,,,,,38388191-d302-4f55-8eae-08d4edc666af,135,,"[77.1, 48.7]",3920397,2,,,,0.6435011,,Left Foot,,,"[91.5, 59.5]",,Low Pass,,18.0,,,,Ibán Salvador Edu,30423.0,,,,,,1,From Goal Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,5,Equatorial Guinea,4992,"['e9ab8e53-db46-4858-81ce-7135f79f8883', 'b3879d2f-3402-486f-94e9-a21952a32c0d']",26,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:26.795,Pass,True
,,,,,,,,,,,,,,,,,,3.146916,,,,,,,,,f3a98aa8-31f7-4b23-8d58-c7e6c228cfb8,138,,"[91.5, 59.5]",3920397,2,,,,-0.12910248,,Left Foot,,,"[120.0, 55.8]",,Ground Pass,,28.739172,,Out,,Emilio Nsue López,13581.0,,,,,,1,From Goal Kick,Ibán Salvador Edu,30423.0,Right Wing,5,Equatorial Guinea,4992,['ee81a71f-cf00-4a4c-b2ce-909f3cf375de'],29,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:02:29.006,Pass,
,,,,,,,,,,,,,,,,,,3.458352,,,,,,,,,f78527d1-40db-45e0-bc5b-fe259ed36b37,140,,"[7.0, 35.7]",3920397,3,,,,0.07047135,,Left Foot,,,"[66.5, 39.9]",,High Pass,,59.648052,,,,Alfa Semedo Esteves,10323.0,,,,,Goal Kick,1,From Goal Kick,Ouparine Djoco,36552.0,Goalkeeper,6,Guinea-Bissau,4894,['762c0fb1-5754-4261-830f-c6a2ff55fdda'],1,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:01.323,Pass,
,,,,,,,,,,,,,,,,,,1.221537,,,,,,,,,d53da7db-40e7-437e-a257-efb2e0a85d9b,144,,"[65.7, 40.1]",3920397,3,,,True,-0.80094093,,,,,"[75.2, 30.3]",,High Pass,,13.648809,,,,Moreto Moro Cassamã,24909.0,,,,,,1,From Goal Kick,Alfa Semedo Esteves,10323.0,Right Center Midfield,6,Guinea-Bissau,4894,"['0670a43a-23bb-460a-8bd9-7d1be0f0ffcb', '5d8320c4-8b48-43a1-a207-150087620880']",4,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:04.861,Pass,True
,,,,,,,,,,,,,,,,,,0.761536,,,,,,,,,5bcd897d-ff33-4865-9b13-e86438774284,148,,"[75.8, 28.1]",3920397,3,,,,-0.72768456,,Left Foot,,,"[87.7, 17.5]",,Ground Pass,,15.936437,,,,Mama Samba Baldé,12064.0,,,,,,1,From Goal Kick,Moreto Moro Cassamã,24909.0,Left Center Midfield,6,Guinea-Bissau,4894,['94043f11-bccd-43d1-a7f3-55e55bdd9c63'],7,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:07.722,Pass,
,,,,,,,,,,,,,,,,,,1.256207,,,,,,,,,97595626-1d0b-495e-8cbd-913502a74a8e,152,,"[87.3, 17.4]",3920397,3,,,,1.3342385,,Right Foot,,,"[90.0, 28.6]",,Ground Pass,,11.520851,,Pass Offside,,Franculino Gluda Djú,143863.0,,,,,,1,From Goal Kick,Mama Samba Baldé,12064.0,Left Wing,6,Guinea-Bissau,4894,['5613fc00-0b87-4303-8d72-784fc415ba0a'],8,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:08.524,Pass,
,,,,,,,,,,,,,,,,,,1.302713,,,,,,,,,8ee49456-e32b-4e7c-9738-1c51c5c8f987,154,,"[30.3, 48.9]",3920397,3,True,,,-0.8712401,,Left Foot,,,"[45.7, 30.6]",,Ground Pass,,23.917566,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,Free Kick,1,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,7,Equatorial Guinea,4992,['d0f097ca-950c-4a05-90d9-7a8a1ef3edc8'],28,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:28.357,Pass,
,,,,,,,,,,,,,,,,,,5.449913,,,,,,,,,3d5bba1d-da3b-4620-ac1d-48d9be20d7bf,156,,"[53.9, 21.7]",3920397,3,,,,-0.066467755,,Left Foot,,,"[120.0, 17.3]",,Low Pass,,66.246284,,Out,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,From Free Kick,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,7,Equatorial Guinea,4992,['5980732b-fed5-45b3-a298-93bc586411ff'],31,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:31.592,Pass,
,,,,,,,,,,,,,,,,,,2.640552,,,,,,,,,3b4920ac-b2be-4e8e-9649-f7c3bae07e90,158,,"[3.5, 44.5]",3920397,3,True,,,-1.1994411,,Right Foot,,,"[11.6, 23.7]",,Ground Pass,,22.321514,,,,Manconi Soriano Mané,30104.0,,,,,Goal Kick,1,From Goal Kick,Ouparine Djoco,36552.0,Goalkeeper,8,Guinea-Bissau,4894,['91727122-f45c-4723-8ca0-6ce0660acc92'],45,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:45.444,Pass,
,,,,,,,,,,,,,,,,,,1.232811,,,,,,,,,b8cce304-21f5-48d0-a128-6b7970fafe1c,160,,"[23.6, 17.4]",3920397,3,,,,0.0042016557,,Right Foot,,,"[47.4, 17.5]",,Ground Pass,,23.80021,,,,Mama Samba Baldé,12064.0,,,,,,1,From Goal Kick,Manconi Soriano Mané,30104.0,Left Center Back,8,Guinea-Bissau,4894,['8c94ad4a-a424-43bf-b6d1-16750e93a110'],50,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:50.320,Pass,
,,,,,,,,,,,,,,,,,,1.393362,,,,,,,,,7bd2b7e7-4570-4214-ae58-cd5019c6445d,164,,"[47.8, 16.6]",3920397,3,,,,-1.2449136,,Right Foot,,,"[52.7, 2.1]",,Ground Pass,,15.305554,,,,Fali Candé,41052.0,,,,,,1,From Goal Kick,Mama Samba Baldé,12064.0,Left Wing,8,Guinea-Bissau,4894,['c4cc4fd1-767d-46d6-a104-6a96806fb0a1'],51,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:51.632,Pass,
,,,,,,,,,,,,,,,,,,0.871816,,,,,,,,,c944cbc6-2d57-464b-9e0e-44e2938b45f3,167,,"[52.7, 2.1]",3920397,3,,,,0.5797892,,Left Foot,,,"[64.0, 9.5]",,Ground Pass,,13.507405,,,,Moreto Moro Cassamã,24909.0,,,,,,1,From Goal Kick,Fali Candé,41052.0,Left Back,8,Guinea-Bissau,4894,['e8bdb42f-f6a4-41d2-9d94-451928c17c20'],53,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:53.171,Pass,
,,,,,,,,,,,,,,,,,,0.886873,,,,,,,,,f49218bb-9912-4771-a3ee-030c8da06de6,170,,"[64.0, 9.5]",3920397,3,,,,-0.68088526,,Right Foot,,,"[71.9, 3.1]",,Ground Pass,,10.167104,,,,Fali Candé,41052.0,,,,,,1,From Goal Kick,Moreto Moro Cassamã,24909.0,Left Center Midfield,8,Guinea-Bissau,4894,['7029d9b9-ef66-42e0-b2e8-1810b4976bff'],54,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:03:54.297,Pass,
,,,,,,,,,,,,,,,,,,1.782481,,,,,,,,,3374a937-c080-4f9c-982f-b96a2c9339b6,178,,"[20.4, 76.4]",3920397,4,,,,-1.0335116,,Right Foot,,,"[31.6, 57.6]",,Ground Pass,,21.883327,,Unknown,,Pablo Ganet Cómitre,105942.0,,,,,,1,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,9,Equatorial Guinea,4992,['69240158-2950-4ba0-bdb1-f783d8d31716'],1,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:01.766,Pass,
,,,,,,,,,,,,,,,,,,0.308909,,,,,,,,,63c01707-9467-436d-855a-e501fde80e39,185,,"[30.7, 67.1]",3920397,4,True,,,-1.0099715,,Right Foot,,,"[38.3, 55.0]",,Ground Pass,,14.288807,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,12,Equatorial Guinea,4992,['775e0ac7-ac0b-4e44-b829-2da08bbe0e44'],34,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:34.002,Pass,
,,,,,,,,,,,,,,,,,,2.244962,,,,,,,,,704f5113-9ad8-4f76-a488-05416525f931,187,,"[42.2, 50.6]",3920397,4,,,,-1.776595,,Left Foot,,,"[36.0, 20.9]",,Ground Pass,,30.340237,,,,Pablo Ganet Cómitre,105942.0,,,,,,1,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,12,Equatorial Guinea,4992,['d2b05c37-9ff3-4fe6-ace5-ca4836c0fdac'],35,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:35.795,Pass,
,,,,,,,,,,,,,,,,,,0.965265,,,,,,,,,afac09ed-8dcd-4bf4-b675-cc4573412b26,190,,"[49.3, 16.9]",3920397,4,,,,0.1699854,,Right Foot,,,"[62.7, 19.2]",,Ground Pass,,13.595955,,,,José Ndong Machín Dicombo,23559.0,,,,,,1,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,12,Equatorial Guinea,4992,['ba19ffae-be45-4bb0-8a36-e7d70b970375'],43,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:43.922,Pass,
,,,,,,,,,,,,,,,,,,1.124725,,,,,,,,,0a3867f3-5e15-4c5c-b49f-dbf5b98bfa0d,193,,"[70.7, 21.5]",3920397,4,,,,1.1215363,,Right Foot,,,"[78.8, 38.3]",,Ground Pass,,18.650738,,,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,12,Equatorial Guinea,4992,['60fec643-3069-4eeb-8171-970e75e695e9'],47,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:47.516,Pass,
,,,,,,,,,,,,,,,,,,2.61285,,,,,,,,,2ba52e7d-793b-496a-bb7e-406cfa22ce05,196,,"[79.8, 39.8]",3920397,4,,,,-0.9909759,,Left Foot,,,"[105.8, 0.1]",,Low Pass,,47.456192,,Out,,Basilio Ndong Owono Nchamaaa,105764.0,,,,,,1,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,12,Equatorial Guinea,4992,"['6dcdcd5e-d66c-43a3-89b1-f957436743a5', '321ba28f-1fb2-46db-80c8-e11d81025b53']",48,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:48.641,Pass,True
,,,,,,,,,,,,,,,,,,1.924617,,,,,,,,,c2f18f05-7bde-4d82-ac44-c618ebcc28b4,198,,"[30.1, 80.0]",3920397,5,,,,-0.08476373,,,,,"[60.7, 77.4]",,High Pass,,30.710258,,,,Franculino Gluda Djú,143863.0,,,,,Throw-in,1,From Throw In,Jefferson Anilson Silva Encada,32433.0,Right Back,13,Guinea-Bissau,4894,['05474e24-e248-4e80-a19e-a07a5bce916e'],7,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:07.366,Pass,
,,,,,,,,,,,,,,,,,,2.036414,,,,,,,,,d3af3e71-4f77-4cf7-9f36-79a1a72062b7,201,,"[60.7, 77.4]",3920397,5,,,True,-0.49452582,,,,,"[70.9, 71.9]",,High Pass,,11.588356,,Incomplete,,,,,,,,,1,From Throw In,Franculino Gluda Djú,143863.0,Center Forward,13,Guinea-Bissau,4894,"['37f53e78-cab1-4c5f-84dc-3785a10cb698', 'f3e01ac0-e1b7-485d-b35f-0b5465ba0a25']",9,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:09.370,Pass,True
,,,,,,,,,,,,,,,,,,0.578235,,,,,,,,,c82b1156-027d-44d0-9b89-ca865949d0c2,204,,"[47.6, 10.9]",3920397,5,,,,0.9224643,,Right Foot,,,"[52.6, 17.5]",,Ground Pass,,8.280097,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,14,Equatorial Guinea,4992,['49cbc60f-b1e5-4900-a041-d116e2acef7e'],12,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:12.355,Pass,
,,,,,,,,,,,,,,,,,,1.422578,,,,,,,,,6022eef4-00b1-4ab1-9aa7-3f75a092a128,206,,"[52.6, 17.5]",3920397,5,,,,2.819842,,Left Foot,,,"[37.0, 22.7]",,Ground Pass,,16.443844,,,,Esteban Orozco Fernández,482851.0,,,,,,1,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,14,Equatorial Guinea,4992,['6f953181-46dd-4792-991a-d4141682b856'],12,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:12.933,Pass,
,,,,,,,,,,,,,,,,,,1.888657,,,,,,,,,3b75b2f1-da82-4fe9-bdea-49e7b8ab0388,209,,"[33.2, 24.2]",3920397,5,,,,2.6742136,,Left Foot,,,"[11.8, 35.0]",,Ground Pass,,23.970816,,,,Jesús Lázaro Owono Ngua Akeng,105765.0,,,,,,1,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,14,Equatorial Guinea,4992,['9960e161-5113-4bf2-9d47-2803217060d0'],15,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:15.359,Pass,
,,,,,,,,,,,,,,,,,,2.652481,,,,,,,,,349d4dbd-682f-412b-8bfc-79dc5c329267,212,,"[13.3, 35.4]",3920397,5,,,,0.75982827,,Right Foot,,,"[53.4, 73.5]",,High Pass,,55.31383,,,,Carlos Akapo Martínez,17618.0,,,,,,1,Regular Play,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,14,Equatorial Guinea,4992,['01bc4b88-426d-436d-aa83-215809c9c180'],21,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:21.990,Pass,
,,,,,,,,,,,,,,,,,,1.52643,,,,,,,,,f8d0ede5-661b-4a5e-96fe-2dd7cdbc7f61,215,,"[99.0, 54.8]",3920397,5,,,,0.8321725,,Right Foot,,,"[110.2, 67.1]",,Ground Pass,,16.635204,,,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,Carlos Akapo Martínez,17618.0,Right Back,14,Equatorial Guinea,4992,['642676aa-c946-48cc-a88c-e4312a984e62'],31,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:31.739,Pass,
,,,,,,,,,,,,,,,,,,0.726499,,,,,,,,,d8866dc3-c7cf-4c07-ad75-896d1d597e24,217,,"[110.2, 67.1]",3920397,5,,,,-1.6348113,,Right Foot,,,"[109.2, 51.5]",,Low Pass,,15.632018,,Incomplete,,Emilio Nsue López,13581.0,,,,,,1,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,14,Equatorial Guinea,4992,"['0bcc0101-5aff-4749-b0f5-1910eaa5d979', 'f70ad039-72da-4f1e-8636-9459399756fe']",33,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:33.265,Pass,
,,,,,,,,,,,,,,,,,,1.153272,,,,,,,,,db954323-a9b0-44dc-9142-84478e600985,222,,"[44.0, 20.6]",3920397,5,,,,1.0316908,,Right Foot,,,"[50.7, 31.8]",,Ground Pass,,13.051054,,,,Moreto Moro Cassamã,24909.0,,,,,,1,Regular Play,Mama Samba Baldé,12064.0,Left Wing,15,Guinea-Bissau,4894,['28beef35-11ff-4505-abad-6dabe7068455'],37,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:37.503,Pass,
,,,,,,,,,,,,,,,,,,1.196049,,,,,,,,,3ba0d21e-ecff-4bc2-a2f4-9b5a25962e6a,226,,"[50.9, 31.2]",3920397,5,,,,1.246321,,Right Foot,,,"[54.6, 42.2]",,Ground Pass,,11.605602,,,,Alfa Semedo Esteves,10323.0,,,,,,1,Regular Play,Moreto Moro Cassamã,24909.0,Left Center Midfield,15,Guinea-Bissau,4894,['8cef2333-8bd3-4b73-bf20-e138f78cd11c'],40,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:40.718,Pass,
,,,,,,,,,,,,,,,,,,1.802405,,,,,,,,,69e4036d-0fbc-42c8-9398-102e45cf648c,229,,"[56.3, 45.1]",3920397,5,,,,0.969598,,Right Foot,,,"[77.7, 76.3]",,Ground Pass,,37.833847,,,,Mauro Daniel Rodrigues Teixeira,43007.0,,,,,,1,Regular Play,Alfa Semedo Esteves,10323.0,Right Center Midfield,15,Guinea-Bissau,4894,['a0c98e70-a01e-4fe1-a59b-56cc584a97d0'],42,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:42.593,Pass,
,,,,,,,,,,,,,,,,,,2.029486,,,,,,,,,7679ab19-1050-4969-824e-e755ff6ae00d,232,,"[104.8, 59.4]",3920397,5,,,,-1.5707964,,Left Foot,,,"[104.8, 43.7]",,Ground Pass,,15.7,,,,Alfa Semedo Esteves,10323.0,,,,,,1,Regular Play,Mauro Daniel Rodrigues Teixeira,43007.0,Right Wing,15,Guinea-Bissau,4894,['64cf364c-8f0b-4bb3-81fc-7c89d34bddd7'],48,,,,,,,,,,,,,,,,,,,Guinea-Bissau,4894,00:05:48.653,Pass,
,,,,,,,,,,,,,,,,,,0.60477,,,,,,,,,6f630d62-e1a9-43c6-9c56-6e08670857d1,239,,"[48.6, 61.2]",3920397,5,True,,,-0.9392528,,Left Foot,,,"[56.5, 50.4]",,Ground Pass,,13.380957,,,,Emilio Nsue López,13581.0,,,,,,1,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,16,Equatorial Guinea,4992,['e212b898-7dc1-4c4f-aa78-fa22ddecbe8f'],54,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:54.544,Pass,
,,,,,,,,,,,,,,,,,,1.237187,,,,,,,,,7343a111-9d09-4f85-8168-a2181c43596a,241,,"[56.1, 66.0]",3920397,6,,,,-2.3561945,,Right Foot,,,"[48.0, 57.9]",,Ground Pass,,11.45513,,,,Federico Bikoro Akieme Nchama,34845.0,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Center Forward,16,Equatorial Guinea,4992,['c32c4faa-0cb7-4d80-8fce-4f95a4539ce8'],0,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:00.753,Pass,
,,,,,,,,,,,,,,,,,,0.830026,,,,,,,,,6554e8f2-af18-4b86-abec-c25371133339,244,,"[48.0, 57.9]",3920397,6,,,,-1.2306992,,Right Foot,,,"[50.3, 51.4]",,Ground Pass,,6.8949256,,,,José Ndong Machín Dicombo,23559.0,,,,,,1,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,16,Equatorial Guinea,4992,['25fdfcb5-262e-4c07-960d-dc023a9ac68f'],2,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:02.467,Pass,
,,,,,,,,,,,,,,,,,,1.446189,,,,,,,,,65d84043-07d3-4a45-9781-26530d84bfc6,247,,"[61.7, 51.8]",3920397,6,,,,1.4684159,,Right Foot,,,"[63.2, 66.4]",,Ground Pass,,14.676852,,,,Emilio Nsue López,13581.0,,,,,,1,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,16,Equatorial Guinea,4992,['bf23c1aa-49bf-465c-8261-bf81397cdec1'],8,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:08.254,Pass,
,,,,,,,,,,,,,,,,,,0.832945,,,,,,,,,ad2dbe46-7fb1-4204-915c-ff4c60d3cc83,250,,"[68.0, 70.0]",3920397,6,,,,1.0093026,,Left Foot,,,"[71.9, 76.2]",,Ground Pass,,7.324616,,,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Center Forward,16,Equatorial Guinea,4992,['e0390348-45d9-42a6-8729-c494b8a49901'],11,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:11.393,Pass,
,,,,,,,,,,,,,,,,,,1.514519,,,,,,,,,78ae2ab4-bb73-406c-96f6-ca98901942a8,253,,"[71.9, 73.5]",3920397,6,,,,-1.8536972,,Left Foot,,,"[69.4, 64.9]",,Ground Pass,,8.956003,,,,Pablo Ganet Cómitre,105942.0,,,,,,1,Regular Play,Ibán Salvador Edu,30423.0,Right Wing,16,Equatorial Guinea,4992,['9f296c12-13ea-4937-bfb1-b3e9c1e176f3'],12,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:12.805,Pass,
,,,,,,,,,,,,,,,,,,0.822512,,,,,,,,,e6ee4375-59e1-412b-87b3-e430a05d6b46,256,,"[72.4, 62.9]",3920397,6,,,,-0.46752355,,Right Foot,,,"[82.7, 57.7]",,Ground Pass,,11.5381975,,,,José Antonio Miranda Boacho,105762.0,,,,,,1,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,16,Equatorial Guinea,4992,['e647c7b1-849d-4608-b0d1-b5801be05ccf'],16,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:16.338,Pass,
,,,,,,,,,,,,,,,,,,0.97469,,,,,,,,,7137f1c4-ae87-4b9b-b7d5-ddf703763b8c,259,,"[84.2, 61.6]",3920397,6,,,,1.696792,,Left Foot,,,"[82.3, 76.6]",,Ground Pass,,15.119855,,,,Ibán Salvador Edu,30423.0,,,,,,1,Regular Play,José Antonio Miranda Boacho,105762.0,Left Wing,16,Equatorial Guinea,4992,['d4ecf3f6-fea1-4970-b946-9426d8206358'],19,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:19.623,Pass,
