50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.633934,,,,,,,,,,,,,,a4ef4acb-3338-412d-bf93-91707d27f13a,89,,,"[82.7, 79.1]",3920407,0,,,,-1.5075895,,Right Foot,,,,"[83.7, 63.3]",,High Pass,,15.831614,,Incomplete,Prins Menelik Tjiueza,103803.0,,,,,,1,Regular Play,Ryan Nyambe,4218.0,Right Back,5,Namibia,4980,"['3d052a59-b82c-4bf8-9470-aaecf547ec72', '92690627-4035-405c-99b2-57e31e4eff68']",53,,,,,,,,,,,,,,,,,Namibia,4980,00:00:53.536,Pass,
,,,,,,,,,,,,,,,,0.132078,,,,,,,,,,,,,,92690627-4035-405c-99b2-57e31e4eff68,92,,,"[36.4, 16.8]",3920407,0,,,,2.55359,,Right Foot,,,,"[35.2, 17.6]",,Low Pass,,1.4422206,,Incomplete,Teboho Mokoena,66716.0,,,,,Recovery,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,5,Namibia,4980,"['52b7c2e3-c62a-4e62-8678-ac6350c46d95', 'a4ef4acb-3338-412d-bf93-91707d27f13a', 'a48a1d42-7513-47ad-9205-f8e63477ac38']",56,,,,,,,,,,,,,,,,,South Africa,4976,00:00:56.170,Pass,
,,,,,,,,,,,,,,,,0.972843,,,,,,,,,,,,,,d20ed318-4c76-4522-9b1a-141a5bfb09bb,96,,,"[82.3, 55.4]",3920407,0,,,,-1.8468041,bf6d7047-70c0-438e-a5a0-e324f17341c4,Left Foot,,,,"[77.4, 38.1]",,High Pass,,17.980545,,,Deon Hotto Kavendji,64612.0,True,,,,Recovery,1,Regular Play,Petrus Shitembi,125333.0,Right Center Midfield,5,Namibia,4980,['465fa336-3830-4008-bc1e-b4c117adf5c4'],57,,,,,,,,,,,,,,,,,Namibia,4980,00:00:57.404,Pass,
,,,,,,,,,,,,,,,,3.57627,,,,,,,,,,,,,,e50396e1-705c-4c62-bedd-e845e6265ae9,102,,,"[6.0, 33.1]",3920407,1,,,,-0.33383176,,Right Foot,,,,"[70.3, 10.8]",,High Pass,,68.05718,,Incomplete,Evidence Makgopa,65853.0,,,,,Goal Kick,1,From Goal Kick,Ronwen Williams,66721.0,Goalkeeper,6,South Africa,4976,"['9200dc72-4b1b-4b95-8504-e62831f8f4ff', '209d56c0-b3ac-427c-97e2-9302f20c8014']",30,,,,,,,,,,,,,,,,,South Africa,4976,00:01:30.589,Pass,
,,,,,,,,,,,,,,,,2.54061,,,,,,,,,,,,,,9200dc72-4b1b-4b95-8504-e62831f8f4ff,104,,,"[49.8, 69.3]",3920407,1,,,,-0.1613751,,Head,,,,"[79.9, 64.4]",,High Pass,,30.49623,,Incomplete,Peter Shalulile,65723.0,,,,,Recovery,1,From Goal Kick,Kennedy Amutenya,264381.0,Right Center Back,6,South Africa,4976,"['6d2246b2-5eba-4322-b322-9cdd08e2facc', '0c4e8eaa-0fb0-4762-8b65-91438b78511b', 'e50396e1-705c-4c62-bedd-e845e6265ae9']",34,,,,,,,,,,,,,,,,,Namibia,4980,00:01:34.166,Pass,
,,,,,,,,,,,,,,,,1.108005,,,,,,,,,,,,,,0c4e8eaa-0fb0-4762-8b65-91438b78511b,106,,,"[40.2, 15.7]",3920407,1,,,,-0.48325294,,Head,,,,"[50.3, 10.4]",,High Pass,,11.406138,,Incomplete,Sphephelo S''Miso Sithole,42527.0,,,,,Recovery,1,From Goal Kick,Mothobi Mvala,65732.0,Left Center Back,6,South Africa,4976,"['9200dc72-4b1b-4b95-8504-e62831f8f4ff', '7cd9e1b0-6b32-4f3c-9bec-35aed4916a77', '2c81fcb8-57ea-4e18-a3c6-56ef817a395e']",36,,,,,,,,,,,,,,,,,South Africa,4976,00:01:36.706,Pass,
,,,,,,,,,,,,,,,,0.350792,,,,,,,,,,,,,,37508827-62dc-49d0-b953-f5c90309cf2a,111,,,"[65.8, 75.1]",3920407,1,,,,-0.058755822,,Other,,,,"[69.2, 74.9]",,Ground Pass,,3.4058774,,Incomplete,Peter Shalulile,65723.0,,,,,,1,Regular Play,Absalom Iimbondi,103804.0,Right Midfield,7,Namibia,4980,"['e00abc4c-6033-43f0-96a6-d9e8f217822e', 'd6c8d8ad-176a-4e19-9d1f-e65a5e976e91', 'f602172d-cf8a-40a1-82c6-c6e4a250c3b3']",39,,,,,,,,,,,,,,,,,Namibia,4980,00:01:39.683,Pass,True
,,,,,,,,,,,,,,,,0.76548,,,,,,,,,,,,,,25aab52e-3888-47a4-bb9b-1970722a07c3,115,,,"[52.9, 1.4]",3920407,1,,,,0.03173537,,Left Foot,,,,"[65.5, 1.8]",,Ground Pass,,12.606348,,Incomplete,Percy Tau,29367.0,,,,,Recovery,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,7,Namibia,4980,"['52b72ed2-0eed-412f-9449-b1cefea6b5fc', 'f2f287f1-d58e-471a-80e0-0a10a0c63683', '7df923b1-819b-4f19-8a92-4657e0e83d4e']",41,,,,,,,,,,,,,,,,,South Africa,4976,00:01:41.057,Pass,True
,,,,,,,,,,,,,,,,3.906545,,,,,,,,,,,,,,bf2afa45-b19d-436d-9719-8fc9a081ec5c,121,,,"[39.9, 79.3]",3920407,1,,,,-2.5929232,,Left Foot,,,,"[6.2, 58.7]",,Ground Pass,,39.497467,,,Lloyd Junior Kazapua,125324.0,,,,,,1,Regular Play,Kennedy Amutenya,264381.0,Right Center Back,7,Namibia,4980,['a001c0a2-cef0-4c11-831b-164a99eb4b3b'],44,,,,,,,,,,,,,,,,,Namibia,4980,00:01:44.472,Pass,
,,,,,,,,,,,,,,,,3.602682,,,,,,,,,,,,,,7af64e29-9a74-4388-98f8-c2275deef660,125,,,"[8.4, 58.4]",3920407,1,,,,-0.3086324,,Right Foot,,,,"[79.6, 35.7]",,High Pass,,74.73105,,Incomplete,Deon Hotto Kavendji,64612.0,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,7,Namibia,4980,"['66847086-212b-4eb5-8cd0-d523041615ae', '445ebe5b-187b-4fd0-89c5-ef03762b434c', 'c953bbd0-0b59-42c0-986a-10933ebb51c1']",49,,,,,,,,,,,,,,,,,Namibia,4980,00:01:49.803,Pass,True
,,,,,,,,,,,,,,,,1.380127,,,,,,,,,,,,,,2107ed30-55ab-4eb6-9872-a854636c2107,129,,,"[70.9, 35.1]",3920407,1,,,True,0.9231343,,,,,,"[79.6, 46.6]",,High Pass,,14.420125,,,Peter Shalulile,65723.0,,,,,Recovery,1,Regular Play,Prins Menelik Tjiueza,103803.0,Left Center Midfield,7,Namibia,4980,"['19854fce-fd2b-434a-8fe4-c07d6747edbf', '69dcd3ad-d741-488a-92f9-5520506046c4']",56,,,,,,,,,,,,,,,,,Namibia,4980,00:01:56.286,Pass,True
,,,,,,,,,,,,,,,,3.859757,,,,,,,,,,,,,,a95c354f-9e04-4988-a25e-69438d6c3ad6,133,,,"[76.6, 50.2]",3920407,1,,,,0.56317896,,Right Foot,,,,"[104.0, 67.5]",,High Pass,,32.404476,,Incomplete,Absalom Iimbondi,103804.0,,,,,,1,Regular Play,Peter Shalulile,65723.0,Center Forward,7,Namibia,4980,"['b85a934b-415d-4677-a651-d107b042da4d', '29e4d1a4-6a45-44a2-ae54-8a9a0c22e879', 'e29cdcde-66f3-4a99-90ca-23363e544baf']",58,,,,,,,,,,,,,,,,,Namibia,4980,00:01:58.240,Pass,True
,,,,,,,,,,,,,,,,1.352926,,,,,,,,,,,,,,1ab879de-5f81-4521-a847-e19577a6d799,140,,,"[28.4, 0.1]",3920407,2,,,,0.41012734,,,,,,"[42.2, 6.1]",,High Pass,,15.047923,,,Percy Tau,29367.0,,,,,Throw-in,1,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,9,South Africa,4976,['f877d185-6c29-4773-b5e4-5ee6b3092d6d'],13,,,,,,,,,,,,,,,,,South Africa,4976,00:02:13.721,Pass,
,,,,,,,,,,,,,,,,0.910337,,,,,,,,,,,,,,5c3d4d6a-4c53-47bf-8398-b2135a088aef,144,,,"[41.8, 4.2]",3920407,2,,,,-0.107427955,,Left Foot,,,,"[52.0, 3.1]",,Low Pass,,10.259142,,,Themba Zwane,65726.0,,,,,,1,From Throw In,Percy Tau,29367.0,Left Wing,9,South Africa,4976,"['cdf95c2c-6a47-4282-8576-18c1c7cebc47', 'a1011108-707b-4ba7-b3cd-dec42d1938fc']",15,,,,,,,,,,,,,,,,,South Africa,4976,00:02:15.725,Pass,True
,,,,,,,,,,,,,,,,2.022369,,,,,,,,,,,,,,ae424cf6-8fdd-4435-bbbf-4272ec9eb44b,150,,,"[51.2, 3.1]",3920407,2,True,,,1.2029109,,Left Foot,,,,"[76.6, 69.0]",,High Pass,,70.625565,,,Thapelo James Morena,65727.0,,True,,,Free Kick,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,10,South Africa,4976,['f5d7b9c2-fd68-4d98-aa6c-252831f69447'],32,,,,,,,,,,,,,,,,,South Africa,4976,00:02:32.934,Pass,
,,,,,,,,,,,,,,,,1.140524,,,,,,,,,,,,,,6033aa4a-db67-4de3-8d8b-8563b0e4af84,153,,,"[72.3, 71.9]",3920407,2,,,,3.1242032,,Right Foot,,,,"[60.8, 72.1]",,Ground Pass,,11.501739,,Incomplete,Khuliso Johnson Mudau,65719.0,,,,,,1,From Free Kick,Thapelo James Morena,65727.0,Right Wing,10,South Africa,4976,"['6dfb0c9c-1752-4789-8695-15ee10f5d38b', '10e1b3d4-0148-4534-8413-d44a74b0be7e', 'e990878b-76fd-40bc-a2a4-ea7a9d8bb01d']",37,,,,,,,,,,,,,,,,,South Africa,4976,00:02:37.516,Pass,True
,,,,,,,,,,,,,,,,0.915553,,,,,,,,,,,,,,b3ac7bb3-3993-4db8-91ad-e430bcd493af,158,,,"[71.4, 14.9]",3920407,2,,,,0.1601084,,Right Foot,,,,"[87.5, 17.5]",,Ground Pass,,16.308586,,Incomplete,Peter Shalulile,65723.0,,,,,,1,From Free Kick,Deon Hotto Kavendji,64612.0,Left Midfield,10,South Africa,4976,"['905402be-7d98-4b73-916f-54844e5cdbc8', '81972a38-7c67-42e0-97f1-7a116920cdb1']",41,,,,,,,,,,,,,,,,,Namibia,4980,00:02:41.079,Pass,
,,,,,,,,,,,,,,,,0.384199,,,,,,,,,,,,,,07987aca-a80a-4afe-acc9-d9e581d72022,162,,,"[33.6, 65.0]",3920407,2,,,,0.34464732,,Right Foot,,,,"[37.5, 66.4]",,Ground Pass,,4.14367,,Incomplete,Teboho Mokoena,66716.0,,,,,,1,From Free Kick,Gomolemo Grant Kekana,70093.0,Right Center Back,10,South Africa,4976,"['78263e4b-6c19-41be-be12-9b543956cdb6', '5324dc7f-54a3-4d6e-b5fe-28983ddf0a93']",43,,,,,,,,,,,,,,,,,South Africa,4976,00:02:43.315,Pass,
,,,,,,,,,,,,,,,,0.740553,,,,,,,,,,,,,,606f4fa8-138a-4544-91c5-b9177cd660ef,169,,,"[88.9, 31.0]",3920407,2,,,,1.0584068,,Right Foot,,,,"[94.3, 40.6]",,Ground Pass,,11.014536,,,Petrus Shitembi,125333.0,,,,,,1,Regular Play,Peter Shalulile,65723.0,Center Forward,11,Namibia,4980,['bdd2de8f-d778-435e-93ec-00c68cbeb112'],48,,,,,,,,,,,,,,,,,Namibia,4980,00:02:48.199,Pass,
,,,,,,,,,,,,,,,,0.982983,,,,,,,,,,,,,,3dc11d0e-9365-426a-aae6-e2c006170d11,171,,,"[94.3, 40.6]",3920407,2,,,,-1.0683751,de388433-8436-4d4b-b36c-2fff0940abc2,Left Foot,,,,"[99.3, 31.5]",,High Pass,,10.38316,,,Prins Menelik Tjiueza,103803.0,True,,,,,1,Regular Play,Petrus Shitembi,125333.0,Right Center Midfield,11,Namibia,4980,['85368d0b-6e1a-4969-9799-51244eb2bc11'],48,,,,,,,,,,,,,,,,,Namibia,4980,00:02:48.939,Pass,
,,,,,,,,,,,,,,,,2.581127,,,,,,,,,,,,,,3a906ded-4b1e-4683-9e72-3c579730a6df,178,,,"[15.8, 39.8]",3920407,3,True,,,0.26396373,,Keeper Arm,,,,"[56.5, 50.8]",,High Pass,,42.16029,,,Teboho Mokoena,66716.0,,,,,,1,From Keeper,Ronwen Williams,66721.0,Goalkeeper,12,South Africa,4976,['d1131a31-ab91-4185-8496-938aa67440b6'],2,,,,,,,,,,,,,,,,,South Africa,4976,00:03:02.216,Pass,
,,,,,,,,,,,,,,,,2.942839,,,,,,,,,,,,,,ca13ed30-c740-4c2d-8875-1d46214983d9,180,,,"[59.7, 53.0]",3920407,3,,,,0.10577656,,Right Foot,,,,"[100.2, 57.3]",,Ground Pass,,40.72763,,Incomplete,Thapelo James Morena,65727.0,,,,,,1,From Keeper,Teboho Mokoena,66716.0,Right Defensive Midfield,12,South Africa,4976,"['a5fdea43-3b54-4dde-899c-a390b7b64f99', 'd7e94561-e668-49bd-8750-283cea1fb887']",5,,,,,,,,,,,,,,,,,South Africa,4976,00:03:05.551,Pass,
,,,,,,,,,,,,,,,,1.058853,,,,,,,,,,,,,,0f5e2422-de02-424d-ab5c-1d71c0d82f35,188,,,"[19.1, 8.2]",3920407,3,,,,0.14803195,,Left Foot,,,,"[30.5, 9.9]",,Ground Pass,,11.526057,,,Aprocious Petrus,136406.0,,,,,,1,Regular Play,Riaan Hanamub,65555.0,Left Back,13,Namibia,4980,"['92b953bb-8fe9-446d-af5c-2bc1f053ce4e', '29dee29a-c503-45ce-9aef-aca0d576ddca']",12,,,,,,,,,,,,,,,,,Namibia,4980,00:03:12.300,Pass,True
,,,,,,,,,,,,,,,,1.389584,,,,,,,,,,,,,,ae72de77-6b8a-4b1b-99b5-4e98c3ad7838,192,,,"[29.5, 13.2]",3920407,3,,,,-2.9441972,,Left Foot,,,,"[14.5, 10.2]",,Ground Pass,,15.297058,,,Lubeni Haukongo,135004.0,,,,,,1,Regular Play,Aprocious Petrus,136406.0,Center Defensive Midfield,13,Namibia,4980,"['1be93f49-2e0f-4459-b631-4ba68d840107', '857f51d1-b88f-47b9-a910-bad0ab8beb8d']",17,,,,,,,,,,,,,,,,,Namibia,4980,00:03:17.203,Pass,True
,,,,,,,,,,,,,,,,1.02693,,,,,,,,,,,,,,30932e9e-5dd3-4c28-b2a5-cc4f8a350f4d,195,,,"[13.3, 11.9]",3920407,3,,,,2.1688273,,Left Foot,,,,"[2.4, 27.9]",,Ground Pass,,19.36001,,,Lloyd Junior Kazapua,125324.0,,,,,,1,Regular Play,Lubeni Haukongo,135004.0,Left Center Back,13,Namibia,4980,['48b0de5a-c1ad-41b0-b9f3-136981ade111'],20,,,,,,,,,,,,,,,,,Namibia,4980,00:03:20.421,Pass,
,,,,,,,,,,,,,,,,3.49863,,,,,,,,,,,,,,ee77c563-a1f3-4db7-88bc-845b4684f656,198,,,"[2.6, 28.3]",3920407,3,,,,-0.036049947,,Right Foot,,,,"[63.6, 26.1]",,Low Pass,,61.039658,,Incomplete,Prins Menelik Tjiueza,103803.0,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,13,Namibia,4980,"['484ebd5c-5cec-4384-b8cb-fdc7f5121171', '08c6408b-cbb7-4116-bd41-fd0d149d5fb4']",21,,,,,,,,,,,,,,,,,Namibia,4980,00:03:21.519,Pass,
,,,,,,,,,,,,,,,,3.144808,,,,,,,,,,,,,,484ebd5c-5cec-4384-b8cb-fdc7f5121171,201,,,"[56.5, 54.0]",3920407,3,,,,-0.3270981,,Head,,,,"[73.3, 48.3]",,High Pass,,17.740631,,,Themba Zwane,65726.0,,,,,Recovery,1,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,13,Namibia,4980,"['ee77c563-a1f3-4db7-88bc-845b4684f656', '079b662a-100c-4e7b-aae9-e37599a56f97']",25,,,,,,,,,,,,,,,,,South Africa,4976,00:03:25.018,Pass,
,,,,,,,,,,,,,,,,1.153575,,,,,,,,,,,,,,01d464e6-ae9c-4625-8454-ee9300b3aa2c,203,,,"[73.1, 48.3]",3920407,3,,,True,0.16098781,,,,,,"[84.8, 50.2]",,High Pass,,11.85327,,Incomplete,Evidence Makgopa,65853.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,13,Namibia,4980,"['f346a67b-8e77-4bfc-bbe7-708e2dfa8e77', 'e3cc6cca-c29b-4594-a2e3-35d66a087961', '521ecce7-22d7-40c9-b5c0-071a8da0fe8b']",28,,,,,,,,,,,,,,,,,South Africa,4976,00:03:28.163,Pass,True
,,,,,,,,,,,,,,,,1.891175,,,,,,,,,,,,,,754a5139-2278-460c-b519-4c6910dab8bd,213,,,"[24.8, 64.4]",3920407,3,,,,-2.5804293,,Right Foot,,,,"[3.8, 51.2]",,Ground Pass,,24.804031,,,Lloyd Junior Kazapua,125324.0,,,,,,1,Regular Play,Ryan Nyambe,4218.0,Right Back,13,Namibia,4980,"['0605d5c0-ebc8-403e-8c81-05cc0a68471a', 'cc130aae-0878-4986-a1a6-5b220ca19840']",37,,,,,,,,,,,,,,,,,Namibia,4980,00:03:37.008,Pass,True
,,,,,,,,,,,,,,,,3.2324,,,,,,,,,,,,,,92888fa2-5767-4d77-91e9-4a37c92e4c39,217,,,"[4.0, 53.6]",3920407,3,,,,0.06972805,,Right Foot,,,,"[67.0, 58.0]",,High Pass,,63.153465,,Incomplete,Peter Shalulile,65723.0,,,,,,1,Regular Play,Lloyd Junior Kazapua,125324.0,Goalkeeper,13,Namibia,4980,"['41ebe3d1-ead3-4164-b7bc-f8892bd267fa', '160efb9c-0ac7-405a-a315-9209e9c375f7', '51825e00-1feb-406d-be30-5dfae7d6408f']",41,,,,,,,,,,,,,,,,,Namibia,4980,00:03:41.737,Pass,True
,,,,,,,,,,,,,,,,0.823198,,,,,,,,,,,,,,160efb9c-0ac7-405a-a315-9209e9c375f7,219,,,"[53.1, 22.1]",3920407,3,,,,-0.028563658,,Head,,,,"[67.1, 21.7]",,High Pass,,14.005713,,,Sphephelo S''Miso Sithole,42527.0,,,,,Recovery,1,Regular Play,Mothobi Mvala,65732.0,Left Center Back,13,Namibia,4980,"['57a6fdc4-3daa-43e3-9bde-30c02f803039', '92888fa2-5767-4d77-91e9-4a37c92e4c39']",44,,,,,,,,,,,,,,,,,South Africa,4976,00:03:44.969,Pass,
,,,,,,,,,,,,,,,,2.146123,,,,,,,,,,,,,,1429dc52-93d9-4665-aa7d-76964ec9fd25,225,,,"[74.2, 21.5]",3920407,4,,,,0.4942503,,Left Foot,,,,"[112.8, 42.3]",,High Pass,,43.84746,,Incomplete,Themba Zwane,65726.0,,,,,Free Kick,1,From Free Kick,Aubrey Maphosa Modiba,65733.0,Left Back,14,South Africa,4976,"['3559db6a-d661-43dd-b78e-3090f224ad67', '6a15cad5-110a-4e37-943b-19a5cf6967e9']",28,,,,,,,,,,,,,,,,,South Africa,4976,00:04:28.087,Pass,
,,,,,,,,,,,,,,,,1.787237,,,,,,,,,,,,,,14037d16-947c-40e4-8d8c-a3250c3f46ec,229,,,"[15.0, 42.0]",3920407,4,,,,1.5433307,,Keeper Arm,,,,"[15.5, 60.2]",,Ground Pass,,18.206867,,,Kennedy Amutenya,264381.0,,,,,,1,From Keeper,Lloyd Junior Kazapua,125324.0,Goalkeeper,15,Namibia,4980,['38082b56-f21b-4320-a173-b2aa45affe49'],39,,,,,,,,,,,,,,,,,Namibia,4980,00:04:39.871,Pass,
,,,,,,,,,,,,,,,,2.689561,,,,,,,,,,,,,,e035d3be-19e1-4daf-acdc-4bf371f4b2d6,233,,,"[19.6, 59.5]",3920407,4,,,,0.3302455,,Left Foot,,,,"[68.9, 76.4]",,High Pass,,52.116215,,,Absalom Iimbondi,103804.0,,,,,,1,From Keeper,Kennedy Amutenya,264381.0,Right Center Back,15,Namibia,4980,"['3b6ac15b-0d42-4b32-aa8c-1d5bf02370d2', '09d37bb9-341e-47b8-a2a0-2778247a9b7c']",43,,,,,,,,,,,,,,,,,Namibia,4980,00:04:43.074,Pass,True
,,,,,,,,,,,,,,,,1.517441,,,,,,,,,,,,,,cd53cfb8-46fe-4265-86ef-eb304b703d61,236,,,"[57.3, 0.1]",3920407,5,,,,0.115134805,,,,,,"[72.0, 1.8]",,High Pass,,14.797973,,,Percy Tau,29367.0,,,,,Throw-in,1,From Throw In,Aubrey Maphosa Modiba,65733.0,Left Back,16,South Africa,4976,['88b878e3-791b-42de-8a8d-deabb687910a'],13,,,,,,,,,,,,,,,,,South Africa,4976,00:05:13.099,Pass,
,,,,,,,,,,,,,,,,0.062012,,,,,,,,,,,,,,57251dcb-c055-4e89-a990-3810301125d8,240,,,"[72.6, 2.0]",3920407,5,,,,-0.124354996,,Left Foot,,,,"[74.2, 1.8]",,Low Pass,,1.6124516,,Incomplete,Evidence Makgopa,65853.0,,,,,,1,From Throw In,Percy Tau,29367.0,Left Wing,16,South Africa,4976,"['fc0351cb-0b54-497f-8fca-2d4c7537f113', '88a3e6d8-9abb-4dce-ac2f-f5558fd4ab97', 'b936d056-b39d-4955-be5f-2d9f56448ca0']",14,,,,,,,,,,,,,,,,,South Africa,4976,00:05:14.642,Pass,True
,,,,,,,,,,,,,,,,0.101285,,,,,,,,,,,,,,1e3714fc-3cdb-46ca-9903-268372634e54,243,,,"[68.5, 3.0]",3920407,5,,,True,0.09966865,,,,,,"[69.5, 3.1]",,Low Pass,,1.0049876,,Incomplete,Percy Tau,29367.0,,,,,Recovery,1,From Throw In,Themba Zwane,65726.0,Center Attacking Midfield,16,South Africa,4976,"['9faf880a-9332-47ea-bb07-3cdb5fe1c0d6', '09a74ea6-7c28-43e6-8696-4aa73efecfb4', '4feb4ab1-8222-4d44-a6d1-f14163142856']",16,,,,,,,,,,,,,,,,,South Africa,4976,00:05:16.218,Pass,True
,,,,,,,,,,,,,,,,2.915924,,,,,,,,,,,,,,dfde1cd8-a1f4-4e93-ba0f-655d80163e5d,253,,,"[45.3, 75.1]",3920407,5,,,,-2.4388785,,Left Foot,,,,"[35.5, 66.8]",,Ground Pass,,12.842507,,,Ryan Nyambe,4218.0,,,,,,1,From Throw In,Petrus Shitembi,125333.0,Right Center Midfield,16,South Africa,4976,['0c2262ca-0224-40c5-9245-b66bd47d45f7'],19,,,,,,,,,,,,,,,,,Namibia,4980,00:05:19.589,Pass,
,,,,,,,,,,,,,,,,1.705449,,,,,,,,,,,,,,b0b2f661-d4c8-457c-8b87-050844c3b01e,255,,,"[35.5, 66.8]",3920407,5,True,,,-0.42392567,,Right Foot,,,,"[105.3, 35.3]",,High Pass,,76.57865,,Incomplete,,,,,,,,1,From Throw In,Ryan Nyambe,4218.0,Right Back,16,South Africa,4976,['a7a1ddef-e6fc-45ea-904c-9ea10dd52dcd'],28,,,,,,,,,,,,,,,,,Namibia,4980,00:05:28.497,Pass,
,,,,,,,,,,,,,,,,0.990187,,,,,,,,,,,,,,57b3a471-2ae8-4029-af12-1a3832bc7f48,257,,,"[15.3, 48.3]",3920407,5,,,,0.5501658,,Left Foot,,,,"[22.8, 52.9]",,Ground Pass,,8.798295,,,Gomolemo Grant Kekana,70093.0,,,,,,1,Regular Play,Ronwen Williams,66721.0,Goalkeeper,17,South Africa,4976,['871a3824-5d5e-4f46-9561-775672848446'],34,,,,,,,,,,,,,,,,,South Africa,4976,00:05:34.093,Pass,
,,,,,,,,,,,,,,,,2.047198,,,,,,,,,,,,,,fb1edd93-facf-42c9-b92a-2dbf4b0e5b4f,260,,,"[27.0, 48.5]",3920407,5,,,,-1.6072764,,Right Foot,,,,"[26.0, 21.1]",,Ground Pass,,27.418242,,,Mothobi Mvala,65732.0,,,,,,1,Regular Play,Gomolemo Grant Kekana,70093.0,Right Center Back,17,South Africa,4976,['b35a33e9-2be6-4e5b-b994-76cf0a7862a7'],38,,,,,,,,,,,,,,,,,South Africa,4976,00:05:38.315,Pass,
,,,,,,,,,,,,,,,,1.265672,,,,,,,,,,,,,,fdfb5248-3384-4b5a-ab35-fbcfab51abe5,263,,,"[31.2, 19.3]",3920407,5,,,,-1.0655972,,Right Foot,,,,"[41.1, 1.4]",,Ground Pass,,20.455317,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,Regular Play,Mothobi Mvala,65732.0,Left Center Back,17,South Africa,4976,['b2b1d2b4-cfa3-48ab-b85f-2e89db3ca22a'],41,,,,,,,,,,,,,,,,,South Africa,4976,00:05:41.897,Pass,
,,,,,,,,,,,,,,,,0.894607,,,,,,,,,,,,,,d8fdcd64-7916-45df-a09b-6221bf1071d2,267,,,"[62.1, 10.0]",3920407,5,,,,-1.465307,,Left Foot,,,,"[63.0, 1.5]",,Ground Pass,,8.547514,,,Themba Zwane,65726.0,,,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,17,South Africa,4976,['e3b672b0-0d27-4a68-ba91-d82dc37226fc'],49,,,,,,,,,,,,,,,,,South Africa,4976,00:05:49.034,Pass,
,,,,,,,,,,,,,,,,1.014311,,,,,,,,,,,,,,38afec51-2fa2-442f-a4c8-d11361361447,270,,,"[62.5, 1.5]",3920407,5,,,,2.3284237,,Right Foot,,,,"[55.5, 8.9]",,Ground Pass,,10.186265,,,Aubrey Maphosa Modiba,65733.0,,,,,,1,Regular Play,Themba Zwane,65726.0,Center Attacking Midfield,17,South Africa,4976,['300d129e-606c-4b83-af31-ee4f7ea19c6c'],51,,,,,,,,,,,,,,,,,South Africa,4976,00:05:51.205,Pass,
,,,,,,,,,,,,,,,,3.658875,,,,,,,,,,,,,,14c4fe18-8019-44b7-955f-dc767f7ff021,273,,,"[58.0, 11.8]",3920407,5,,,,1.0303768,,Left Foot,,,,"[91.0, 66.8]",,High Pass,,64.14047,,Incomplete,Thapelo James Morena,65727.0,,True,,,,1,Regular Play,Aubrey Maphosa Modiba,65733.0,Left Back,17,South Africa,4976,"['432496d7-9bdd-49fd-9118-b3e7ebf70b40', '1ff97b90-c8e8-4d8f-9e8d-eb4d2c8ff5cf']",54,,,,,,,,,,,,,,,,,South Africa,4976,00:05:54.078,Pass,
