ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.502435,,,,,,,,,,,,305308c8-3ffc-4180-a75b-a7fa4e798e5d,1555,,"[22.6, 70.5]",3920417,49,,,,2.0718098,,Left Foot,,,,"[20.3, 74.7]",Ground Pass,,4.788528,,,Hamari Traoré,3248.0,,,,,,,2,From Throw In,Aliou Dieng,67714.0,Right Defensive Midfield,97,Mali,4930,['06dd8cd5-c83a-45b8-881c-e4ce5afb925f'],37,,,,,,,,,,,,,,,,,,Mali,4930,00:04:37.042,Pass,
,,,,,,,,,,,,,2.7561,,,,,,,,,,,,0b36b74c-05da-4fe3-a50e-b3181c5d87b9,1558,,"[21.2, 74.7]",3920417,49,,,,-1.6109844,,Right Foot,,,,"[18.9, 17.5]",High Pass,,57.246223,,,Moussa Diarra,32952.0,,,True,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,97,Mali,4930,['a9e96811-a317-42d8-be9d-56d86f8c3b82'],39,,,,,,,,,,,,,,,,,,Mali,4930,00:04:39.507,Pass,
,,,,,,,,,,,,,1.242508,,,,,,,,,,,,2c04c7fc-385d-47e2-a3b1-4c6605c921b9,1561,,"[31.1, 10.0]",3920417,49,,,,-0.49513325,,Left Foot,,,,"[46.1, 1.9]",Ground Pass,,17.047287,,,Nene Dorgeles,199653.0,,,,,,,2,From Throw In,Moussa Diarra,32952.0,Left Back,97,Mali,4930,['a33c0864-4dc7-4ce8-b413-879029c8c334'],45,,,,,,,,,,,,,,,,,,Mali,4930,00:04:45.555,Pass,
,,,,,,,,,,,,,1.357269,,,,,,,,,,,,753baa05-0640-46ba-aadf-a8f3268bf5d3,1564,,"[45.4, 2.5]",3920417,49,,,,2.8716192,,Left Foot,,,,"[29.5, 6.9]",Ground Pass,,16.497576,,,Moussa Diarra,32952.0,,,,,,,2,From Throw In,Nene Dorgeles,199653.0,Left Midfield,97,Mali,4930,['f7ab2afc-289f-4208-86ac-f540a35df3f3'],47,,,,,,,,,,,,,,,,,,Mali,4930,00:04:47.745,Pass,
,,,,,,,,,,,,,1.362106,,,,,,,,,,,,00d63882-0aba-4700-8616-104a5f470251,1567,,"[31.5, 8.5]",3920417,49,,,,1.956679,,Left Foot,,,,"[25.0, 24.5]",Ground Pass,,17.269917,,,Sikou Niakate,7295.0,,,,,,,2,From Throw In,Moussa Diarra,32952.0,Left Back,97,Mali,4930,['7d067ef2-667b-482d-bc2d-c823b8ad9e37'],50,,,,,,,,,,,,,,,,,,Mali,4930,00:04:50.697,Pass,
,,,,,,,,,,,,,3.241598,,,,,,,,,,,,004d52c3-24c6-4ee4-b71d-6e0858e00bfb,1570,,"[44.0, 42.0]",3920417,49,,,,0.38085324,,Left Foot,,,,"[93.7, 61.9]",High Pass,,53.53597,Unknown,,Fousseni Diabaté,3710.0,,,,,,,2,From Throw In,Sikou Niakate,7295.0,Left Center Back,97,Mali,4930,['e1cfd172-9367-4e0d-a22b-c55c7c53d84c'],57,,,,,,,,,,,,,,,,,,Mali,4930,00:04:57.538,Pass,
,,,,,,,,,,,,,2.758338,,,,,,,,,,,,c54bcf36-fcd5-424a-8ae7-99be6804da69,1575,,"[25.8, 16.5]",3920417,50,,,,-0.31073508,,Right Foot,,,,"[75.0, 0.7]",High Pass,,51.67475,Out,,Deon Hotto Kavendji,64612.0,,,,,,Free Kick,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,98,Namibia,4980,['013badd4-43a6-4435-b8c1-9b9de29e1f6a'],37,,,,,,,,,,,,,,,,,,Namibia,4980,00:05:37.710,Pass,
,,,,,,,,,,,,,2.13972,,,,,,,,,,,,f7799ad7-974e-4243-bd4b-bcdad22f0aee,1577,,"[45.9, 80.0]",3920417,50,,,,-0.29997543,,,,,,"[79.2, 69.7]",High Pass,,34.856564,Incomplete,,Youssoufou Niakaté,51750.0,,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,99,Mali,4930,"['4ba62fbf-0c98-4cfd-9997-7d98b5acaa7a', 'bf3982f2-e36c-4fd2-96df-92b589e53b06']",55,,,,,,,,,,,,,,,,,,Mali,4930,00:05:55.811,Pass,
,,,,,,,,,,,,,2.123781,,,,,,,,,,,,bf3982f2-e36c-4fd2-96df-92b589e53b06,1580,,"[40.9, 10.4]",3920417,50,,,True,0.06484403,,,,,,"[48.6, 10.9]",High Pass,,7.7162166,,,Aprocious Petrus,136406.0,,,,,,Recovery,2,From Throw In,Lubeni Haukongo,135004.0,Left Center Back,99,Mali,4930,"['2c0c8460-2735-403b-9046-51da260510b6', 'cd93a62a-4f05-4ea0-823b-acc508a352cf', 'f7799ad7-974e-4243-bd4b-bcdad22f0aee']",57,,,,,,,,,,,,,,,,,,Namibia,4980,00:05:57.950,Pass,True
,,,,,,,,,,,,,1.166692,,,,,,,,,,,,b233eba2-465f-40e7-96e9-4a784fe49736,1582,,"[49.5, 10.9]",3920417,51,,,,-1.8033533,,Head,,,,"[48.6, 7.1]",Low Pass,,3.905125,Incomplete,,Riaan Hanamub,65555.0,,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Center Defensive Midfield,99,Mali,4930,"['6d421f38-4d09-4d65-9abc-8ae68d0c54e8', 'a569768c-5ebe-412e-b3aa-46fa08335b52']",0,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:00.252,Pass,
,,,,,,,,,,,,,2.035899,,,,,,,,,,,,1c7c6fbd-3aa0-4eab-ab90-4c9cd8818337,1586,,"[46.9, 0.1]",3920417,51,,,,0.23075487,,,,,,"[80.1, 7.9]",High Pass,,34.10396,Incomplete,,Peter Shalulile,65723.0,,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,100,Namibia,4980,"['0ae834ea-67f7-4391-99b0-753d389a2aa5', 'ff8f2c52-7a18-41e3-8720-339fa4e3bf07']",8,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:08.569,Pass,
,,,,,,,,,,,,,1.857025,,,,,,,,,,,,0ae834ea-67f7-4391-99b0-753d389a2aa5,1588,,"[40.0, 72.2]",3920417,51,,,,0.049958397,,Head,,,,"[52.0, 72.8]",High Pass,,12.014991,Incomplete,,Fousseni Diabaté,3710.0,,,,,,Recovery,2,From Throw In,Hamari Traoré,3248.0,Right Back,100,Namibia,4980,"['0a023450-1228-483c-bafb-a3b9988735e9', '6ac0cf74-cecb-48d0-8002-858601602e70', '1c7c6fbd-3aa0-4eab-ab90-4c9cd8818337']",10,,,,,,,,,,,,,,,,,,Mali,4930,00:06:10.605,Pass,
,,,,,,,,,,,,,1.045869,,,,,,,,,,,,6ac0cf74-cecb-48d0-8002-858601602e70,1591,,"[68.1, 7.3]",3920417,51,,,True,0.2713346,,,,,,"[81.4, 11.0]",High Pass,,13.805072,Incomplete,,Peter Shalulile,65723.0,,,,,,Recovery,2,From Throw In,Aprocious Petrus,136406.0,Center Defensive Midfield,100,Namibia,4980,"['7d0477a3-53ab-44e3-a94f-7e14f0cac83b', 'a65a7526-169a-4435-96b8-55a41ebdbae5', '8a521506-30a7-4afd-aeab-8dad573b15a8', '0ae834ea-67f7-4391-99b0-753d389a2aa5']",12,,,,,,,,,,,,,,,,,,Namibia,4980,00:06:12.462,Pass,True
,,,,,,,,,,,,,1.793078,,,,,,,,,,,,b44d08e9-033b-44e7-b89c-1e3cfdc075a7,1594,,"[38.2, 68.3]",3920417,51,,,,0.63707036,,Head,,,,"[53.2, 79.4]",High Pass,,18.660385,Out,,Fousseni Diabaté,3710.0,,,,,,,2,From Throw In,Hamari Traoré,3248.0,Right Back,100,Namibia,4980,['80b90512-af1c-4ad7-8814-60d2ec1f8754'],15,,,,,,,,,,,,,,,,,,Mali,4930,00:06:15.232,Pass,
,,,,,,,,,,,,,1.113992,,,,,,,,,,,,90a74d60-2e71-48bb-a348-c9cefe794e87,1598,,"[92.3, 0.1]",3920417,52,,,,0.9308603,,,,,,"[99.0, 9.1]",Low Pass,,11.220071,,,Deon Hotto Kavendji,64612.0,,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,101,Namibia,4980,['d93bc989-de1e-4702-879d-fab75d21d36b'],22,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:22.392,Pass,
,,,,,,,,,,,,,0.689983,,,,,,,,,,,,8c7b1239-962b-40f7-a169-fc8c15b068a1,1602,,"[98.9, 9.3]",3920417,52,,,,-2.4387136,,Left Foot,,,,"[91.7, 3.2]",Low Pass,,9.436631,,,Riaan Hanamub,65555.0,,,,,,,2,From Throw In,Deon Hotto Kavendji,64612.0,Left Midfield,101,Namibia,4980,['c3c7df0a-2d6c-45eb-a2c3-2f0bdb9b7a8d'],23,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:23.905,Pass,
,,,,,,,,,,,,,1.384096,,,,,,,,,,,,01f25385-4818-4895-a286-23c1ff15f371,1606,,"[92.5, 3.7]",3920417,52,,,,-0.06016825,,Left Foot,,,True,"[100.8, 3.2]",High Pass,,8.315046,,,Deon Hotto Kavendji,64612.0,,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,101,Namibia,4980,['80d938d7-f40a-4ff6-ba75-4f5adcc638ae'],25,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:25.396,Pass,
,,,,,,,,,,,,,0.536696,,,,,,,,,,,,e319d14f-6e9c-485a-b472-97207fb1fdd5,1611,,"[98.9, 3.2]",3920417,52,,,,1.0032587,,Left Foot,,,,"[104.0, 11.2]",Low Pass,,9.48736,Incomplete,,Riaan Hanamub,65555.0,,,,,,,2,From Throw In,Deon Hotto Kavendji,64612.0,Left Midfield,101,Namibia,4980,"['744d0dec-812e-41d5-ba24-2dc8821e2dd2', '6ee23848-7c9a-4d10-bdb5-d0453d0df87d', '58f53f29-24bc-46df-8ab7-4112af95edb3']",27,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:27.371,Pass,True
,,,,,,,,,,,,,1.264491,,,,,,,,,,,,58f53f29-24bc-46df-8ab7-4112af95edb3,1613,,"[16.1, 68.9]",3920417,52,,,,0.44237423,,Right Foot,,,,"[21.8, 71.6]",High Pass,,6.307139,,,Kamory Doumbia,162132.0,,,,,,Recovery,2,Regular Play,Hamari Traoré,3248.0,Right Back,102,Mali,4930,"['26a4ff9d-5fa5-4c71-8028-6bd10a4210b9', 'e319d14f-6e9c-485a-b472-97207fb1fdd5']",27,,,,,,,,,,,,,,,,,,Mali,4930,00:07:27.907,Pass,
,,,,,,,,,,,,,0.912471,,,,,,,,,,,,53b8939b-e4e9-4ac2-9bb5-05e56fb123ae,1616,,"[21.7, 72.8]",3920417,52,,,,-1.2864115,,Right Foot,,,,"[23.6, 66.3]",Ground Pass,,6.7720013,,,Aliou Dieng,67714.0,,,,,,,2,Regular Play,Kamory Doumbia,162132.0,Right Center Forward,102,Mali,4930,['9112d9a3-ac01-4858-97b8-9d5394272576'],29,,,,,,,,,,,,,,,,,,Mali,4930,00:07:29.747,Pass,
,,,,,,,,,,,,,0.620682,,,,,,,,,,,,bd2a38d6-331f-45f7-9714-651b6a8509f4,1619,,"[23.6, 66.4]",3920417,52,,,,2.643476,,Right Foot,,,,"[17.9, 69.5]",Low Pass,,6.4884515,Incomplete,,Hamari Traoré,3248.0,,,,,,,2,Regular Play,Aliou Dieng,67714.0,Right Defensive Midfield,102,Mali,4930,"['d9088ece-2ccc-4ea6-a07c-9a08a17cf491', '37d9aa17-67dd-4944-9280-4d2711ea8340']",30,,,,,,,,,,,,,,,,,,Mali,4930,00:07:30.730,Pass,
,,,,,,,,,,,,,1.875446,,,,,,,,,,,,5b1db7fc-2461-4086-b4f7-8c15621eedf3,1623,,"[110.0, 5.7]",3920417,52,,,,1.2243462,,Left Foot,True,,,"[120.0, 33.4]",High Pass,,29.449787,Out,,Prins Menelik Tjiueza,103803.0,,,,,,,2,Regular Play,Peter Shalulile,65723.0,Center Forward,102,Mali,4930,['aad10fe8-c8f9-4888-ae07-f3d7641b263f'],34,,,,,,,,,,,,,,,,,,Namibia,4980,00:07:34.589,Pass,
,,,,,,,,,,,,,1.361775,,,,,,,,,,,,ee7ddfe2-513a-4bd2-968e-7e37f5e27965,1625,,"[6.0, 41.7]",3920417,52,True,,,-1.3719105,,Right Foot,,,,"[8.6, 28.8]",Ground Pass,,13.159408,,,Sikou Niakate,7295.0,,,,,,Goal Kick,2,From Goal Kick,Djigui Diarra,102992.0,Goalkeeper,103,Mali,4930,['b40f228f-307d-4b10-b422-306216766ec7'],46,,,,,,,,,,,,,,,,,,Mali,4930,00:07:46.171,Pass,
,,,,,,,,,,,,,1.248081,,,,,,,,,,,,63be7eea-824f-453b-83fd-b492087269b1,1627,,"[21.2, 22.8]",3920417,52,,,,1.6707962,,Left Foot,,,,"[18.2, 52.7]",Ground Pass,,30.050125,,,Boubakar Kouyate,23331.0,,,,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,103,Mali,4930,['532e38e8-d718-4041-958f-990de57d240b'],52,,,,,,,,,,,,,,,,,,Mali,4930,00:07:52.449,Pass,
,,,,,,,,,,,,,1.213494,,,,,,,,,,,,4b899d60-685f-4e13-96b3-65861ad1a818,1630,,"[18.9, 54.2]",3920417,52,,,,-1.4954674,,Right Foot,,,,"[20.9, 27.7]",Ground Pass,,26.575365,,,Sikou Niakate,7295.0,,,,,,,2,From Goal Kick,Boubakar Kouyate,23331.0,Right Center Back,103,Mali,4930,['322a57c9-b71a-4f42-a195-4126aae16410'],54,,,,,,,,,,,,,,,,,,Mali,4930,00:07:54.599,Pass,
,,,,,,,,,,,,,1.630997,,,,,,,,,,,,7e080ac0-3a3b-4184-94f8-36ca27a72050,1633,,"[33.2, 11.1]",3920417,52,,,,-0.6604708,,Left Foot,,,,"[45.3, 1.7]",Ground Pass,,15.3222065,,,Moussa Diarra,32952.0,,,,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,103,Mali,4930,['ed828e75-9020-45b7-a889-2fdad2547256'],58,,,,,,,,,,,,,,,,,,Mali,4930,00:07:58.976,Pass,
,,,,,,,,,,,,,2.005938,,,,,,,,,,,,8391bb6a-068f-4277-a8b5-d3ec3d71be9b,1636,,"[45.9, 3.0]",3920417,53,,,,2.718521,,Left Foot,,,,"[26.8, 11.6]",Ground Pass,,20.946838,,,Sikou Niakate,7295.0,,,,,,,2,From Goal Kick,Moussa Diarra,32952.0,Left Back,103,Mali,4930,['f41452be-a334-40ec-9493-db8dd3ef486f'],1,,,,,,,,,,,,,,,,,,Mali,4930,00:08:01.828,Pass,
,,,,,,,,,,,,,3.797238,,,,,,,,,,,,21006bd7-d756-4b75-9a95-df0cc8a3c4d4,1639,,"[34.8, 14.1]",3920417,53,,,,1.1407182,,Left Foot,,,,"[64.8, 79.5]",High Pass,,71.952484,Out,,Fousseni Diabaté,3710.0,,,True,,,,2,From Goal Kick,Sikou Niakate,7295.0,Left Center Back,103,Mali,4930,['d1cfb13a-7bb2-4f95-8099-e2cc0f7d2be0'],6,,,,,,,,,,,,,,,,,,Mali,4930,00:08:06.236,Pass,
,,,,,,,,,,,,,3.489979,,,,,,,,,,,,2e80c037-e96e-4c77-a303-2154da4df67d,1641,,"[49.2, 0.1]",3920417,53,,,,0.71323454,,,,,,"[84.8, 30.9]",High Pass,,47.07441,,,Peter Shalulile,65723.0,,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,104,Namibia,4980,['3b925559-b44d-4ac8-a70c-c1b221a24160'],18,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:18.171,Pass,
,,,,,,,,,,,,,0.908169,,,,,,,,,,,,97cdee38-e031-411d-9fb3-a6dab4a48e80,1644,,"[86.7, 37.0]",3920417,53,,,,0.26916748,,Right Foot,,,,"[101.2, 41.0]",Low Pass,,15.041609,,,Muzeu Bethuel,389319.0,,,,,,,2,From Throw In,Peter Shalulile,65723.0,Center Forward,104,Namibia,4980,['ffa47029-946c-47a6-a5b6-ebdd6e88314c'],22,,,,,,,,,,,,,,,,,,Namibia,4980,00:08:22.809,Pass,
,,,,,,,,,,,,,1.420471,,,,,,,,,,,,8a330c49-140d-4b37-9cdb-b923fb1fed66,1649,,"[120.0, 0.1]",3920417,54,,,,1.7881799,,Left Foot,,,,"[110.9, 41.3]",High Pass,,42.19301,Incomplete,True,Ivan Kamberipa,103799.0,,,True,Outswinging,,Corner,2,From Corner,Deon Hotto Kavendji,64612.0,Left Midfield,105,Namibia,4980,"['6e9197ca-144b-4e2d-900a-f30dea10e228', '3d9e37a4-502f-4bee-a7fd-4a26abe99959']",7,,,,,,,,,,,,,,,,,,Namibia,4980,00:09:07.536,Pass,
,,,,,,,,,,,,,1.460286,,,,,,,,,,,,b35dfffe-a501-405a-965a-6822ac28fec2,1653,,"[120.0, 0.1]",3920417,54,,,,1.7792134,ccc25a0e-67ea-45c8-af75-0b8d837b4034,Left Foot,,,,"[111.9, 38.4]",High Pass,,39.14716,,True,Kennedy Amutenya,264381.0,True,,,Outswinging,,Corner,2,From Corner,Deon Hotto Kavendji,64612.0,Left Midfield,106,Namibia,4980,['391c6d71-283c-44aa-b1f0-94dbacf9db74'],38,,,,,,,,,,,,,,,,,,Namibia,4980,00:09:38.226,Pass,
,,,,,,,,,,,,,1.098737,,,,,,,,,,,,4477778c-6d91-4a42-b109-5ee5b41eb7df,1661,,"[114.2, 72.3]",3920417,54,,,,2.8023,,Left Foot,,,,"[104.0, 75.9]",Ground Pass,,10.816654,,,Aprocious Petrus,136406.0,,,,,,,2,From Corner,Prins Menelik Tjiueza,103803.0,Right Center Midfield,106,Namibia,4980,['36145d87-5663-4039-ad49-aafd229c4808'],46,,,,,,,,,,,,,,,,,,Namibia,4980,00:09:46.076,Pass,
,,,,,,,,,,,,,1.339973,,,,,,,,,,,,cf1fb716-325e-4c21-9a59-0baf36fceb91,1666,,"[28.2, 0.1]",3920417,55,,,,0.24017102,,,,,,"[47.8, 4.9]",High Pass,,20.179197,,,Ibrahim Sissoko,8992.0,,,,,,Throw-in,2,From Throw In,Moussa Diarra,32952.0,Left Back,107,Mali,4930,['45c487e1-c7c6-495a-9bf6-03ba2abfcbc4'],11,,,,,,,,,,,,,,,,,,Mali,4930,00:10:11.568,Pass,
,,,,,,,,,,,,,2.328775,,,,,,,,,,,,fa08dfbc-7c59-40c6-8180-002ec293ef4c,1669,,"[47.3, 5.8]",3920417,55,,,,-2.8871162,,Right Foot,,,,"[30.0, 1.3]",Low Pass,,17.87568,,,Yves Bissouma,4385.0,,,,,,,2,From Throw In,Ibrahim Sissoko,8992.0,Left Center Forward,107,Mali,4930,['2e4e3d9a-bb7c-4a2f-8214-cba33a9dff35'],12,,,,,,,,,,,,,,,,,,Mali,4930,00:10:12.969,Pass,
,,,,,,,,,,,,,0.884215,,,,,,,,,,,,c05c606b-4e07-4423-a338-40cefff57da7,1672,,"[27.6, 3.6]",3920417,55,,,,-0.41822433,,Left Foot,,,,"[30.3, 2.4]",Ground Pass,,2.9546573,,,Moussa Diarra,32952.0,,,,,,,2,From Throw In,Yves Bissouma,4385.0,Left Defensive Midfield,107,Mali,4930,['5662f3ba-3e3e-47bc-96cf-99b90af010a5'],15,,,,,,,,,,,,,,,,,,Mali,4930,00:10:15.484,Pass,
,,,,,,,,,,,,,0.355922,,,,,,,,,,,,ebf29c14-2d4f-4ccb-b9a2-a04258b4c84d,1676,,"[29.5, 1.0]",3920417,55,,,,1.9624963,,Left Foot,,,,"[27.6, 5.6]",Ground Pass,,4.976947,,,Yves Bissouma,4385.0,,,,,,,2,From Throw In,Moussa Diarra,32952.0,Left Back,107,Mali,4930,"['05c7eea1-5708-44ad-912f-5000d600f493', '2fafca8f-9cf3-4a37-908f-d2e041db19d5']",16,,,,,,,,,,,,,,,,,,Mali,4930,00:10:16.574,Pass,True
,,,,,,,,,,,,,0.974365,,,,,,,,,,,,97905ccb-f92b-4837-b212-b473731b112b,1679,,"[22.9, 14.4]",3920417,55,,,,-2.6358013,,Left Foot,,,,"[16.4, 10.8]",Ground Pass,,7.430343,,,Sikou Niakate,7295.0,,,,,,,2,From Throw In,Yves Bissouma,4385.0,Left Defensive Midfield,107,Mali,4930,['f6a3a01f-b979-4dda-9ecd-f4797f16990d'],19,,,,,,,,,,,,,,,,,,Mali,4930,00:10:19.009,Pass,
,,,,,,,,,,,,,2.800452,,,,,,,,,,,,7b5ec817-f5e1-49d5-9d3b-6e9dac774b8b,1682,,"[16.4, 7.8]",3920417,55,,,,0.11239118,,Left Foot,,,,"[60.7, 12.8]",High Pass,,44.581276,,,Ibrahim Sissoko,8992.0,,,,,,,2,From Throw In,Sikou Niakate,7295.0,Left Center Back,107,Mali,4930,['c0abe38d-916d-454e-80ce-045cb9425550'],20,,,,,,,,,,,,,,,,,,Mali,4930,00:10:20.813,Pass,
,,,,,,,,,,,,,1.525728,,,,,,,,,,,,d46fe0c7-de3b-4efb-9d2e-b5425b1b9ee5,1684,,"[61.7, 14.1]",3920417,55,,,,-0.5483072,,Head,,,,"[78.4, 3.9]",Low Pass,,19.568598,,,Nene Dorgeles,199653.0,,,,,,,2,From Throw In,Ibrahim Sissoko,8992.0,Left Center Forward,107,Mali,4930,['e60e6c4e-9b84-4469-a641-c762c32ad1e2'],23,,,,,,,,,,,,,,,,,,Mali,4930,00:10:23.671,Pass,
,,,,,,,,,,,,,2.215127,,,,,,,,,,,,0b3313a6-e6fe-496b-99a6-7631838eb503,1692,,"[27.8, 72.0]",3920417,55,,,,-2.4827867,,Left Foot,,,,"[6.1, 55.2]",Ground Pass,,27.443214,,,Lloyd Junior Kazapua,125324.0,,,,,,,2,From Throw In,Prins Menelik Tjiueza,103803.0,Right Center Midfield,107,Mali,4930,['009d7f13-859d-44b7-b212-831814e86345'],28,,,,,,,,,,,,,,,,,,Namibia,4980,00:10:28.295,Pass,
,,,,,,,,,,,,,3.810731,,,,,,,,,,,,0de27e88-2fbc-4d4a-953c-bbb65a908445,1696,,"[6.9, 54.8]",3920417,55,,,,0.6580632,,Right Foot,,,,"[39.5, 80.0]",High Pass,,41.20437,Out,,Muzeu Bethuel,389319.0,,,,,,,2,From Throw In,Lloyd Junior Kazapua,125324.0,Goalkeeper,107,Mali,4930,"['68473c5f-ee00-4ada-b30b-8daf50bb08d8', '182ae283-da05-4835-a3ee-3f4fd1d6be71']",30,,,,,,,,,,,,,,,,,,Namibia,4980,00:10:30.591,Pass,True
,,,,,,,,,,,,,0.704113,,,,,,,,,,,,69fc85d8-6e3d-43cf-ab24-fd9d864b34ee,1699,,"[72.2, 0.1]",3920417,55,True,,,1.9844855,,,,,,"[68.6, 8.3]",Low Pass,,8.955445,,,Yves Bissouma,4385.0,,,,,,Throw-in,2,From Throw In,Moussa Diarra,32952.0,Left Back,108,Mali,4930,['2d3848be-2ccc-4db9-9c32-c276c46962e2'],38,,,,,,,,,,,,,,,,,,Mali,4930,00:10:38.557,Pass,
,,,,,,,,,,,,,0.545845,,,,,,,,,,,,7d39dd76-1736-497f-884b-c0209277e5fe,1701,,"[69.5, 8.8]",3920417,55,,,,-1.1019675,,Right Foot,,,,"[73.4, 1.1]",Ground Pass,,8.631338,,,Moussa Diarra,32952.0,,,,,,,2,From Throw In,Yves Bissouma,4385.0,Left Defensive Midfield,108,Mali,4930,['13628ff3-ce53-4b20-86e6-6effe8e466cb'],39,,,,,,,,,,,,,,,,,,Mali,4930,00:10:39.472,Pass,
,,,,,,,,,,,,,1.16449,,,,,,,,,,,,39244da0-76e1-43db-a932-6f70281963e0,1704,,"[73.4, 1.9]",3920417,55,,,,0.11065722,,Left Foot,,,,"[84.2, 3.1]",Ground Pass,,10.866462,,,Nene Dorgeles,199653.0,,,,,,,2,From Throw In,Moussa Diarra,32952.0,Left Back,108,Mali,4930,['13560e63-3aaf-4087-b479-7a9f56af7204'],40,,,,,,,,,,,,,,,,,,Mali,4930,00:10:40.890,Pass,
,,,,,,,,,,,,,3.195048,,,,,,,,,,,,bbaff0dd-3222-4341-af40-d82dc9d59cb9,1707,,"[77.3, 3.8]",3920417,55,,,,1.4356257,,Right Foot,,,,"[87.5, 78.8]",High Pass,,75.69042,Out,,,,,,True,,,,2,From Throw In,Nene Dorgeles,199653.0,Right Wing,108,Mali,4930,,44,,,,,,,,,,,,,,,,,,Mali,4930,00:10:44.588,Pass,
,,,,,,,,,,,,,2.347966,,,,,,,,,,,,3672c81e-ad2a-45e6-8cf5-6fb6f6e49a96,1708,,"[33.3, 0.1]",3920417,56,,,,0.2680049,,,,,,"[52.6, 5.4]",High Pass,,20.014494,,,Aprocious Petrus,136406.0,,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,109,Namibia,4980,['da2b4ef0-4e50-4023-ae33-8909bfeb70e0'],9,,,,,,,,,,,,,,,,,,Namibia,4980,00:11:09.078,Pass,
,,,,,,,,,,,,,1.859285,,,,,,,,,,,,1d2f769d-24ec-4b59-87ce-3aec11d60003,1710,,"[52.0, 3.8]",3920417,56,,,,0.084454715,,Head,,,,"[70.9, 5.4]",High Pass,,18.967604,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,,2,From Throw In,Aprocious Petrus,136406.0,Center Defensive Midfield,109,Namibia,4980,"['21bdb154-1820-4ba8-9046-919354976a2a', '58836140-9c27-4906-8fa4-aaeec2ca90c3']",11,,,,,,,,,,,,,,,,,,Namibia,4980,00:11:11.506,Pass,
,,,,,,,,,,,,,2.581318,,,,,,,,,,,,7bad2176-ac16-47ec-a26e-63127c5a8e11,1715,,"[49.7, 76.1]",3920417,56,,,,-0.15410812,,Right Foot,,,,"[90.9, 69.7]",High Pass,,41.694126,Incomplete,,Ibrahim Sissoko,8992.0,,,,,,,2,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,110,Mali,4930,"['bc03c326-2fcd-4ac9-8870-665e627f6e7b', 'a194e6f5-b810-4a6d-a40a-13ba0bf2b8c7', 'fd70adbe-9140-4b6d-b47e-8af4d4bac257']",14,,,,,,,,,,,,,,,,,,Mali,4930,00:11:14.442,Pass,True
,,,,,,,,,,,,,0.695373,,,,,,,,,,,,6cf50234-e6cf-4f83-a9c6-e371c3bfb588,1718,,"[83.9, 80.0]",3920417,56,,,,-1.5707964,,,,,,"[83.9, 69.2]",Low Pass,,10.8,,,Kamory Doumbia,162132.0,,,,,,Throw-in,2,From Throw In,Hamari Traoré,3248.0,Right Back,111,Mali,4930,['81ab052e-2093-44b2-b4e8-c1ad317e327f'],32,,,,,,,,,,,,,,,,,,Mali,4930,00:11:32.220,Pass,
