50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.180395,,,,,,,,,,,1b195e1b-87c9-41ac-bc15-08b503ac92c7,763,,,"[80.6, 50.7]",3920387,19,,,,-1.519413,,Right Foot,,,"[81.5, 33.2]",,Ground Pass,,17.523129,,,,Jordan Ayew,3450.0,,,,,,1,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,32,Ghana,4885,['14ca9394-f049-4868-92a6-4f9f854ce46f'],25,,,,,,,,,,,,,,,,,Ghana,4885,00:19:25.931,Pass,
,,,,,,,,,,,,,,,,,0.983401,,,,,,,,,,,cc61653b-e7b9-4201-be1c-88cbfda5c782,766,,,"[82.6, 39.5]",3920387,19,,,,2.1560135,,Right Foot,,,"[77.1, 47.8]",,Ground Pass,,9.956907,,,,Iddrisu Baba Mohammed,24087.0,,,,,,1,Regular Play,Jordan Ayew,3450.0,Left Wing,32,Ghana,4885,['db70c2e2-7e62-4f03-91a5-e1d19abf64a7'],30,,,,,,,,,,,,,,,,,Ghana,4885,00:19:30.497,Pass,
,,,,,,,,,,,,,,,,,2.041685,,,,,,,,,,,45e7a807-fb6d-47d7-ba7c-6b0b329d9907,769,,,"[77.9, 48.4]",3920387,19,,,,1.098377,,Right Foot,,,"[89.5, 71.1]",,Ground Pass,,25.492155,,,,Denis Odoi,12259.0,,,,,,1,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,32,Ghana,4885,['3101331c-3199-4f52-b083-b316c287cc55'],33,,,,,,,,,,,,,,,,,Ghana,4885,00:19:33.132,Pass,
,,,,,,,,,,,,,,,,,1.066785,,,,,,,,,,,9edbe8b8-16f8-49db-9f85-1927bbb3b74c,772,,,"[90.5, 71.1]",3920387,19,,,,-2.6331987,,Right Foot,,,"[77.4, 63.8]",,Ground Pass,,14.996666,,,,Iddrisu Baba Mohammed,24087.0,,,,,,1,Regular Play,Denis Odoi,12259.0,Right Back,32,Ghana,4885,['70c1eb99-491f-4160-a4e7-c6540208b535'],39,,,,,,,,,,,,,,,,,Ghana,4885,00:19:39.736,Pass,
,,,,,,,,,,,,,,,,,1.492357,,,,,,,,,,,5b370980-e5e7-4bb5-b89c-08a6cff17621,775,,,"[77.4, 63.8]",3920387,19,,,,0.72698516,,Right Foot,,,"[95.5, 79.9]",,Ground Pass,,24.224367,,Out,,Denis Odoi,12259.0,,,,,,1,Regular Play,Iddrisu Baba Mohammed,24087.0,Right Defensive Midfield,32,Ghana,4885,['b144813e-0cca-4486-b624-92fd3051b67f'],42,,,,,,,,,,,,,,,,,Ghana,4885,00:19:42.699,Pass,
,,,,,,,,,,,,,,,,,1.774156,,,,,,,,,,,a32e99a3-e780-4f5d-8937-72454d8c660a,778,,,"[27.8, 0.1]",3920387,20,,,,1.4621351,,,,,"[29.6, 16.6]",,Low Pass,,16.59789,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,Throw-in,1,From Throw In,João Paulo Moreira Fernandes,133038.0,Left Back,33,Cape Verde Islands,4924,['e8eb0833-5d29-4b6c-a119-0c439a4a0dac'],29,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:29.503,Pass,
,,,,,,,,,,,,,,,,,5.429221,,,,,,,,,,,abe0ee3e-26c9-4655-842e-06e3c172b8a5,781,,,"[34.0, 18.6]",3920387,20,,,,-0.10701457,,Right Foot,,,"[97.3, 11.8]",,High Pass,,63.664196,,Injury Clearance,,,,,,,,,1,From Throw In,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,33,Cape Verde Islands,4924,,32,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:32.865,Pass,
,,,,,,,,,,,,,,,,,2.531592,,,,,,,,,,,318e9d6c-0aae-46bf-8242-f707fd5e2adb,784,,,"[27.0, 54.3]",3920387,20,,,,-1.5034497,,Right Foot,,,"[29.3, 20.2]",,Ground Pass,,34.17748,,,,Mohamed Salisu,30519.0,,,,,,1,Regular Play,Alexander Djiku,2989.0,Right Center Back,34,Ghana,4885,['06fee52f-9201-41e8-8c02-a568a97bc160'],42,,,,,,,,,,,,,,,,,Ghana,4885,00:20:42.061,Pass,
,,,,,,,,,,,,,,,,,2.216988,,,,,,,,,,,acf15820-f207-4d3f-bf82-da7bac46d1db,787,,,"[34.1, 19.8]",3920387,20,,,,1.0613873,,Left Foot,,,"[54.6, 56.5]",,High Pass,,42.037365,,,,Ransford Königsdörffer,33395.0,,,,,,1,Regular Play,Mohamed Salisu,30519.0,Left Center Back,34,Ghana,4885,['cedad848-0cd1-4d2c-b121-b80423046c77'],48,,,,,,,,,,,,,,,,,Ghana,4885,00:20:48.039,Pass,
,,,,,,,,,,,,,,,,,1.861437,,,,,,,,,,,491fdaeb-2a69-4230-8f1f-8a8d89a06f82,795,,,"[52.4, 7.1]",3920387,20,,,,2.7809446,,Right Foot,,,"[34.9, 13.7]",,Ground Pass,,18.703209,,,,João Paulo Moreira Fernandes,133038.0,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,35,Cape Verde Islands,4924,"['da1ba648-0dc4-4ae2-af3d-f4eaff5aa963', 'cd69aed8-04ab-466d-8d39-3dc8cbba45c0']",54,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:54.066,Pass,True
,,,,,,,,,,,,,,,,,3.225435,,,,,,,,,,,c76478c1-e4ad-4eb5-a642-ff44c6563475,798,,,"[33.8, 14.0]",3920387,20,,,,2.6100137,,Right Foot,,,"[3.7, 31.7]",,Ground Pass,,34.918476,,,,Josimar José Évora Dias,105932.0,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,35,Cape Verde Islands,4924,['4514e68f-9b14-4780-9be5-2ae6bcfe4fd7'],56,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:20:56.446,Pass,
,,,,,,,,,,,,,,,,,1.421077,,,,,,,,,,,7f1b663b-029d-4c27-b333-2dcaff14f2c8,805,,,"[4.2, 26.3]",3920387,21,,,,-1.1955255,,Right Foot,,,"[9.4, 13.1]",,Ground Pass,,14.187318,,,,Roberto Lopes,36271.0,,,,,,1,Regular Play,Josimar José Évora Dias,105932.0,Goalkeeper,35,Cape Verde Islands,4924,['cf0e1196-55a7-4d47-8eba-554481bcb0ac'],2,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:02.314,Pass,
,,,,,,,,,,,,,,,,,1.419903,,,,,,,,,,,ddb5ceb2-19c1-4113-9224-0d0134bcef51,808,,,"[9.4, 13.1]",3920387,21,,,,0.9527374,,Left Foot,,,"[21.7, 30.4]",,Ground Pass,,21.22687,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,35,Cape Verde Islands,4924,['55df88a2-b097-45cc-bd2f-3c3c7bebd45c'],5,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:05.267,Pass,
,,,,,,,,,,,,,,,,,1.405293,,,,,,,,,,,4c635a2c-d0aa-43a1-9c6c-23421ed0754b,811,,,"[34.4, 35.1]",3920387,21,,,,0.22839987,,Right Foot,,,"[57.2, 40.4]",,Ground Pass,,23.407906,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,35,Cape Verde Islands,4924,['e188ecc9-a580-43c7-8251-19d0a306a737'],8,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:08.643,Pass,
,,,,,,,,,,,,,,,,,1.050205,,,,,,,,,,,8f5aa5e7-92f7-4d92-aded-20c50bf444a0,815,,,"[56.7, 42.2]",3920387,21,,,,1.3052866,,Right Foot,,,"[59.8, 53.6]",,Ground Pass,,11.813974,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,35,Cape Verde Islands,4924,['054e4aa2-cfc1-4cee-b822-edee5bb51a59'],10,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:10.851,Pass,
,,,,,,,,,,,,,,,,,1.264604,,,,,,,,,,,6668bb80-df0e-48d6-87f3-8d3d22e4edf2,818,,,"[69.4, 59.0]",3920387,21,,,,0.57770884,,Right Foot,,,"[85.2, 69.3]",,Ground Pass,,18.860806,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,35,Cape Verde Islands,4924,"['a8306b76-5adc-4ce5-81ae-6b87999617be', 'd3faf21e-b975-4100-a355-1d08f8da7b46']",13,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:13.513,Pass,
,,,,,,,,,,,,,,,,,0.114016,,,,,,,,,,,ea0c0180-f4ce-43b1-a57b-001d09038337,826,,,"[78.2, 75.0]",3920387,21,,,,-0.20902294,,Right Foot,,,"[81.5, 74.3]",,Low Pass,,3.3734255,,Incomplete,,Tiago Manuel Dias Correia,7900.0,,,,,Recovery,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,35,Cape Verde Islands,4924,"['8a36dc24-6787-4483-87f9-52d63dd54322', '059fbdd3-2bd1-4192-bebd-c17354f51313', '0d741242-6d56-40b4-a3c6-b873f4eec80d']",18,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:18.022,Pass,True
,,,,,,,,,,,,,,,,,1.355238,,,,,,,,,,,9d5e8ac7-29d3-4b4f-88c6-c9b96c3fa3e7,829,,,"[72.6, 77.7]",3920387,21,,,,-2.5256076,,Right Foot,,,"[63.7, 71.4]",,Ground Pass,,10.904128,,,,Deroy Duarte,8349.0,,,,,Recovery,1,Regular Play,Steven Moreira,7197.0,Right Back,35,Cape Verde Islands,4924,['55aae772-e308-4f3f-8d32-371f045ff913'],20,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:20.464,Pass,
,,,,,,,,,,,,,,,,,0.823724,,,,,,,,,,,3fb40b97-98e0-48d4-b844-912be339ef41,832,,,"[63.7, 71.4]",3920387,21,,,,-0.9399987,,Right Foot,,,"[70.2, 62.5]",,Ground Pass,,11.020889,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,35,Cape Verde Islands,4924,['541d5819-c8bd-4fa1-a010-156d92aaade4'],22,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:22.337,Pass,
,,,,,,,,,,,,,,,,,3.636149,,,,,,,,,,,ed7f200d-98cb-410b-bac7-245c9c4517a6,834,,,"[70.2, 62.5]",3920387,21,,,,2.5318792,,Left Foot,,,"[50.3, 76.4]",,Ground Pass,,24.273853,,,,Deroy Duarte,8349.0,,,,,,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,35,Cape Verde Islands,4924,['644ed264-cbdf-4c47-ab72-2f652f773423'],23,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:23.161,Pass,
,,,,,,,,,,,,,,,,,1.245672,,,,,,,,,,,62b30864-62ff-4a35-b1a3-f4a1864b03e8,837,,,"[49.8, 76.8]",3920387,21,,,,-1.756742,,Right Foot,,,"[47.9, 66.7]",,Ground Pass,,10.277159,,,,Logan Costa,45557.0,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,35,Cape Verde Islands,4924,['4b020fd4-99af-4f16-a40a-6b3c837bc2b6'],28,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:28.262,Pass,
,,,,,,,,,,,,,,,,,1.421074,,,,,,,,,,,3012c183-00e8-4e37-9ed1-aba678a391d9,841,,,"[47.9, 67.5]",3920387,21,,,,1.2986504,,Left Foot,,,"[50.3, 76.1]",,Ground Pass,,8.928606,,,,Deroy Duarte,8349.0,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,35,Cape Verde Islands,4924,['783eb2a9-367c-4641-8ca5-4573fcf9bdaa'],31,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:31.410,Pass,
,,,,,,,,,,,,,,,,,2.052254,,,,,,,,,,,285e6771-0d3b-4b8f-b96c-ed4368d7e38a,845,,,"[51.9, 66.6]",3920387,21,,,,-2.0841622,,Right Foot,,,"[38.2, 42.3]",,Ground Pass,,27.895878,,,,Roberto Lopes,36271.0,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,35,Cape Verde Islands,4924,"['8867ad19-d5ad-40a8-a2d8-c8710d9fa595', '86d56732-7b25-4577-bbb2-c4733a09985f']",35,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:35.000,Pass,True
,,,,,,,,,,,,,,,,,1.440913,,,,,,,,,,,895895a5-f7e0-49c8-a7f7-fc5e79ecacbb,848,,,"[42.7, 43.8]",3920387,21,,,,1.094727,,Right Foot,,,"[49.3, 56.6]",,Ground Pass,,14.401389,,,,Deroy Duarte,8349.0,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,35,Cape Verde Islands,4924,['a6df06fa-3f76-437a-becb-75c60dc1d716'],41,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:41.664,Pass,
,,,,,,,,,,,,,,,,,0.657757,,,,,,,,,,,693cdcbd-9ab3-4412-9844-186b1338ed8f,852,,,"[52.2, 52.8]",3920387,21,,,,-1.58229,,Right Foot,,,"[52.1, 44.1]",,Ground Pass,,8.700575,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,35,Cape Verde Islands,4924,"['0a6b4849-d185-4d7a-b60c-3f3d950e8479', '893860c6-4ebc-4d90-8442-c8d237bcfa4b']",44,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:44.521,Pass,True
,,,,,,,,,,,,,,,,,1.798687,,,,,,,,,,,c3e5580c-7525-463f-8289-4e49f9667e0f,854,,,"[52.2, 44.4]",3920387,21,,,,1.4243698,,Right Foot,,,"[56.3, 72.2]",,Low Pass,,28.100712,,,,Steven Moreira,7197.0,,,,,,1,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,35,Cape Verde Islands,4924,['d4e26e24-2717-41d2-a5a7-cddaf21947a0'],45,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:45.168,Pass,
,,,,,,,,,,,,,,,,,1.565382,,,,,,,,,,,fbbc2628-2de6-4c00-8fe4-56ffd340a614,857,,,"[62.4, 72.4]",3920387,21,,,,0.53728473,,Left Foot,,,"[71.8, 78.0]",,Ground Pass,,10.941664,,,,Ryan Isaac Mendes da Graça,40485.0,,,,,,1,Regular Play,Steven Moreira,7197.0,Right Back,35,Cape Verde Islands,4924,['cf2466e0-5e8f-44b3-ad52-b64f3bffc360'],49,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:49.049,Pass,
,,,,,,,,,,,,,,,,,1.082883,,,,,,,,,,,9c207da4-bce3-4661-82b9-5e6c043405d1,860,,,"[83.1, 77.1]",3920387,21,,,,-2.5636907,,Right Foot,,,"[71.6, 69.6]",,Ground Pass,,13.72953,,,,Deroy Duarte,8349.0,,,,,,1,Regular Play,Ryan Isaac Mendes da Graça,40485.0,Right Wing,35,Cape Verde Islands,4924,['7cda65db-4373-40d8-845b-6b18e9627e46'],55,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:55.406,Pass,
,,,,,,,,,,,,,,,,,1.206897,,,,,,,,,,,be3b3de6-dcb4-4c79-932c-65e5ed8a6dda,863,,,"[71.6, 69.6]",3920387,21,,,,-1.8378465,,Right Foot,,,"[68.7, 59.0]",,Ground Pass,,10.98954,,,,Kevin Lenini Gonçalves Pereira de Pina,132800.0,,,,,,1,Regular Play,Deroy Duarte,8349.0,Right Center Midfield,35,Cape Verde Islands,4924,['b2fbd029-0bfa-4c11-8507-0fad16dd6894'],57,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:57.200,Pass,
,,,,,,,,,,,,,,,,,0.83132,,,,,,,,,,,3abd8736-8b33-4f5f-9cca-b08d41b393ab,866,,,"[69.2, 59.0]",3920387,21,,,,2.7143528,,Left Foot,,,"[56.9, 64.6]",,Ground Pass,,13.514807,,,,Logan Costa,45557.0,,,,,,1,Regular Play,Kevin Lenini Gonçalves Pereira de Pina,132800.0,Center Defensive Midfield,35,Cape Verde Islands,4924,['f57e4e13-42ca-43c9-987a-0f8a6a6b5c6c'],59,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:21:59.565,Pass,
,,,,,,,,,,,,,,,,,1.387419,,,,,,,,,,,ead17b29-e9bd-4c9f-8c22-47f9513f665f,869,,,"[57.6, 65.3]",3920387,22,,,,-1.7045226,,Right Foot,,,"[54.6, 43.0]",,Ground Pass,,22.500889,,,,Roberto Lopes,36271.0,,,,,,1,Regular Play,Logan Costa,45557.0,Right Center Back,35,Cape Verde Islands,4924,"['50e91032-12f9-4898-9a01-97acffcb0b2f', '8bcaf26a-5777-4823-b0c4-7088c1102401']",0,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:00.397,Pass,True
,,,,,,,,,,,,,,,,,2.255945,,,,,,,,,,,6bde63ee-eece-4e02-96f9-a5b8e96680be,872,,,"[55.0, 39.6]",3920387,22,,,,-0.8945038,,Right Foot,,,"[80.2, 8.2]",,Ground Pass,,40.261642,,,,João Paulo Moreira Fernandes,133038.0,,,,,,1,Regular Play,Roberto Lopes,36271.0,Left Center Back,35,Cape Verde Islands,4924,['90102f73-daea-4f9e-82df-cc0bc3c3e1f2'],3,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:03.050,Pass,
,,,,,,,,,,,,,,,,,1.266676,,,,,,,,,,,5037e23b-aa82-4e21-8bc8-7885f797340f,875,,,"[81.2, 7.3]",3920387,22,,,,2.0409799,,Left Foot,,,"[75.0, 19.5]",,Ground Pass,,13.685028,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,,1,Regular Play,João Paulo Moreira Fernandes,133038.0,Left Back,35,Cape Verde Islands,4924,['2e2bcf4e-a0e2-4cc1-9e1c-9e41c0e6afb9'],6,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:06.504,Pass,
,,,,,,,,,,,,,,,,,1.631858,,,,,,,,,,,094e2f8b-e316-4bf3-85f5-930e93882359,878,,,"[75.7, 19.2]",3920387,22,,,,1.1988786,,Right Foot,,,"[81.2, 33.3]",,Ground Pass,,15.134728,,,,Jamiro Gregory Monteiro Alvarenga,7753.0,,,,,,1,Regular Play,Jovane Eduardo Borges Cabral,10598.0,Left Wing,35,Cape Verde Islands,4924,"['a7c156c0-ac0f-4d98-81dd-66200e888a0e', '9f0894b4-1f0d-479f-a060-244cf98093ed']",7,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:07.771,Pass,True
,,,,,,,,,,,,,,,,,2.653449,,,,,,,,,,,8bc746d8-895c-4163-8309-2db3b6b31ecf,881,,,"[82.8, 34.4]",3920387,22,,,,1.0972968,,Right Foot,,,"[103.5, 74.8]",,High Pass,,45.394382,,,,Ryan Isaac Mendes da Graça,40485.0,,True,,,,1,Regular Play,Jamiro Gregory Monteiro Alvarenga,7753.0,Left Center Midfield,35,Cape Verde Islands,4924,['69680fd3-aed1-4297-99c5-76f775ff9c85'],10,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:22:10.270,Pass,
,,,,,,,,,,,,,,,,,3.424178,,,,,,,,,,,75bd1cb2-b8cf-447b-8d7d-b455b6ff8035,889,,,"[17.4, 24.3]",3920387,22,,,,-0.16026188,,Right Foot,,,"[80.5, 14.1]",,High Pass,,63.91909,,Incomplete,,Antoine Semenyo,9286.0,,,,,Free Kick,1,From Free Kick,Richard Ofori Antwi,68757.0,Goalkeeper,36,Ghana,4885,"['27b3959a-d994-424d-b496-c5c4f5b63b97', '10752d43-66db-49cc-acfa-d2f300f69dda']",57,,,,,,,,,,,,,,,,,Ghana,4885,00:22:57.672,Pass,
,,,,,,,,,,,,,,,,,3.769883,,,,,,,,,,,6552ca6b-c793-4427-a4c2-16ee5fe01ad6,893,,,"[64.1, 16.4]",3920387,23,,,,0.020530995,,Head,,,"[112.8, 17.4]",,High Pass,,48.710266,,Pass Offside,,Jordan Ayew,3450.0,,,,,Recovery,1,From Free Kick,Gideon Mensah,23615.0,Left Back,36,Ghana,4885,['2d078e0b-e843-4b2e-9877-54e185d0eec3'],2,,,,,,,,,,,,,,,,,Ghana,4885,00:23:02.932,Pass,
,,,,,,,,,,,,,,,,,2.192455,,,,,,,,,,,b829edbe-a9bd-46ba-a6ea-9dde1f3638d4,895,,,"[20.4, 57.0]",3920387,23,True,,,-1.3754768,,Right Foot,,,"[25.9, 29.2]",,Ground Pass,,28.338842,,,,Roberto Lopes,36271.0,,,,,Free Kick,1,From Free Kick,Josimar José Évora Dias,105932.0,Goalkeeper,37,Cape Verde Islands,4924,['cc47a0cc-bb00-405f-a0cb-d18acc5d3f6a'],38,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:38.155,Pass,
,,,,,,,,,,,,,,,,,1.559853,,,,,,,,,,,d12c1315-6e28-48c9-a967-1a6575644a41,897,,,"[33.1, 24.6]",3920387,23,,,,-0.56348723,,Right Foot,,,"[55.1, 10.7]",,Ground Pass,,26.023258,,,,João Paulo Moreira Fernandes,133038.0,,,,,,1,From Free Kick,Roberto Lopes,36271.0,Left Center Back,37,Cape Verde Islands,4924,['35c18867-2aac-44b8-affe-920c09b71285'],42,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:42.461,Pass,
,,,,,,,,,,,,,,,,,0.853046,,,,,,,,,,,2ec95fbc-bab8-4f20-b9a7-a7e34ea1329c,899,,,"[55.1, 10.5]",3920387,23,,,,2.155674,,Left Foot,,,"[50.2, 17.9]",,Ground Pass,,8.875246,,,,Jovane Eduardo Borges Cabral,10598.0,,,,,,1,From Free Kick,João Paulo Moreira Fernandes,133038.0,Left Back,37,Cape Verde Islands,4924,['c88a6d90-7092-4c11-aaba-9e0843751b4f'],44,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:44.021,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0c2b7d0d-839c-45d4-bda6-c285b561c22c,903,,,"[75.3, 22.4]",3920387,23,,,,0.5794358,,Right Foot,,,"[105.1, 41.9]",,Ground Pass,,35.61306,,Pass Offside,,Tiago Manuel Dias Correia,7900.0,,,Through Ball,True,,1,From Free Kick,Jovane Eduardo Borges Cabral,10598.0,Left Wing,37,Cape Verde Islands,4924,['8c291277-6cf7-4888-b65b-0dd0386baf28'],49,,,,,,,,,,,,,,,,,Cape Verde Islands,4924,00:23:49.829,Pass,
,,,,,,,,,,,,,,,,,1.516171,,,,,,,,,,,d5c9b39f-d309-4a9d-88b8-dcbe712c95eb,905,,,"[14.6, 44.0]",3920387,23,,,,0.5838704,,Right Foot,,,"[20.2, 47.7]",,Ground Pass,,6.71193,,,,Alexander Djiku,2989.0,,,,,Free Kick,1,From Free Kick,Richard Ofori Antwi,68757.0,Goalkeeper,38,Ghana,4885,['2b49bc15-e03e-4d6d-939b-bfa43e48811d'],56,,,,,,,,,,,,,,,,,Ghana,4885,00:23:56.816,Pass,
,,,,,,,,,,,,,,,,,1.234504,,,,,,,,,,,8b1e079f-d31a-43c8-82f4-40570e42fa82,907,,,"[25.2, 52.1]",3920387,23,True,,,1.0077152,,Right Foot,,,"[35.3, 68.1]",,Ground Pass,,18.921152,,,,Denis Odoi,12259.0,,,,,,1,From Free Kick,Alexander Djiku,2989.0,Right Center Back,38,Ghana,4885,['3267d284-a6b8-47b8-828e-012a6009d631'],58,,,,,,,,,,,,,,,,,Ghana,4885,00:23:58.800,Pass,
,,,,,,,,,,,,,,,,,1.189032,,,,,,,,,,,464e31c8-fefa-4505-b437-1b8953bc48aa,909,,,"[40.0, 68.0]",3920387,24,,,,-2.5950258,,Right Foot,,,"[25.7, 59.3]",,Ground Pass,,16.738579,,,,Alexander Djiku,2989.0,,,,,,1,From Free Kick,Denis Odoi,12259.0,Right Back,38,Ghana,4885,['c46f7319-42f5-4367-9fdf-beec313226fd'],2,,,,,,,,,,,,,,,,,Ghana,4885,00:24:02.598,Pass,
,,,,,,,,,,,,,,,,,1.029513,,,,,,,,,,,9ad0564f-8edf-499c-9a8a-0ae48fb3a7e9,912,,,"[26.2, 58.8]",3920387,24,,,,-0.4636476,,Right Foot,,,"[42.0, 50.9]",,Ground Pass,,17.664938,,,,Majeed Ashimeru,30693.0,,,,,,1,From Free Kick,Alexander Djiku,2989.0,Right Center Back,38,Ghana,4885,['6d87637b-d814-4d61-b941-fc418d60d009'],4,,,,,,,,,,,,,,,,,Ghana,4885,00:24:04.658,Pass,
,,,,,,,,,,,,,,,,,1.517538,,,,,,,,,,,1c2b3027-45cb-4099-a801-45ead46881dc,915,,,"[46.8, 26.5]",3920387,24,,,,-0.3861774,,Right Foot,,,"[65.0, 19.1]",,Low Pass,,19.646883,,,,Ransford Königsdörffer,33395.0,,,,,,1,From Free Kick,Majeed Ashimeru,30693.0,Left Defensive Midfield,38,Ghana,4885,['cd5a3123-baac-46eb-9cfb-0cb889713e4c'],9,,,,,,,,,,,,,,,,,Ghana,4885,00:24:09.771,Pass,
,,,,,,,,,,,,,,,,,0.70058,,,,,,,,,,,8d5e7d3e-5831-48ec-8e8f-5dabe1a623cf,919,,,"[65.4, 18.1]",3920387,24,,,,-0.86217004,,Left Foot,,,"[71.4, 11.1]",,Ground Pass,,9.219544,,,,Jordan Ayew,3450.0,,,,,,1,From Free Kick,Ransford Königsdörffer,33395.0,Center Attacking Midfield,38,Ghana,4885,"['56904101-f0e0-4005-8193-598132feeddd', '4afe12fb-718f-46d1-915b-c8f878cabb5c']",12,,,,,,,,,,,,,,,,,Ghana,4885,00:24:12.023,Pass,True
,,,,,,,,,,,,,,,,,0.849167,,,,,,,,,,,c7dcbd64-2c2e-41c6-a57e-bea2a44ed733,923,,,"[71.4, 10.7]",3920387,24,,,,-2.772259,,Right Foot,,,"[62.1, 7.1]",,Ground Pass,,9.972462,,,,Gideon Mensah,23615.0,,,,,,1,From Free Kick,Jordan Ayew,3450.0,Left Wing,38,Ghana,4885,['7c61d761-13a3-4e6e-82c6-c7ce344e1187'],13,,,,,,,,,,,,,,,,,Ghana,4885,00:24:13.353,Pass,
