bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.376583,,,,,,,,,,,,,394f12a6-c8e2-4632-9c22-200e117864d0,2274,,"[95.9, 50.2]",3922321,68,,,,,0.7646543,,Left Foot,,"[108.2, 62.0]",,High Pass,,17.04494,Incomplete,,Eddie Marcos Melo Afonso,145058.0,,,,,,2,From Free Kick,Zito André Sebastião Luvumbo,90913.0,Right Wing,121,Angola,4901,"['c52ea67e-db01-47bf-bd0f-137f6c4b4f5c', '9440039d-9a82-46cb-a1ba-412acf6616c1']",18,,,,,,,,,,,,,,,,,Angola,4901,00:23:18.827,Pass,
,,,,,,,,,,,,,,,0.943748,,,,,,,,,,,,,0314c858-5dfa-4220-8796-9077f2d2ca6e,2278,,"[103.4, 80.0]",3922321,68,,True,,,-2.3509035,,,,"[94.0, 70.5]",,Low Pass,,13.364505,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,Throw-in,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,122,Angola,4901,['1e1aa86c-383b-4164-a007-0d5bcdcd7ee3'],26,,,,,,,,,,,,,,,,,Angola,4901,00:23:26.984,Pass,
,,,,,,,,,,,,,,,0.942525,,,,,,,,,,,,,fcfb98ad-6a4c-485c-8b97-e06cb70b75d9,2280,,"[94.5, 72.0]",3922321,68,,,,,0.5736667,,Right Foot,,"[101.0, 76.2]",,Ground Pass,,7.738863,,,Eddie Marcos Melo Afonso,145058.0,,,,,,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,122,Angola,4901,['a520818a-1e07-4bd0-be6c-6d0dc3e5e495'],29,,,,,,,,,,,,,,,,,Angola,4901,00:23:29.079,Pass,
,,,,,,,,,,,,,,,1.489422,,,,,,,,,,,,,d9116723-8307-4bb0-9d9e-c578065ff68b,2283,,"[101.0, 75.8]",3922321,68,,,,,-2.7210655,,Right Foot,,"[84.9, 68.6]",,Ground Pass,,17.63661,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,122,Angola,4901,['e3b8d9a8-b6ce-456f-bf12-d5c7aa5ec2c4'],30,,,,,,,,,,,,,,,,,Angola,4901,00:23:30.966,Pass,
,,,,,,,,,,,,,,,0.883926,,,,,,,,,,,,,a0dd34d1-28ea-47e2-82de-733d299b22cd,2286,,"[85.0, 68.9]",3922321,68,,,,,-0.9080668,,Right Foot,,"[101.0, 48.4]",,Low Pass,,26.004807,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,2,From Throw In,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,122,Angola,4901,"['1e3995b0-6a58-42ac-8abd-2f769ffb0622', '06eaa622-1cff-420e-b81a-d874d63006d3']",34,,,,,,,,,,,,,,,,,Angola,4901,00:23:34.124,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,35dfd44e-d1dd-47b5-9e99-f33759a1368c,2290,,"[24.6, 30.1]",3922321,68,,,,,0.20474066,,Left Foot,,"[42.9, 33.9]",,Ground Pass,,18.690372,,,Victor James Osimhen,11277.0,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,123,Nigeria,775,['185cdeee-f6e0-4999-bc2b-1d2628b74f8f'],36,,,,,,,,,,,,,,,,,Nigeria,775,00:23:36.408,Pass,
,,,,,,,,,,,,,,,0.959995,,,,,,,,,,,,,d2183123-14cb-4f73-9137-945a6886e62c,2294,,"[43.1, 33.8]",3922321,68,,,,,-1.64296,,Right Foot,,"[42.5, 25.5]",,Ground Pass,,8.321658,,,Alex Iwobi,3647.0,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,123,Nigeria,775,"['d47c809f-2070-448e-a964-9ff2f4f91589', '8eb3cdd2-a381-46ae-89f5-0bda9918c382']",38,,,,,,,,,,,,,,,,,Nigeria,775,00:23:38.206,Pass,True
,,,,,,,,,,,,,,,3.197943,,,,,,,,,,,,,2545ce0c-93b2-4e3b-b4a0-5d9b4675779a,2298,,"[42.9, 25.1]",3922321,68,,,,,0.5476296,,Right Foot,,"[69.3, 41.2]",,Ground Pass,,30.921999,Incomplete,,Ademola Lookman,3447.0,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,123,Nigeria,775,"['fb03badb-ab84-434a-9bef-b8881d9c7e82', '293899c4-a1d6-450d-b6c6-633d323fdb67', '1be0aba8-6806-4532-9f23-f606eaee09cd']",39,,,,,,,,,,,,,,,,,Nigeria,775,00:23:39.206,Pass,True
,,,,,,,,,,,,,,,2.110263,,,,,,,,,,,,,eb488a43-19db-46b2-b8c1-e5228fcf0994,2302,,"[46.9, 34.4]",3922321,68,,,,,-1.1530933,,Right Foot,,"[54.8, 16.6]",,Ground Pass,,19.474342,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,2,Regular Play,Kialonda Gaspar,103208.0,Right Center Back,124,Angola,4901,['8ce65ab7-4110-4de3-a218-a00416b135d0'],44,,,,,,,,,,,,,,,,,Angola,4901,00:23:44.227,Pass,
,,,,,,,,,,,,,,,0.996281,,,,,,,,,,,,,5fe14659-ef72-42e8-99fb-4ceddceb18e4,2305,,"[55.8, 17.6]",3922321,68,,,,,1.2076494,,Left Foot,,"[59.6, 27.6]",,Ground Pass,,10.697663,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,2,Regular Play,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,124,Angola,4901,['d886cc5c-4516-45b6-9888-275f5fe57ae6'],47,,,,,,,,,,,,,,,,,Angola,4901,00:23:47.901,Pass,
,,,,,,,,,,,,,,,0.945856,,,,,,,,,,,,,3f812fd5-1b6b-4654-98f4-334c2be6dbf1,2308,,"[59.9, 26.8]",3922321,68,,,,,0.75561976,,Right Foot,,"[72.0, 38.2]",,Ground Pass,,16.62438,,,Ambrosini Antonio Cabaça Salvador,136312.0,,,,,,2,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,124,Angola,4901,['0c753b13-d6dc-4a88-ab39-b8f5fa297eb7'],49,,,,,,,,,,,,,,,,,Angola,4901,00:23:49.980,Pass,
,,,,,,,,,,,,,,,1.101404,,,,,,,,,,,,,478d7b63-c4ee-479e-bc1e-7b1f51330ef4,2311,,"[76.6, 45.1]",3922321,68,,,,,0.012269323,,Right Foot,,"[92.9, 45.3]",,Low Pass,,16.301228,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,2,Regular Play,Ambrosini Antonio Cabaça Salvador,136312.0,Left Center Midfield,124,Angola,4901,"['c2903242-1e76-40c7-81a7-95c87ca27c0c', '3d937b1c-1ebd-47ab-ac2c-7b737ce50ec5']",52,,,,,,,,,,,,,,,,,Angola,4901,00:23:52.583,Pass,
,,,,,,,,,,,,,,,1.918887,,,,,,,,,,,,,74784bc9-561e-46a5-9eee-f6f3c0194e73,2318,,"[70.1, 35.2]",3922321,68,,,,,0.9625048,,Right Foot,,"[95.1, 71.1]",,High Pass,,43.747116,,,Eddie Marcos Melo Afonso,145058.0,,,,,,2,Regular Play,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,124,Angola,4901,['e06dbab9-b7dc-4ddb-be1f-1e9db1363f02'],58,,,,,,,,,,,,,,,,,Angola,4901,00:23:58.203,Pass,
,,,,,,,,,,,,,,,0.799311,,,,,,,,,,,,,bb9d0745-d77b-4d73-9e4a-ae83e1ee93af,2321,,"[98.7, 70.4]",3922321,69,,,,,0.31249157,,Right Foot,,"[105.2, 72.5]",,Ground Pass,,6.8308125,,,Zito André Sebastião Luvumbo,90913.0,,,,,,2,Regular Play,Eddie Marcos Melo Afonso,145058.0,Right Back,124,Angola,4901,['71f30111-314f-4b47-8f5c-1e38bd63235b'],4,,,,,,,,,,,,,,,,,Angola,4901,00:24:04.630,Pass,
,,,,,,,,,,,,,,,1.270457,,,,,,,,,,,,,8121bee1-c30f-47a0-b13e-e02920d36a6f,2324,,"[103.5, 71.7]",3922321,69,,,,,-1.3117341,,Left Foot,True,"[111.0, 43.4]",,High Pass,,29.276953,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,2,Regular Play,Zito André Sebastião Luvumbo,90913.0,Right Wing,124,Angola,4901,"['a3dc36b5-08b5-442f-b696-108b7aaea7f2', '4654e3a6-23c5-4ef3-955c-6cac76debfac']",6,,,,,,,,,,,,,,,,,Angola,4901,00:24:06.681,Pass,
,,,,,,,,,,,,,,,1.050384,,,,,,,,,,,,,7ce874a8-9fdb-4d8c-ae26-63a5a2ef6244,2327,,"[77.4, 52.6]",3922321,69,,,,,-1.4346573,184df65c-bc11-4eac-915c-f7d89df6f850,Left Foot,,"[78.4, 45.3]",,Ground Pass,,7.368175,,,Manuel Luís da Silva Cafumana,31016.0,True,,,,Recovery,2,Regular Play,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,124,Angola,4901,['e36f279e-df0d-4cb8-bade-7ca993de791c'],10,,,,,,,,,,,,,,,,,Angola,4901,00:24:10.973,Pass,
,,,,,,,,,,,,,,,3.481334,,,,,,,,,,,,,a23f67d4-a0bd-49ab-8212-1891b28464fe,2332,,"[7.0, 34.5]",3922321,69,,,,,-0.5569268,,Right Foot,,"[60.8, 1.0]",,High Pass,,63.37736,Out,,Victor James Osimhen,11277.0,,,,,Goal Kick,2,From Goal Kick,Stanley Bobo Nwabali,358410.0,Goalkeeper,125,Nigeria,775,['44b8058b-dee3-44ef-8280-e1c8d5edcfa0'],47,,,,,,,,,,,,,,,,,Nigeria,775,00:24:47.881,Pass,
,,,,,,,,,,,,,,,0.837538,,,,,,,,,,,,,87d044cf-8d59-45fa-aafb-fc8a3eb491b5,2334,,"[51.0, 80.0]",3922321,69,,True,,,-2.5578363,,,,"[29.2, 65.6]",,Low Pass,,26.126616,,,Kialonda Gaspar,103208.0,,,,,Throw-in,2,From Throw In,Eddie Marcos Melo Afonso,145058.0,Right Back,126,Angola,4901,['9f70ce86-ca02-4ce0-90ac-98e2b28f04db'],55,,,,,,,,,,,,,,,,,Angola,4901,00:24:55.907,Pass,
,,,,,,,,,,,,,,,1.928794,,,,,,,,,,,,,63869205-941b-4e32-981d-bd6223ce8b2a,2336,,"[33.1, 67.1]",3922321,69,,,,,-1.6124389,,Right Foot,,"[32.0, 40.7]",,Ground Pass,,26.422907,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Throw In,Kialonda Gaspar,103208.0,Right Center Back,126,Angola,4901,['67a8ae9a-ed24-4614-85b8-4d572eb17923'],57,,,,,,,,,,,,,,,,,Angola,4901,00:24:57.651,Pass,
,,,,,,,,,,,,,,,2.733181,,,,,,,,,,,,,d55a9e07-ae56-4c89-af64-ca90bd77908d,2339,,"[37.6, 37.5]",3922321,70,,,,,-1.0381527,,Right Foot,,"[54.4, 9.0]",,Ground Pass,,33.083076,,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,,2,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,126,Angola,4901,['334f48ca-fa0b-462d-ae04-e075dd375f01'],1,,,,,,,,,,,,,,,,,Angola,4901,00:25:01.477,Pass,
,,,,,,,,,,,,,,,0.882284,,,,,,,,,,,,,9de93740-1c63-4fe6-8652-c33f5da7c222,2342,,"[63.3, 7.9]",3922321,70,,,,,1.315614,,Left Foot,,"[65.1, 14.8]",,Ground Pass,,7.1309185,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Throw In,Augusto de Jesus Corte Real Carneiro,135851.0,Left Back,126,Angola,4901,['185c5f2e-3623-46e4-ad04-03a84c385dfe'],5,,,,,,,,,,,,,,,,,Angola,4901,00:25:05.993,Pass,
,,,,,,,,,,,,,,,2.062148,,,,,,,,,,,,,459a38e9-26a1-48ad-ba14-8940618ad7cb,2346,,"[62.6, 12.2]",3922321,70,,,,,2.6395025,,Right Foot,,"[47.3, 20.6]",,Ground Pass,,17.454226,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,126,Angola,4901,"['5a22cd87-b205-4065-9341-56b20f1b1b0f', 'ec33738c-b064-4456-85fd-256097afd0e2']",7,,,,,,,,,,,,,,,,,Angola,4901,00:25:07.861,Pass,True
,,,,,,,,,,,,,,,1.545014,,,,,,,,,,,,,0d8932aa-fecf-42c4-aced-b53623caa477,2349,,"[46.3, 22.2]",3922321,70,,,,,-0.96972257,,Right Foot,,"[53.5, 11.7]",,Ground Pass,,12.731457,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,126,Angola,4901,['e73dab69-c3bd-4a68-a437-493a1bb7a41b'],10,,,,,,,,,,,,,,,,,Angola,4901,00:25:10.399,Pass,
,,,,,,,,,,,,,,,1.866299,,,,,,,,,,,,,c34ecbac-8f00-4f98-b345-9bf8be39a9af,2352,,"[67.5, 10.8]",3922321,70,,,,,2.2463186,,Right Foot,,"[55.0, 26.4]",,Ground Pass,,19.990248,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Throw In,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,126,Angola,4901,['88b65386-7cfe-483d-91a1-949dc155a836'],16,,,,,,,,,,,,,,,,,Angola,4901,00:25:16.521,Pass,
,,,,,,,,,,,,,,,1.95457,,,,,,,,,,,,,fe083c36-4cb4-4cc5-8476-e72609b9e91a,2355,,"[54.9, 29.5]",3922321,70,,,,,1.43075,,Right Foot,,"[58.1, 52.2]",,Ground Pass,,22.92444,,,Kialonda Gaspar,103208.0,,,,,,2,From Throw In,Jonathan Buatu Mananga,10573.0,Left Center Back,126,Angola,4901,['e36ace5c-5b7e-43af-810b-51ca7a43bedb'],19,,,,,,,,,,,,,,,,,Angola,4901,00:25:19.405,Pass,
,,,,,,,,,,,,,,,1.471451,,,,,,,,,,,,,b398745f-a528-4155-8ec6-e2e562a16b9d,2358,,"[76.2, 57.2]",3922321,70,,,,,-0.7444572,8405469d-c89c-4994-a7b6-d70bb87c6306,Right Foot,,"[97.8, 37.3]",,High Pass,,29.369541,,,Cristóvão Paciência Mabululo,128881.0,True,,,,,2,From Throw In,Kialonda Gaspar,103208.0,Right Center Back,126,Angola,4901,['d9e29176-0736-4935-a5a4-13474c3c5667'],24,,,,,,,,,,,,,,,,,Angola,4901,00:25:24.736,Pass,
,,,,,,,,,,,,,,,4.104036,,,,,,,,,,,,,ddf93d50-7ca5-46a3-a452-e80be9dde110,2366,,"[16.6, 24.1]",3922321,70,,,,,0.02608104,,Keeper Arm,,"[85.6, 25.9]",,High Pass,,69.023476,,,Victor James Osimhen,11277.0,,,,,,2,From Throw In,Stanley Bobo Nwabali,358410.0,Goalkeeper,126,Angola,4901,['46d3265f-4c1a-4ec9-b32b-c174e91f8d87'],37,,,,,,,,,,,,,,,,,Nigeria,775,00:25:37.901,Pass,
,,,,,,,,,,,,,,,1.825105,,,,,,,,,,,,,84280309-237f-4614-9de2-1418d8338547,2372,,"[87.5, 26.5]",3922321,71,,,,,0.6488131,,Right Foot,,"[111.5, 44.7]",,High Pass,,30.120424,Unknown,,,,,,,,Free Kick,2,From Free Kick,Ademola Lookman,3447.0,Right Attacking Midfield,127,Nigeria,775,,55,,,,,,,,,,,,,,,,,Nigeria,775,00:26:55.132,Pass,
,,,,,,,,,,,,,,,1.162401,,,,,,,,,,,,,7dd98ba0-4419-4ff0-9d8e-c05efec01f5b,2375,,"[9.9, 35.9]",3922321,72,,True,,,0.14189705,,Right Foot,,"[37.9, 39.9]",,Ground Pass,,28.284271,,,Kialonda Gaspar,103208.0,,,,,Free Kick,2,From Free Kick,Signori Dominique Nymi António,408824.0,Goalkeeper,128,Angola,4901,['2a997600-798c-4b90-a98a-85d7b255d947'],29,,,,,,,,,,,,,,,,,Angola,4901,00:27:29.289,Pass,
,,,,,,,,,,,,,,,1.44857,,,,,,,,,,,,,c0326923-33b6-4067-ac92-7029c932dbdc,2377,,"[37.3, 40.6]",3922321,72,,True,,,-1.5211477,,Right Foot,,"[38.1, 24.5]",,Ground Pass,,16.119864,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,128,Angola,4901,['f14f8242-6967-45fe-ba59-6523a2291286'],33,,,,,,,,,,,,,,,,,Angola,4901,00:27:33.632,Pass,
,,,,,,,,,,,,,,,1.519005,,,,,,,,,,,,,cfcf004d-34dc-4213-907f-3907aea35926,2379,,"[40.7, 25.0]",3922321,72,,,,,1.5995654,,Right Foot,,"[40.3, 38.9]",,Ground Pass,,13.905754,,,Kialonda Gaspar,103208.0,,,,,,2,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,128,Angola,4901,['6803ff51-e10c-4fa9-bfa8-7857c85964c8'],37,,,,,,,,,,,,,,,,,Angola,4901,00:27:37.257,Pass,
,,,,,,,,,,,,,,,1.499091,,,,,,,,,,,,,86e2d96d-dde2-495e-b58d-049247f7add3,2382,,"[56.8, 50.8]",3922321,72,,,,,-1.8596299,,Right Foot,,"[51.6, 33.3]",,Ground Pass,,18.256231,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,128,Angola,4901,['3e50bcee-8069-4d35-955b-1ae4b957eefe'],44,,,,,,,,,,,,,,,,,Angola,4901,00:27:44.214,Pass,
,,,,,,,,,,,,,,,2.120637,,,,,,,,,,,,,87b094d4-0b35-49c5-b2d6-239f43647e84,2385,,"[52.0, 33.1]",3922321,72,,,,,-1.475393,,Right Foot,,"[54.0, 12.2]",,Ground Pass,,20.995476,,,Bruno Lourenço Pinto de Almeida Paz,22274.0,,,,,,2,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,128,Angola,4901,['48eb991c-c503-455f-ba9a-7ff92e49271c'],46,,,,,,,,,,,,,,,,,Angola,4901,00:27:46.581,Pass,
,,,,,,,,,,,,,,,1.484964,,,,,,,,,,,,,35967424-1eec-4478-a706-8eaced285a5c,2388,,"[59.5, 14.8]",3922321,72,,,,,2.063282,,Right Foot,,"[52.9, 27.1]",,Ground Pass,,13.958868,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Free Kick,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,128,Angola,4901,['80034b70-874a-4a3f-bc8f-2a93816aeaa7'],50,,,,,,,,,,,,,,,,,Angola,4901,00:27:50.499,Pass,
,,,,,,,,,,,,,,,1.926528,,,,,,,,,,,,,b144ad9e-2aad-4ef8-a637-00db194c6437,2391,,"[54.4, 29.6]",3922321,72,,,,,1.3774104,,Right Foot,,"[59.1, 53.6]",,Ground Pass,,24.45588,,,Kialonda Gaspar,103208.0,,,,,,2,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,128,Angola,4901,['c1c63757-2b0e-4d25-9643-a8a40a1f4c38'],53,,,,,,,,,,,,,,,,,Angola,4901,00:27:53.107,Pass,
,,,,,,,,,,,,,,,2.631335,,,,,,,,,,,,,ecd5508a-e887-4452-a5e3-8dd1816c8aa6,2394,,"[70.7, 52.6]",3922321,72,,,,,-0.9739704,,Right Foot,,"[102.5, 5.8]",,High Pass,,56.581623,,,Augusto de Jesus Corte Real Carneiro,135851.0,,True,,,,2,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,128,Angola,4901,['63def9df-ed3e-47d8-86b5-86156c4b7edc'],59,,,,,,,,,,,,,,,,,Angola,4901,00:27:59.018,Pass,
,,,,,,,,,,,,,,,0.114986,,,,,,,,,,,,,2f481871-0932-4b72-95a6-db60a2fc26e2,2400,,"[96.4, 6.9]",3922321,73,,,,,-0.11710875,,Right Foot,,"[98.1, 6.7]",,Ground Pass,,1.7117243,Incomplete,,Augusto de Jesus Corte Real Carneiro,135851.0,,,,,Recovery,2,From Free Kick,Bruno Lourenço Pinto de Almeida Paz,22274.0,Right Center Midfield,128,Angola,4901,"['a787b10a-3f09-4397-a62f-dffae048e89d', '5951337d-e98d-4c7f-9a3d-cb9af4c19980', 'b0422248-11cb-4e61-b29b-b7b9778f8c98']",3,,,,,,,,,,,,,,,,,Angola,4901,00:28:03.873,Pass,True
,,,,,,,,,,,,,,,1.525796,,,,,,,,,,,,,15627759-a2dd-4721-86c7-b2f5e5d7a659,2408,,"[84.5, 59.0]",3922321,74,,,,,-0.67114383,,Right Foot,,"[111.7, 37.4]",,High Pass,,34.73327,Pass Offside,,Victor James Osimhen,11277.0,,,,,Free Kick,2,From Free Kick,Ademola Lookman,3447.0,Right Attacking Midfield,129,Nigeria,775,['70588eec-e7f9-4390-bd94-212cddd2cccf'],1,,,,,,,,,,,,,,,,,Nigeria,775,00:29:01.838,Pass,
,,,,,,,,,,,,,,,1.145033,,,,,,,,,,,,,f379c9ba-ebf5-446e-8325-89f5cf74bc84,2413,,"[10.2, 41.5]",3922321,77,,True,,,0.69662684,,Right Foot,,"[20.6, 50.2]",,Ground Pass,,13.55913,,,Kialonda Gaspar,103208.0,,,,,Free Kick,2,From Free Kick,Signori Dominique Nymi António,408824.0,Goalkeeper,130,Angola,4901,['a1a3f114-f955-4960-b4ff-253d623ca60c'],50,,,,,,,,,,,,,,,,,Angola,4901,00:32:50.763,Pass,
,,,,,,,,,,,,,,,1.865527,,,,,,,,,,,,,d12c0621-a0cd-4b5a-8fef-e85246f36c80,2415,,"[20.5, 49.4]",3922321,77,,,,,-1.673878,,Right Foot,,"[18.7, 32.0]",,Ground Pass,,17.492855,,,Jonathan Buatu Mananga,10573.0,,,,,,2,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,130,Angola,4901,['6cbc8b5f-5e51-4507-9b4d-6bf008cfb91e'],54,,,,,,,,,,,,,,,,,Angola,4901,00:32:54.217,Pass,
,,,,,,,,,,,,,,,1.643955,,,,,,,,,,,,,718faaf2-3a22-4f72-9532-ed64fd9a5d34,2418,,"[35.9, 27.8]",3922321,78,,,,,1.5002067,,Right Foot,,"[37.3, 47.6]",,Ground Pass,,19.849434,,,Kialonda Gaspar,103208.0,,,,,,2,From Free Kick,Jonathan Buatu Mananga,10573.0,Left Center Back,130,Angola,4901,['4758859f-9a41-40eb-938a-4edec00893c1'],0,,,,,,,,,,,,,,,,,Angola,4901,00:33:00.830,Pass,
,,,,,,,,,,,,,,,1.502212,,,,,,,,,,,,,4052fad0-8ffa-4d02-8acb-de1137571c0b,2421,,"[79.7, 57.8]",3922321,78,,,,,-0.33621237,,Right Foot,,"[108.6, 47.7]",,High Pass,,30.61405,Incomplete,,Jacinto Muondo Dala,10577.0,,,,,,2,From Free Kick,Kialonda Gaspar,103208.0,Right Center Back,130,Angola,4901,"['49ff35f1-2c5e-45a1-90fb-8e1affeb913c', '418f45d9-27b0-48b1-939b-6b3554e28a0d']",12,,,,,,,,,,,,,,,,,Angola,4901,00:33:12.664,Pass,
,,,,,,,,,,,,,,,1.43037,,,,,,,,,,,,,49ff35f1-2c5e-45a1-90fb-8e1affeb913c,2423,,"[11.5, 32.4]",3922321,78,,,,,-0.3504312,,Head,,"[26.0, 27.1]",,High Pass,,15.438264,,,Alex Iwobi,3647.0,,,,,Recovery,2,Regular Play,William Troost-Ekong,5455.0,Center Back,131,Nigeria,775,"['4052fad0-8ffa-4d02-8acb-de1137571c0b', '0369c3f1-dd17-44e3-a2d7-eb6706a5313f']",14,,,,,,,,,,,,,,,,,Nigeria,775,00:33:14.166,Pass,
,,,,,,,,,,,,,,,0.978743,,,,,,,,,,,,,df2c7b58-69a8-43d0-93aa-48852633eeac,2427,,"[26.4, 27.5]",3922321,78,,,,,1.7111713,,Right Foot,,"[25.1, 36.7]",,Low Pass,,9.291394,,,Frank Onyeka,24467.0,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,131,Nigeria,775,"['d0096cd1-c51c-4510-905a-76ce7200f8ae', 'b0518bef-97b6-4c7d-9524-a8534db3cb08']",15,,,,,,,,,,,,,,,,,Nigeria,775,00:33:15.676,Pass,True
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6e530726-c535-409a-ab8d-77c8f184d2c3,2439,,"[68.6, 78.8]",3922321,78,,,,,-3.041924,,Right Foot,,"[53.6, 77.3]",,Ground Pass,,15.074814,,,Frank Onyeka,24467.0,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,131,Nigeria,775,['0bba8c3b-dd10-4994-98f7-3455c8ba8961'],27,,,,,,,,,,,,,,,,,Nigeria,775,00:33:27.073,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,ec66aadc-25c2-4116-a5f9-0ceab3cb0906,2442,,"[48.3, 69.6]",3922321,78,,,,,-3.069139,,Right Foot,,"[35.9, 68.7]",,Ground Pass,,12.432618,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,2,Regular Play,Frank Onyeka,24467.0,Right Defensive Midfield,131,Nigeria,775,['86865b5b-a4e9-4d7b-8a76-6f782e3be68e'],29,,,,,,,,,,,,,,,,,Nigeria,775,00:33:29.793,Pass,
,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,1d711421-051e-4776-912e-7c371d78c706,2445,,"[34.4, 67.2]",3922321,78,,,,,-2.427502,,Right Foot,,"[11.9, 47.7]",,Ground Pass,,29.774149,,,Stanley Bobo Nwabali,358410.0,,,,,,2,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,131,Nigeria,775,['96263ee5-430c-4e8b-8c96-69ea8939db99'],31,,,,,,,,,,,,,,,,,Nigeria,775,00:33:31.993,Pass,
,,,,,,,,,,,,,,,1.759997,,,,,,,,,,,,,e9780472-0810-41d7-b791-17322a718b40,2449,,"[12.4, 46.6]",3922321,78,,,,,-0.015150356,,Right Foot,,"[25.6, 46.4]",,Ground Pass,,13.201515,,,William Troost-Ekong,5455.0,,,,,,2,Regular Play,Stanley Bobo Nwabali,358410.0,Goalkeeper,131,Nigeria,775,"['49d483d4-1d6b-42eb-a496-65f7aca26162', 'fb4c7f59-3618-425e-8d00-4baa1ee0813f']",35,,,,,,,,,,,,,,,,,Nigeria,775,00:33:35.073,Pass,True
