50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82473de1-fdef-4d90-a218-caf0b21d690f,134,,,"[21.5, 51.4]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,10,Tanzania,4953,['d654449a-7569-486b-8303-d50c1e42a5e0'],43,,,,,,,,,,,,,,,,Tanzania,4953,00:02:43.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8765d59e-d548-4744-bfaa-096d21a0382f,138,,,"[56.7, 78.3]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,10,Tanzania,4953,"['4f0e3dd9-ee55-4190-acd6-b7487f10ae3e', '8cdcd86c-8764-4b6e-b615-3a467d990c2f']",47,,,,,,,,,,,,,,,,Tanzania,4953,00:02:47.714,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,647f98dd-5264-47b8-ab72-7d7b1d57821f,141,,,"[64.2, 63.0]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,10,Tanzania,4953,['6185cd2c-2e61-4cd7-96d6-b2cf75027087'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:02:49.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f117395-75ae-41c9-8ac4-abccda94f801,144,,,"[78.8, 75.9]",3920394,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,10,Tanzania,4953,['4b47e6e2-0cc8-42af-859a-df400b4893c6'],51,,,,,,,,,,,,,,,,Tanzania,4953,00:02:51.828,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f4a069cd-6f9e-4c89-bc78-1821a442605b,152,,,"[105.0, 45.8]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charles M'Mombwa,80307.0,Center Forward,11,Tanzania,4953,['1c3f53e5-f384-447e-bea6-9d30ae946c07'],42,,,,,,,,,,,,,,,,Tanzania,4953,00:03:42.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a445a83b-b466-4279-8609-ea34691277f8,157,,,"[92.1, 23.0]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tarryn Allarakhia,19426.0,Left Wing,11,Tanzania,4953,['7f3126a8-8f65-47c6-b759-99c98a501e71'],46,,,,,,,,,,,,,,,,Tanzania,4953,00:03:46.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b47f3c0-2198-4c74-8cb1-11df9306e992,160,,,"[105.7, 8.2]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbwana Ally Samatta,16548.0,Right Wing,11,Tanzania,4953,['f1fb0174-e1ec-44dd-b689-79d18646a57b'],49,,,,,,,,,,,,,,,,Tanzania,4953,00:03:49.778,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f5ef69d2-1ab7-44a3-9266-26d253d9229b,163,,,"[109.8, 43.6]",3920394,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Haji Mnoga,51494.0,Right Back,11,Tanzania,4953,['6b8d2510-28cf-4774-a54e-abdf92a2c8cd'],53,,,,,,,,,,,,,,,,Tanzania,4953,00:03:53.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23ff77c9-441c-48c0-80d6-0acd06dbee73,168,,,"[35.8, 73.8]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,13,Morocco,788,['68871f7a-9075-434a-8dab-7f7e554c486e'],16,,,,,,,,,,,,,,,,Morocco,788,00:05:16.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0e0858-95a6-4f2b-8c74-dddea0e1da55,170,,,"[27.5, 65.4]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,13,Morocco,788,['f8e79e6c-ec39-4e87-9960-c9ff44090fc9'],20,,,,,,,,,,,,,,,,Morocco,788,00:05:20.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81fd23cf-7ea8-4357-9f9a-e3dbe3221ff7,173,,,"[29.5, 48.9]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,13,Morocco,788,['f3204d2b-01db-4e02-892a-4d4a3eaab781'],21,,,,,,,,,,,,,,,,Morocco,788,00:05:21.767,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,555e60a0-cddc-4dfc-8a3e-7d6bb0a7a205,176,,,"[22.7, 29.7]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,13,Morocco,788,['5e99210e-a6d0-4607-bcf7-954e2e75f667'],24,,,,,,,,,,,,,,,,Morocco,788,00:05:24.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f21b9ec-f114-47cf-91a7-16386f83c304,179,,,"[99.3, 10.8]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdessamad Ezzalzouli,149714.0,Left Midfield,13,Morocco,788,['be47a95a-22ae-4219-8741-82b19f7b1e8b'],32,,,,,,,,,,,,,,,,Morocco,788,00:05:32.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdd72e56-ec23-4f25-b20f-64c2ae9c02f6,187,,,"[49.4, 65.9]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles M'Mombwa,80307.0,Center Forward,14,Tanzania,4953,"['b3918232-61cd-411c-ad66-a8d3aaa41e83', '1b68f868-0ee4-4eb6-8ff1-a454aefda125']",37,,,,,,,,,,,,,,,,Tanzania,4953,00:05:37.634,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,618d83a3-13f7-4fd3-b45d-cc4159746ebb,192,,,"[30.8, 61.7]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,15,Tanzania,4953,['65525076-7f0c-4690-8dc6-ad488c7ec872'],53,,,,,,,,,,,,,,,,Tanzania,4953,00:05:53.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,416ac0fc-53f4-4807-96a6-b145706fb317,194,,,"[27.4, 36.1]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,15,Tanzania,4953,['4f9e77d4-69a4-4e81-9caa-de9d04144d94'],55,,,,,,,,,,,,,,,,Tanzania,4953,00:05:55.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3546cb-eb8e-4484-8cb0-338534c87535,197,,,"[35.8, 32.0]",3920394,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Novatus Dismas Miroshi,136055.0,Left Center Midfield,15,Tanzania,4953,['8403a3d7-3e4f-45fc-b964-dba29ccf63e6'],57,,,,,,,,,,,,,,,,Tanzania,4953,00:05:57.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e611a61-30d4-49bf-9150-af018de9ed6b,200,,,"[33.7, 51.4]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Himid Mao Mkami,86067.0,Center Defensive Midfield,15,Tanzania,4953,['aea85442-6b46-4c47-9f6f-48d9603a5c4f'],0,,,,,,,,,,,,,,,,Tanzania,4953,00:06:00.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601bb7a-dacd-49a0-8084-5ebc21c61014,204,,,"[41.2, 61.7]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mudathiri Yahya,136057.0,Right Center Midfield,15,Tanzania,4953,"['16c5e24d-1fd7-4d3a-b9bc-a31f9703c8a3', '315ddf10-736f-4c4e-8368-366be63e7731']",2,,,,,,,,,,,,,,,,Tanzania,4953,00:06:02.289,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84836fec-c090-432e-90e6-b32993698d3b,207,,,"[22.9, 57.7]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,15,Tanzania,4953,['f85ae443-2f14-4865-bc30-9383391a9d66'],4,,,,,,,,,,,,,,,,Tanzania,4953,00:06:04.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75ea706b-29a3-459c-bcb4-b6dd281422a3,212,,,"[5.7, 43.6]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aishi Manula,103262.0,Goalkeeper,15,Tanzania,4953,"['8ce4bcdc-e3b6-4f0b-aa7d-5b2afdadc84f', 'c13a2403-c01a-4ebc-8caa-36f3afa1c694']",7,,,,,,,,,,,,,,,,Tanzania,4953,00:06:07.614,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91d7e0f5-a4e9-4b7c-9c2b-3a7232f487c1,215,,,"[11.6, 12.1]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,15,Tanzania,4953,['8e6c8077-77d1-48a6-af3d-b86a9e00f5fb'],11,,,,,,,,,,,,,,,,Tanzania,4953,00:06:11.023,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,593bd1f3-f02c-49ce-a185-40b43044233f,218,,,"[68.1, 11.6]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charles M'Mombwa,80307.0,Center Forward,15,Tanzania,4953,['9a329412-19d4-463a-bd19-5bb13a2d1e3d'],16,,,,,,,,,,,,,,,,Tanzania,4953,00:06:16.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bacbc0c6-17a6-434e-8c41-3e119076a145,224,,,"[37.7, 58.6]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,16,Morocco,788,"['b4333612-d54d-45ae-9ca7-513d48eec5f3', 'e849ac5f-c89a-409d-8a11-1c57226d8972']",21,,,,,,,,,,,,,,,,Morocco,788,00:06:21.386,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ada7c1-5032-4d4a-a8de-60c6ef08a4c8,226,,,"[12.2, 46.0]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,16,Morocco,788,['24d06e57-4e14-4257-a956-59dd50e718b3'],23,,,,,,,,,,,,,,,,Morocco,788,00:06:23.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a436f8bd-6e30-4712-8565-79ad56c43c40,229,,,"[18.3, 34.1]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,16,Morocco,788,['687ab613-25a5-474b-ad46-3a3cef23fe88'],27,,,,,,,,,,,,,,,,Morocco,788,00:06:27.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,daae01c2-0bb9-4891-9886-76fdb6e16062,232,,,"[28.5, 45.8]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,16,Morocco,788,['af8fee35-f5ed-4c61-a61d-d969022f6d23'],33,,,,,,,,,,,,,,,,Morocco,788,00:06:33.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f25666-7524-472a-befc-dde4a4425e54,235,,,"[41.4, 64.6]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,16,Morocco,788,['6bc6ac56-de2c-42e2-b50b-f64854f1f259'],36,,,,,,,,,,,,,,,,Morocco,788,00:06:36.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,116dc36a-a235-4aa5-ba63-49a6729089fe,239,,,"[57.9, 65.4]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,16,Morocco,788,"['f7148f88-f516-4c6a-ba10-eaaa95eb0789', 'f2388568-4242-4209-bb8f-6c79d3bcad8d']",38,,,,,,,,,,,,,,,,Morocco,788,00:06:38.994,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f0438c3-5482-4124-8f69-6148e2ce417a,241,,,"[47.4, 66.4]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,16,Morocco,788,['b44802fd-1591-49ff-b49b-6d8bc92ef033'],40,,,,,,,,,,,,,,,,Morocco,788,00:06:40.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac4ae715-9f71-4b83-80d9-705782361921,244,,,"[42.6, 32.6]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,16,Morocco,788,['b00dc596-833d-403f-827a-18e36475bd19'],42,,,,,,,,,,,,,,,,Morocco,788,00:06:42.767,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ac518683-f4c2-4242-bb10-3e1c4f65ace0,247,,,"[100.7, 65.9]",3920394,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,16,Morocco,788,['f6326853-3ce2-45ba-98d0-0f3a92bc6349'],51,,,,,,,,,,,,,,,,Morocco,788,00:06:51.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6839084f-dd72-4287-b453-b69803f262f5,250,,,"[23.0, 20.5]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ibrahim Abdallah Hamad,389092.0,Left Center Back,17,Tanzania,4953,['2d7ca3eb-d98a-472b-b5a8-2469bfe93b96'],2,,,,,,,,,,,,,,,,Tanzania,4953,00:07:02.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,319ae421-b3cd-4577-b615-d1bf8d62710b,252,,,"[15.2, 47.4]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,17,Tanzania,4953,['c866ab6c-39fe-4877-9a7c-8422b24222b6'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:07:05.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cf5ac48-59b7-43cf-b34f-d2ad3c493aaf,255,,,"[28.3, 74.4]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Haji Mnoga,51494.0,Right Back,17,Tanzania,4953,['71d19333-d12d-400c-8165-d04520ad9029'],8,,,,,,,,,,,,,,,,Tanzania,4953,00:07:08.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c5e63b7-e06c-4c85-9ecf-62d316e9d9ee,257,,,"[18.9, 59.3]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,17,Tanzania,4953,['b72a7b7d-14db-4550-8a3e-435a5add516c'],10,,,,,,,,,,,,,,,,Tanzania,4953,00:07:10.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e45480-7980-4ce3-8a67-99a9ae344f06,260,,,"[22.0, 49.9]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Himid Mao Mkami,86067.0,Center Defensive Midfield,17,Tanzania,4953,['b8c54bcd-f8dc-4b73-8690-6d0b4400168c'],12,,,,,,,,,,,,,,,,Tanzania,4953,00:07:12.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91fe154-7fb4-41ad-8111-f98e6d1a728c,263,,,"[35.4, 8.4]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Hussein Mohamed,105766.0,Left Back,17,Tanzania,4953,['0634aba5-e928-4ac6-9988-23552ec2b914'],17,,,,,,,,,,,,,,,,Tanzania,4953,00:07:17.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a85eae9a-fa25-4ddd-b61d-7c0ae1e2a026,265,,,"[23.0, 13.1]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ibrahim Abdallah Hamad,389092.0,Left Center Back,17,Tanzania,4953,['dd8e7c76-4265-4889-b82f-39cce031e503'],18,,,,,,,,,,,,,,,,Tanzania,4953,00:07:18.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ffe37c9-322f-4bdd-a545-fb366d46d39e,268,,,"[43.4, 11.6]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tarryn Allarakhia,19426.0,Left Wing,17,Tanzania,4953,['0e23a219-afc0-4f04-bd75-b88c0f1b26f1'],19,,,,,,,,,,,,,,,,Tanzania,4953,00:07:19.755,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a1283028-251e-4b8f-8be7-b6d159790fc2,272,,,"[41.1, 45.0]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Himid Mao Mkami,86067.0,Center Defensive Midfield,17,Tanzania,4953,['8aa1dcbe-d980-4171-81c2-a2ff0a253f42'],20,,,,,,,,,,,,,,,,Tanzania,4953,00:07:20.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3611949-5dc4-44e2-a19c-03d6dcd70595,279,,,"[29.7, 6.3]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mohamed Hussein Mohamed,105766.0,Left Back,17,Tanzania,4953,"['1f2b4db8-fffa-47aa-b879-f7eddafa2c81', '84a320ab-5223-4755-a169-775a20e0f524']",27,,,,,,,,,,,,,,,,Tanzania,4953,00:07:27.369,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,be612080-e2b3-449f-aafa-22251e95a63d,281,,,"[67.9, 13.7]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Charles M'Mombwa,80307.0,Center Forward,17,Tanzania,4953,['adf44925-ba82-458e-91ea-846d68dc087d'],29,,,,,,,,,,,,,,,,Tanzania,4953,00:07:29.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50adafd-6967-4c9b-83a2-a881fe3b6ab6,283,,,"[54.5, 69.8]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,18,Morocco,788,['939f214d-7804-4b63-85dd-701793b9d488'],31,,,,,,,,,,,,,,,,Morocco,788,00:07:31.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd56241-a06d-46aa-bbf9-d0d149489985,286,,,"[16.4, 46.0]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,18,Morocco,788,['616ae52e-c70d-4cde-b8aa-7611ec5f2e23'],35,,,,,,,,,,,,,,,,Morocco,788,00:07:35.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,776ad6cd-7305-4d82-9e6d-6f843c7afd2f,288,,,"[25.6, 38.0]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,18,Morocco,788,['067791de-87c8-45e5-aaf6-5e3eb38de59d'],37,,,,,,,,,,,,,,,,Morocco,788,00:07:37.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73370716-6ffe-42c2-a518-61dfb9bc6ae4,291,,,"[36.0, 50.4]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,18,Morocco,788,['0bac2c38-e8d0-4b27-864a-9716bbb50d02'],43,,,,,,,,,,,,,,,,Morocco,788,00:07:43.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3412b2e-adf6-4689-9be2-a5c2108f4821,294,,,"[50.1, 56.7]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,18,Morocco,788,['efa2b361-75ef-48f5-a43d-ad1445d2dbe9'],45,,,,,,,,,,,,,,,,Morocco,788,00:07:45.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84943ea-e5e1-4405-8bef-ca925e94e94c,297,,,"[64.7, 74.3]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,18,Morocco,788,['93e220ce-1714-4943-a04d-74b0f909b002'],48,,,,,,,,,,,,,,,,Morocco,788,00:07:48.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39912631-0763-436e-af1a-40f7460123ef,301,,,"[64.1, 67.8]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,18,Morocco,788,['874bd9e7-3806-4376-a00c-d2c6d9978eba'],49,,,,,,,,,,,,,,,,Morocco,788,00:07:49.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca9179ed-320c-4f47-8e08-00c9981adbb3,306,,,"[118.4, 74.3]",3920394,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,18,Morocco,788,"['dc57d2c5-4d54-48c2-9076-906f290f4bed', '477798e3-e255-41e3-8fc2-0d61d7886221']",55,,,,,,,,,,,,,,,,Morocco,788,00:07:55.545,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ff4f257-13e0-45c1-affb-82cc251ae672,311,,,"[91.3, 73.4]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Midfield,19,Morocco,788,['e9d9c37d-ad67-488b-818c-18d6489b48d9'],5,,,,,,,,,,,,,,,,Morocco,788,00:08:05.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a05b0196-06c3-416d-9bfc-a68345425602,313,,,"[104.2, 74.9]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,19,Morocco,788,['c031fa5d-0c7b-4235-aa14-e82d17d797d1'],7,,,,,,,,,,,,,,,,Morocco,788,00:08:07.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99f9c5f8-390d-4fd4-b671-4d9de9f3decd,317,,,"[101.0, 66.6]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,19,Morocco,788,"['48a69052-45f9-4f96-afe6-67f0d062ee6f', '33f8c8ae-5a52-41a6-b6bf-2f18ea39479a']",8,,,,,,,,,,,,,,,,Morocco,788,00:08:08.859,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f14418-0337-4851-85a5-5c205c473a28,320,,,"[67.6, 64.9]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nayef Aguerd,12149.0,Right Center Back,19,Morocco,788,['103d7824-6b94-43f9-978c-8c7291fdefe8'],13,,,,,,,,,,,,,,,,Morocco,788,00:08:13.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0174c4-ba0b-48a3-8184-26727a1b20a2,323,,,"[63.0, 32.2]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,19,Morocco,788,['b7639e27-69b7-4638-9b50-3e02defae9e3'],16,,,,,,,,,,,,,,,,Morocco,788,00:08:16.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,048758fe-ade1-46b2-888e-7694c65bf387,326,,,"[65.8, 44.0]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,19,Morocco,788,['7e6cfdc0-2d89-46bd-aa82-1dc55246cfd9'],21,,,,,,,,,,,,,,,,Morocco,788,00:08:21.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b7ff2f-c72d-445d-8510-0f73c2711209,329,,,"[78.2, 70.4]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,19,Morocco,788,['d6fa2de9-545a-46a9-add6-91979d5afb66'],24,,,,,,,,,,,,,,,,Morocco,788,00:08:24.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,317fdc63-1d1c-428a-a613-24fdf491ff3c,332,,,"[91.8, 75.5]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Midfield,19,Morocco,788,['8c09308e-4804-4f86-9d17-c48150d1dd7d'],25,,,,,,,,,,,,,,,,Morocco,788,00:08:25.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffaae694-72d6-42c0-a473-7603c7e4c8ae,335,,,"[91.3, 62.5]",3920394,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,19,Morocco,788,['c1501ee9-d184-4efe-9880-fdc7313b4b2f'],27,,,,,,,,,,,,,,,,Morocco,788,00:08:27.448,Ball Receipt*,
