50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,6.20896,,,,,,,,,,,,,037c0bf4-28c5-4172-9cce-bf7025539ba2,2533,,"[45.6, 37.8]",3920403,79,,,,0.5061057,,Right Foot,,,,"[105.5, 71.0]",,High Pass,,68.4854,Incomplete,,,,,,,,,,2,Regular Play,Manuel Keliano,389784.0,Right Center Midfield,138,Mauritania,4932,['30cf3093-8499-41a8-ae60-c1f66f3689a5'],2,,,,,,,,,,,,,,,,,,,Angola,4901,00:34:02.102,Pass,
,,,,,,,,,,,,,,,,,2.828562,,,,,,,,,,,,,30cf3093-8499-41a8-ae60-c1f66f3689a5,2534,,"[14.6, 9.1]",3920403,79,True,,,0.69473827,,Left Foot,,,,"[33.2, 24.6]",,Ground Pass,,24.211775,,,Lamine Ba,264954.0,,,,,,Recovery,2,From Counter,Babacar Niasse,36951.0,Goalkeeper,139,Mauritania,4932,"['3a4b2142-41a9-4244-9233-e1b072c15f98', '037c0bf4-28c5-4172-9cce-bf7025539ba2']",8,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:34:08.310,Pass,
,,,,,,,,,,,,,,,,,1.417291,,,,,,,,,,,,,fdf226fc-5fc7-4bb4-b201-7a0978b54e14,2536,,"[37.5, 27.1]",3920403,79,,,,1.1720669,,Right Foot,,,,"[46.6, 48.7]",,Ground Pass,,23.438643,,,Omaré Gassama,341163.0,,,,,,,2,From Counter,Lamine Ba,264954.0,Left Center Back,139,Mauritania,4932,['32f9bb9f-802b-4a37-a15d-872de0864e0e'],13,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:34:13.956,Pass,
,,,,,,,,,,,,,,,,,1.238303,,,,,,,,,,,,,9b429e64-c88a-40eb-8634-cafb35e293e0,2539,,"[47.6, 49.9]",3920403,79,,,,0.43128482,e6a6d3cc-24a2-4f6f-8eb0-0c60dcec6fb0,Right Foot,,,,"[70.2, 60.3]",,Ground Pass,,24.878103,,,Sidi Bouna Sidi Amar,416907.0,True,,,,,,2,From Counter,Omaré Gassama,341163.0,Left Defensive Midfield,139,Mauritania,4932,['3e0f8740-08a9-43d6-9499-e88ceb58a092'],17,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:34:17.294,Pass,
,,,,,,,,,,,,,,,,,1.258723,,,,,,,,,,,,,2f2becc7-07f2-45bb-91fa-ca94c3187785,2550,,"[21.7, 29.1]",3920403,79,,,,-0.41822433,,Right Foot,,,,"[37.0, 22.3]",,Ground Pass,,16.74306,Incomplete,,Jacinto Muondo Dala,10577.0,,,,,,,2,Regular Play,Manuel Keliano,389784.0,Right Center Midfield,140,Angola,4901,"['8d0392e0-ca92-4dd4-89c0-46b09b75b3a9', '2158be4e-5abb-44a4-a440-e67637338305', '6e4bd1d6-125f-437e-8448-1afc84c96517']",26,,,,,,,,,,,,,,,,,,,Angola,4901,00:34:26.942,Pass,True
,,,,,,,,,,,,,,,,,3.281119,,,,,,,,,,,,,1e38b18f-a560-4939-afff-da1bb08d1428,2561,,"[12.9, 22.7]",3920403,81,True,,,0.2926715,,Left Foot,,,,"[73.3, 40.9]",,High Pass,,63.082485,,,Cristóvão Paciência Mabululo,128881.0,,,,,,Free Kick,2,From Free Kick,Adilson Cipriano da Cruz,135849.0,Goalkeeper,141,Angola,4901,['8d179481-2e69-4b07-98e9-8044f09b3c00'],12,,,,,,,,,,,,,,,,,,,Angola,4901,00:36:12.991,Pass,
,,,,,,,,,,,,,,,,,1.699109,,,,,,,,,,,,,422b1468-a33d-46a7-8bc8-3f8ad0c9f7c8,2563,,"[73.3, 40.9]",3920403,81,,,True,0.7572366,,,,,,"[80.6, 47.8]",,Low Pass,,10.044899,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,,2,From Free Kick,Cristóvão Paciência Mabululo,128881.0,Center Forward,141,Angola,4901,"['f9925450-bdf7-4c58-9994-73b8a82f4afa', 'd70040c1-dbf7-4f72-a91b-e60dfe7c6c78', '7f7586d5-968d-4544-a6e9-066b40f4f48a']",16,,,,,,,,,,,,,,,,,,,Angola,4901,00:36:16.312,Pass,True
,,,,,,,,,,,,,,,,,2.132629,,,,,,,,,,,,,d0f12e86-1217-42b9-a99c-896cd75676d5,2567,,"[76.0, 42.9]",3920403,81,,,,1.2764362,,Right Foot,,,,"[82.7, 65.0]",,Ground Pass,,23.093288,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,Recovery,2,From Free Kick,Cristóvão Paciência Mabululo,128881.0,Center Forward,141,Angola,4901,"['e5d910d2-b782-4a17-bb62-522ed52cfc72', '7a5dc21c-0a71-4381-bf5e-317636bfa8c6']",18,,,,,,,,,,,,,,,,,,,Angola,4901,00:36:18.635,Pass,
,,,,,,,,,,,,,,,,,1.082902,,,,,,,,,,,,,08a804b7-76e6-4d9a-a1e8-c3125837eb5b,2572,,"[56.5, 4.0]",3920403,81,,,,1.0093026,,Right Foot,,,,"[68.2, 22.6]",,Ground Pass,,21.973848,,,Souleymane Doukara,51698.0,,,,,,,2,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,142,Mauritania,4932,"['4368ec53-473e-4108-95a8-6bc294b9fec1', '438ae751-514d-4cbb-b314-bb3a0b9f36eb']",23,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:23.871,Pass,True
,,,,,,,,,,,,,,,,,1.096551,,,,,,,,,,,,,b5fb5f2c-f01c-4689-ab3d-c390134d49ba,2575,,"[68.8, 13.3]",3920403,81,,,,2.4175699,,Right Foot,,,,"[59.3, 21.7]",,Ground Pass,,12.681088,,,Bodda Mouhsine,146933.0,,,,,,,2,Regular Play,Souleymane Doukara,51698.0,Left Center Forward,142,Mauritania,4932,['84766aae-7917-415c-8ec5-a75487f4c0e3'],25,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:25.685,Pass,
,,,,,,,,,,,,,,,,,1.473153,,,,,,,,,,,,,4612fc3f-af3a-43a7-8bd3-73b13caf03db,2578,,"[58.5, 23.0]",3920403,81,,,,1.8748922,,Left Foot,,,,"[52.6, 41.8]",,Ground Pass,,19.70406,,,Nouh Mohamed El Abd,389294.0,,,,,,,2,Regular Play,Bodda Mouhsine,146933.0,Left Defensive Midfield,142,Mauritania,4932,['7e217c59-6183-4ada-ae6a-e5518de19265'],28,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:28.071,Pass,
,,,,,,,,,,,,,,,,,1.16125,,,,,,,,,,,,,7de3c01a-e38d-4fd4-a1db-b35477e6ce78,2581,,"[55.2, 44.3]",3920403,81,,,,0.79117846,,Right Foot,,,,"[63.8, 53.0]",,Ground Pass,,12.233151,,,Omaré Gassama,341163.0,,,,,,,2,Regular Play,Nouh Mohamed El Abd,389294.0,Right Center Back,142,Mauritania,4932,['70b02365-340e-446c-8e16-c6617086e01b'],30,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:30.686,Pass,
,,,,,,,,,,,,,,,,,1.460872,,,,,,,,,,,,,b4e8af52-c50d-4962-a990-760f52e8749a,2584,,"[61.9, 59.2]",3920403,81,,,,0.8180663,,Right Foot,,,,"[76.7, 75.0]",,Ground Pass,,21.64902,,,Ibrahima Keita,264956.0,,,,,,,2,Regular Play,Omaré Gassama,341163.0,Right Defensive Midfield,142,Mauritania,4932,['f49acd81-b4bc-44d4-964c-cfe60245f6e6'],32,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:32.979,Pass,
,,,,,,,,,,,,,,,,,2.427628,,,,,,,,,,,,,ac588bef-c8c5-41ea-8e34-a7f22fb9f7f1,2587,,"[82.2, 74.8]",3920403,81,,,,-0.48111895,,Right Foot,,,,"[111.7, 59.4]",,Ground Pass,,33.27777,,,Aboubakar Kamara,10280.0,,,,,,,2,Regular Play,Ibrahima Keita,264956.0,Right Back,142,Mauritania,4932,['6acb8497-92f8-4225-96fa-e8e8eb5d848b'],35,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:35.839,Pass,
,,,,,,,,,,,,,,,,,0.753351,,,,,,,,,,,,,3ad93d76-46a1-4c6e-b9d9-29f5744ca1b0,2591,,"[117.9, 60.9]",3920403,81,,,,-1.4673929,,Right Foot,,,,"[119.0, 50.3]",,High Pass,,10.656922,Out,,,,,,,,,,2,Regular Play,Aboubakar Kamara,10280.0,Right Center Forward,142,Mauritania,4932,['81456f4d-f477-40a2-abf8-23b961c0b7eb'],40,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:36:40.040,Pass,True
,,,,,,,,,,,,,,,,,3.248811,,,,,,,,,,,,,d2dfe12c-1193-4047-8d72-684115f0fe12,2592,,"[7.0, 34.4]",3920403,82,True,,,-0.066955164,,Right Foot,,,,"[75.6, 29.8]",,High Pass,,68.75405,Incomplete,,Cristóvão Paciência Mabululo,128881.0,,,,,,Goal Kick,2,From Goal Kick,Adilson Cipriano da Cruz,135849.0,Goalkeeper,143,Angola,4901,"['c3ed5f0e-22bf-4431-9602-1b778a6345b7', 'c4a25889-d105-4447-a851-c69f04982308']",10,,,,,,,,,,,,,,,,,,,Angola,4901,00:37:10.345,Pass,
,,,,,,,,,,,,,,,,,2.371112,,,,,,,,,,,,,0b416f9a-fa39-40dc-9069-b21e13390031,2596,,"[49.8, 27.0]",3920403,82,,,,2.9091375,,Head,,,,"[25.3, 32.8]",,High Pass,,25.177172,,,Khadim Diaw,389292.0,,,,,,Recovery,2,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,144,Mauritania,4932,['d82783a8-fc60-43ed-9e50-6f240efe1c53'],15,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:37:15.571,Pass,
,,,,,,,,,,,,,,,,,1.262736,,,,,,,,,,,,,7b93d960-e005-4700-90a7-40e91d0d2421,2599,,"[34.0, 30.7]",3920403,82,,,,-0.29911792,,Left Foot,,,,"[56.7, 23.7]",,Ground Pass,,23.75479,,,Souleymane Doukara,51698.0,,,,,,,2,Regular Play,Khadim Diaw,389292.0,Left Back,144,Mauritania,4932,['16da405b-5caa-48a1-b20e-e20be9548255'],21,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:37:21.552,Pass,
,,,,,,,,,,,,,,,,,2.477984,,,,,,,,,,,,,8f655bd7-510c-4ea5-908f-0d420c4f117b,2607,,"[42.1, 17.7]",3920403,82,,,,0.95721656,,Left Foot,,,,"[70.2, 57.6]",,High Pass,,48.801846,Incomplete,,Ibrahima Keita,264956.0,,,,,,,2,Regular Play,Khadim Diaw,389292.0,Left Back,144,Mauritania,4932,"['2ca30e99-89eb-4bf6-9eef-cba0580b2aec', '80d94153-ffac-490d-8a78-5c2338512670']",26,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:37:26.963,Pass,
,,,,,,,,,,,,,,,,,1.440426,,,,,,,,,,,,,5f8799f6-ead9-40ee-aefc-796c2f44a679,2611,,"[49.8, 80.0]",3920403,82,,,,-2.4592762,,,,,,"[38.6, 70.9]",,Low Pass,,14.43087,,,Nouh Mohamed El Abd,389294.0,,,,,,Throw-in,2,From Throw In,Omaré Gassama,341163.0,Right Defensive Midfield,145,Mauritania,4932,['888633c9-d477-46a9-9b86-3c1e17a97490'],35,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:37:35.101,Pass,
,,,,,,,,,,,,,,,,,1.410567,,,,,,,,,,,,,986f1c7a-d1fd-463b-853b-36f236fb5e04,2614,,"[57.4, 59.8]",3920403,82,,,,-0.08314123,,Right Foot,,,,"[91.0, 57.0]",,Low Pass,,33.716465,,,Aboubakar Kamara,10280.0,,,,,,,2,From Throw In,Nouh Mohamed El Abd,389294.0,Right Center Back,145,Mauritania,4932,['1f39539b-da9a-4396-bac4-d12a4ddc68c2'],40,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:37:40.823,Pass,
,,,,,,,,,,,,,,,,,0.84266,,,,,,,,,,,,,83def68f-9626-4257-9d9f-1d8688f5a4c8,2617,,"[91.0, 56.7]",3920403,82,,,,-1.8873656,a97fc348-0a07-4908-bf87-addac29d6acb,Right Foot,,,,"[89.1, 50.9]",,Ground Pass,,6.1032777,,,Aboubakary Koita,23892.0,True,,,,,,2,From Throw In,Aboubakar Kamara,10280.0,Right Center Forward,145,Mauritania,4932,['e944c20c-287f-40cb-b246-889e75e3a91b'],42,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:37:42.353,Pass,
,,,,,,,,,,,,,,,,,3.053071,,,,,,,,,,,,,441db2e8-015f-4ca0-8c1a-94004d2802a0,2622,,"[7.0, 37.6]",3920403,83,True,,,-0.22459413,,Right Foot,,,,"[76.6, 21.7]",,High Pass,,71.39307,,,Jacinto Muondo Dala,10577.0,,,,,,Goal Kick,2,From Goal Kick,Adilson Cipriano da Cruz,135849.0,Goalkeeper,146,Angola,4901,['a919b8a6-d4ae-46c6-85d0-10ecfc09d4d4'],12,,,,,,,,,,,,,,,,,,,Angola,4901,00:38:12.883,Pass,
,,,,,,,,,,,,,,,,,3.045641,,,,,,,,,,,,,b0571ce7-9401-402e-803c-8721db5ba1b2,2633,,"[50.4, 44.5]",3920403,83,,,,-1.1185119,,Right Foot,,,,"[67.6, 9.1]",,Ground Pass,,39.357338,,,Hemeya Tanjy,102667.0,,,,,,,2,Regular Play,Omaré Gassama,341163.0,Right Defensive Midfield,147,Mauritania,4932,['c733f7df-cb45-4786-b2c2-28c53af08338'],20,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:38:20.161,Pass,
,,,,,,,,,,,,,,,,,0.388837,,,,,,,,,,,,,c1de788e-95d4-48d6-992d-14f497dca761,2636,,"[91.1, 5.1]",3920403,83,,,,2.1156602,,Left Foot,,,,"[89.1, 8.4]",,Ground Pass,,3.8587563,,,Aboubakar Kamara,10280.0,,,,,,,2,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,147,Mauritania,4932,['77050710-d9cb-40f7-b38e-287f4364dd87'],30,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:38:30.251,Pass,
,,,,,,,,,,,,,,,,,1.380177,,,,,,,,,,,,,9e769a86-aa4b-433e-b822-76fd2374494c,2639,,"[83.8, 15.5]",3920403,83,,,,2.0595171,,Right Foot,,,,"[77.1, 28.1]",,Ground Pass,,14.270599,,,Bodda Mouhsine,146933.0,,,,,,,2,Regular Play,Aboubakar Kamara,10280.0,Right Center Forward,147,Mauritania,4932,['45fa28a9-4c42-48f1-9191-71b5ba4e3fa9'],31,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:38:31.791,Pass,
,,,,,,,,,,,,,,,,,0.975606,,,,,,,,,,,,,4ee4fc67-6a13-4149-80d3-28936c9feeb3,2642,,"[80.2, 39.6]",3920403,83,,,,-1.2220253,,Left Foot,,,,"[85.8, 24.2]",,Ground Pass,,16.38658,,,Aboubakar Kamara,10280.0,,,,,,,2,Regular Play,Bodda Mouhsine,146933.0,Left Defensive Midfield,147,Mauritania,4932,['c9a2613e-1880-4005-a7f2-f01c6d447cee'],37,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:38:37.223,Pass,
,,,,,,,,,,,,,,,,,3.005036,,,,,,,,,,,,,80a734d3-6187-49ab-bd2c-7ab9140e2ba2,2646,,"[74.7, 26.1]",3920403,83,,,,0.5355381,,Right Foot,,,,"[117.0, 51.2]",,High Pass,,49.18638,Incomplete,,Souleymane Doukara,51698.0,,,,,,,2,Regular Play,Aboubakar Kamara,10280.0,Right Center Forward,147,Mauritania,4932,"['cc37ccdc-e65b-433b-ba38-7e9c73157dfc', 'a843cdf7-6b5e-44fe-b6a1-d0bc654d78ab', '517c6047-6e43-4501-af31-8d85964ddbc0']",44,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:38:44.337,Pass,True
,,,,,,,,,,,,,,,,,3.079383,,,,,,,,,,,,,3fcf7bd0-0883-461e-9b8d-cd0b73634e8d,2651,,"[16.7, 31.2]",3920403,84,,,,-0.11767092,,Drop Kick,,,,"[68.3, 25.1]",,High Pass,,51.959312,Incomplete,,Jacinto Muondo Dala,10577.0,,,,,,,2,Regular Play,Adilson Cipriano da Cruz,135849.0,Goalkeeper,147,Mauritania,4932,"['7a50bf38-7192-408b-ba5b-c40c6f1288c0', 'd15f7ce8-44f8-4811-b421-1d6506ceda4d']",6,,,,,,,,,,,,,,,,,,,Angola,4901,00:39:06.371,Pass,
,,,,,,,,,,,,,,,,,0.992126,,,,,,,,,,,,,0ad88438-2722-4533-94f5-16419a56122e,2661,,"[66.3, 24.1]",3920403,85,,,,1.2360595,,Right Foot,,,,"[68.7, 31.0]",,Ground Pass,,7.3054776,,,Manuel Luís da Silva Cafumana,31016.0,,,,,,Free Kick,2,From Free Kick,Joaquim Marcos Cunga Balanga,270407.0,Left Center Back,148,Angola,4901,['258cebc1-b290-4d0a-8638-62e647fb7b56'],45,,,,,,,,,,,,,,,,,,,Angola,4901,00:40:45.933,Pass,
,,,,,,,,,,,,,,,,,1.291496,,,,,,,,,,,,,6ec3fa8d-8fb4-422b-850e-d603aa9f2077,2664,,"[69.1, 31.2]",3920403,85,,,,1.1503439,,Right Foot,,,,"[78.4, 52.0]",,Ground Pass,,22.784424,,,Manuel Keliano,389784.0,,,,,,,2,From Free Kick,Manuel Luís da Silva Cafumana,31016.0,Center Defensive Midfield,148,Angola,4901,['275c41aa-2959-44b9-9943-8aa4ee044eb6'],48,,,,,,,,,,,,,,,,,,,Angola,4901,00:40:48.169,Pass,
,,,,,,,,,,,,,,,,,1.334335,,,,,,,,,,,,,5b6e51b2-b9ec-4f43-b160-f7c0f964727c,2667,,"[74.2, 62.4]",3920403,85,,,,0.81501913,,Right Foot,,,,"[87.3, 76.3]",,Ground Pass,,19.100262,,,Eddie Marcos Melo Afonso,145058.0,,,,,,,2,From Free Kick,Manuel Keliano,389784.0,Right Center Midfield,148,Angola,4901,['56c7172d-b371-499c-9ec3-dffd511b4a2b'],51,,,,,,,,,,,,,,,,,,,Angola,4901,00:40:51.751,Pass,
,,,,,,,,,,,,,,,,,1.217025,,,,,,,,,,,,,6ad0909f-cb33-48fc-928c-f4587c36668a,2671,,"[86.1, 78.7]",3920403,85,,,,-3.1290934,,Right Foot,,,,"[70.1, 78.5]",,Ground Pass,,16.00125,,,Manuel Keliano,389784.0,,,,,,,2,From Free Kick,Eddie Marcos Melo Afonso,145058.0,Right Wing Back,148,Angola,4901,['e4ca92b0-8d0f-48df-b85a-6ef811209f54'],54,,,,,,,,,,,,,,,,,,,Angola,4901,00:40:54.895,Pass,
,,,,,,,,,,,,,,,,,3.37127,,,,,,,,,,,,,b405b786-49dc-45cf-9be0-a17ebb79e403,2675,,"[56.9, 73.5]",3920403,85,,,,-2.7884982,,Right Foot,,,,"[12.4, 57.1]",,Ground Pass,,47.42584,,,Adilson Cipriano da Cruz,135849.0,,,,,,,2,From Free Kick,Manuel Keliano,389784.0,Right Center Midfield,148,Angola,4901,['35b95c3c-53e4-4dde-b05e-b097e60f1852'],59,,,,,,,,,,,,,,,,,,,Angola,4901,00:40:59.045,Pass,
,,,,,,,,,,,,,,,,,3.523737,,,,,,,,,,,,,a2a5a848-18d8-4e59-a97a-986de21021c1,2678,,"[13.9, 58.6]",3920403,86,,,,-0.010621755,,Right Foot,,,,"[79.8, 57.9]",,High Pass,,65.90372,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,,2,From Free Kick,Adilson Cipriano da Cruz,135849.0,Goalkeeper,148,Angola,4901,"['ff5d3673-aacc-4078-b840-0774df96b3c4', 'fe61d066-8d46-43f2-b2b1-b45f251c101f']",4,,,,,,,,,,,,,,,,,,,Angola,4901,00:41:04.656,Pass,
,,,,,,,,,,,,,,,,,1.556568,,,,,,,,,,,,,ff5d3673-aacc-4078-b840-0774df96b3c4,2681,,"[40.3, 22.2]",3920403,86,,,True,-0.9674746,,,,,,"[51.6, 5.8]",,Low Pass,,19.916075,,,Hemeya Tanjy,102667.0,,,,,,Recovery,2,Regular Play,Khadim Diaw,389292.0,Left Back,149,Mauritania,4932,"['d54cbd9f-2f32-4642-aa2e-b267f2b253b7', '8a28388e-b5ff-41bd-af6c-92315ac26eba', 'a2a5a848-18d8-4e59-a97a-986de21021c1']",8,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:08.180,Pass,True
,,,,,,,,,,,,,,,,,2.382122,,,,,,,,,,,,,271cc9e9-5779-4831-85c6-00a55f2d9534,2685,,"[40.5, 2.4]",3920403,86,,,,0.038076825,,Left Foot,,,,"[72.0, 3.6]",,Low Pass,,31.522848,,,Bodda Mouhsine,146933.0,,,,,,,2,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,149,Mauritania,4932,['9ea7518b-9ba4-44f5-a1f5-b7b42b09b2e6'],14,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:14.808,Pass,
,,,,,,,,,,,,,,,,,1.242863,,,,,,,,,,,,,986fd648-e80c-4f80-8b8b-e98b1e7a2e9c,2689,,"[87.6, 4.4]",3920403,86,,,,1.2664005,,Left Foot,,,,"[94.7, 27.0]",,Ground Pass,,23.689028,,,Aboubakar Kamara,10280.0,,,,,,,2,Regular Play,Bodda Mouhsine,146933.0,Left Defensive Midfield,149,Mauritania,4932,"['f0471dc1-9084-4202-b5a8-d982be4a3015', '49ace4cd-e216-4d5b-ad54-a442ad2d5dd1']",18,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:18.773,Pass,True
,,,,,,,,,,,,,,,,,3.850229,,,,,,,,,,,,,e8310238-49bb-4c7e-8296-78d882d36deb,2696,,"[20.4, 53.1]",3920403,86,,,,-1.2954341,,Right Foot,,,,"[29.3, 21.6]",,Ground Pass,,32.733162,,,Núrio Domingos Matias Fortuna,23873.0,,,,,,Recovery,2,Regular Play,Jonathan Buatu Mananga,10573.0,Right Center Back,149,Mauritania,4932,['54d63290-4243-4d9a-ae4d-c2d94278d0f1'],23,,,,,,,,,,,,,,,,,,,Angola,4901,00:41:23.820,Pass,
,,,,,,,,,,,,,,,,,2.579532,,,,,,,,,,,,,42186228-e4b9-4b98-ae56-036a27e4e284,2699,,"[29.5, 21.2]",3920403,86,,,,0.609806,,Left Foot,,,,"[73.3, 51.8]",,High Pass,,53.43033,Incomplete,,Zito André Sebastião Luvumbo,90913.0,,,,,,,2,Regular Play,Núrio Domingos Matias Fortuna,23873.0,Left Wing Back,149,Mauritania,4932,"['a0c70f68-6f3e-42d9-86ba-f725fde21859', '8d824900-80fd-408f-a73a-32ab774daa8c']",27,,,,,,,,,,,,,,,,,,,Angola,4901,00:41:27.857,Pass,
,,,,,,,,,,,,,,,,,0.928711,,,,,,,,,,,,,27838d1d-e499-4996-8b21-98d0628b2bbe,2705,,"[56.3, 7.7]",3920403,86,,,,1.2964144,,Left Foot,,,,"[60.1, 21.2]",,Ground Pass,,14.024621,,,Hemeya Tanjy,102667.0,,,,,,,2,Regular Play,Bodda Mouhsine,146933.0,Left Defensive Midfield,149,Mauritania,4932,"['27b6004e-65d7-44ee-a60e-2d4b282ad894', '4049ca2c-51d4-4b5a-95db-dd1f92978911']",34,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:34.803,Pass,True
,,,,,,,,,,,,,,,,,1.125641,,,,,,,,,,,,,30bbf682-4a47-4159-906d-f601752a58a8,2709,,"[74.4, 5.3]",3920403,86,,,,-0.26371184,,Right Foot,,,,"[84.4, 2.6]",,Ground Pass,,10.3580885,,,Souleymane Doukara,51698.0,,,,,,,2,Regular Play,Hemeya Tanjy,102667.0,Left Midfield,149,Mauritania,4932,['50b7ae1d-2c16-4f37-9978-c18bd446fb8b'],40,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:40.534,Pass,
,,,,,,,,,,,,,,,,,1.135355,,,,,,,,,,,,,7308b027-c5a0-484f-afad-322e970433d8,2712,,"[88.8, 2.4]",3920403,86,,,,-0.08768666,,Right Foot,,,,"[97.9, 1.6]",,Ground Pass,,9.1350975,,,Hemeya Tanjy,102667.0,,,,,,,2,Regular Play,Souleymane Doukara,51698.0,Left Center Forward,149,Mauritania,4932,['5c428ac9-fe5d-4313-aad2-e1b04e9ea034'],45,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:41:45.328,Pass,
,,,,,,,,,,,,,,,,,0.879451,,,,,,,,,,,,,27d46ae3-d732-483f-b7be-d2e5b4db9831,2717,,"[31.3, 62.6]",3920403,86,,,,2.5879114,,Left Foot,,,,"[25.8, 66.0]",,Low Pass,,6.4660654,,,Eddie Marcos Melo Afonso,145058.0,,,,,,Recovery,2,Regular Play,Zito André Sebastião Luvumbo,90913.0,Right Center Forward,150,Angola,4901,['6adb45e2-b6cb-4e37-937e-43b9f0446167'],52,,,,,,,,,,,,,,,,,,,Angola,4901,00:41:52.403,Pass,
,,,,,,,,,,,,,,,,,1.031482,,,,,,,,,,,,,2fb014e3-6444-448b-a017-5ad0ce4e76cd,2720,,"[30.6, 67.4]",3920403,86,,,,1.0191413,,Right Foot,,,,"[34.6, 73.9]",,Ground Pass,,7.632169,,,Zito André Sebastião Luvumbo,90913.0,,,,,,,2,Regular Play,Eddie Marcos Melo Afonso,145058.0,Right Wing Back,150,Angola,4901,['34fa8935-7e70-4ebd-b2c8-1b3fd91d5c61'],53,,,,,,,,,,,,,,,,,,,Angola,4901,00:41:53.704,Pass,
,,,,,,,,,,,,,,,,,0.929185,,,,,,,,,,,,,2d234cd4-2e99-4061-8e67-8ea9a5bfdc85,2727,,"[64.7, 20.4]",3920403,87,,,,0.98279375,,Left Foot,,,,"[77.1, 39.0]",,Ground Pass,,22.354418,,,Aboubakary Koita,23892.0,,,,,,,2,Regular Play,Bodda Mouhsine,146933.0,Left Defensive Midfield,151,Mauritania,4932,['5b9257ae-6d1a-4c5e-9974-f7c78bda5e31'],4,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:42:04.229,Pass,
,,,,,,,,,,,,,,,,,2.166636,,,,,,,,,,,,,a6e9af93-9242-4f18-aed1-80b4d4201c75,2731,,"[76.7, 44.3]",3920403,87,,,,1.4921061,,Right Foot,,,,"[78.9, 72.2]",,Ground Pass,,27.986605,,,Ibrahima Keita,264956.0,,,,,,,2,Regular Play,Aboubakary Koita,23892.0,Right Midfield,151,Mauritania,4932,"['a8dae1ce-dcaa-4c4d-9987-7d64b13277e7', 'e474c982-6e02-4fbb-b445-b8ea7f8ac752']",6,,,,,,,,,,,,,,,,,,,Mauritania,4932,00:42:06.959,Pass,True
