50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac6b23d-af40-4417-93e7-9ac04cf9fae5,1543,,,"[57.5, 15.8]",3920386,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,98,Equatorial Guinea,4992,['47aa93fd-9f92-473d-be41-54527ba9cc20'],52,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:52.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3af6cef-e235-4004-85be-a2150584902e,1547,,,"[57.1, 41.0]",3920386,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,98,Equatorial Guinea,4992,['63ba3609-dc68-40d4-ab37-db72d06a7936'],55,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:55.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c48e328d-5177-48bd-aa81-0e35022df091,1550,,,"[85.6, 5.2]",3920386,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,98,Equatorial Guinea,4992,['20db1c33-2de4-4995-9e93-2d4cb5c3b70a'],59,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:03:59.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99cb6b67-678d-4ca5-8044-32735d1383ed,1554,,,"[97.3, 30.2]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jannick Buyla Sam,40128.0,Left Wing,98,Equatorial Guinea,4992,"['87ef0574-8e44-43cc-bc62-96f8313ad9fc', 'a09bb818-2a9b-46c0-a3e9-5b888e15dbf6']",4,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:04.843,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632645ad-fd30-4095-81f8-2bbc20ec5aa2,1557,,,"[87.9, 31.8]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,98,Equatorial Guinea,4992,['6ee91626-87b6-4df9-928b-883c2b0d5bd6'],6,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:04:06.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db5db0f-534a-44a9-a190-6d60efdcf056,1563,,,"[8.1, 44.6]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,William Troost-Ekong,5455.0,Right Center Back,99,Nigeria,775,['28a1055d-d2b4-4ff7-845e-d7b8f7928994'],23,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:23.161,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01958370-7794-4cdc-a668-391f77ff140d,1566,,,"[70.1, 60.6]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor James Osimhen,11277.0,Center Forward,99,Nigeria,775,['3b3e4357-f9e9-4349-90e3-9cbe538c6c43'],35,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:35.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2526d69e-6f0f-42b1-9982-c02560051afc,1571,,,"[73.7, 65.3]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alhassan Yusuf,27434.0,Right Center Midfield,99,Nigeria,775,['20c4ca41-9fba-47a5-9357-157d3dad00cc'],38,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:38.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3abf1d91-0b09-472d-8cce-de1397323af7,1575,,,"[84.0, 47.3]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alex Iwobi,3647.0,Left Center Midfield,99,Nigeria,775,['0300bd51-03eb-4d7a-979c-93d50fd67a77'],42,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:42.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956cf49-6818-4b32-b998-165c9ca2c13c,1579,,,"[92.5, 32.0]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moses Daddy-Ajala Simon,18163.0,Left Midfield,99,Nigeria,775,['4ea3ef5f-e813-49e1-ba26-762556c3b409'],44,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:44.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36eb9cd1-77ae-4098-8323-e290ba8cab99,1582,,,"[103.6, 16.2]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Zaidu Sanusi,31949.0,Left Back,99,Nigeria,775,['52adbdda-f128-4ed6-805e-5f9bc4a4905a'],47,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:47.775,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82bab36f-db91-4893-9ed0-36b4e0d03e45,1589,,,"[110.9, 26.7]",3920386,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moses Daddy-Ajala Simon,18163.0,Left Midfield,99,Nigeria,775,['90895782-0f9a-4777-bdf5-b051f107a14b'],54,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:04:54.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cedde5c-768e-43f0-84cf-903a3b5703c2,1591,,,"[11.8, 47.1]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesús Lázaro Owono Ngua Akeng,105765.0,Goalkeeper,100,Equatorial Guinea,4992,['73fdc016-8c56-430f-b42a-1e8dba3f84f6'],23,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:23.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0117e579-71e2-4185-8671-7ece3a485291,1594,,,"[111.4, 22.7]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emilio Nsue López,13581.0,Center Forward,100,Equatorial Guinea,4992,"['11f40ffe-c661-48dc-a917-ba6dd621b8c5', '3d44b2bf-92e5-4604-b74d-2b06c6b52fb7']",29,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:29.827,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306de354-c065-4875-9b67-c1cc3a45d9e6,1597,,,"[108.9, 6.0]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jannick Buyla Sam,40128.0,Left Wing,100,Equatorial Guinea,4992,['6e9201ad-43a3-4284-aee0-7a4ad596b65a'],35,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:35.349,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8fadf5c-4c26-4375-9205-a6e259cc976d,1602,,,"[103.3, 13.8]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,100,Equatorial Guinea,4992,['d0febc87-698f-4dd6-a246-cb37c49cc66a'],37,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:05:37.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3de220c7-3e4e-4454-9d8d-d50af575ec4c,1606,,,"[37.3, 57.0]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Midfield,101,Nigeria,775,['704431ea-a1e6-436c-8e9f-d430e4cee374'],39,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:39.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ff45b7-9bd2-406e-8345-c3e2cb0cb8d3,1610,,,"[42.2, 21.6]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,101,Nigeria,775,['3db0ae8f-77cf-4424-bcc6-4ada21600a56'],42,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:42.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbf9a633-703c-45ad-9598-740401bb550a,1614,,,"[52.4, 11.7]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Back,101,Nigeria,775,['827012cf-2f8b-484e-ad26-5d7fd8ceab49'],44,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:44.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277eb45-d854-4a53-b0ab-1f9b5bdf7588,1617,,,"[54.7, 23.7]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,101,Nigeria,775,['2c7b8ce1-096c-4385-b01c-762815381928'],47,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:47.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcb1b0e-f927-4fdd-9049-1a7451b582d3,1621,,,"[48.7, 32.0]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frank Onyeka,24467.0,Center Defensive Midfield,101,Nigeria,775,['1b866322-d3dc-4946-ac21-e7fdfd6e34c0'],49,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:49.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c6b836-0034-449a-9653-383066117176,1624,,,"[58.0, 21.6]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,101,Nigeria,775,['1744b5d9-729b-466e-be50-873265993806'],53,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:53.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bbe7e96-3ed7-4ccc-bb3d-789425fccd31,1627,,,"[70.5, 17.4]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moses Daddy-Ajala Simon,18163.0,Left Midfield,101,Nigeria,775,['fb31eda4-4128-4025-898c-01e8d33d84a1'],55,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:55.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5008250-8580-426a-9acb-0ea6f7d26f96,1631,,,"[85.1, 4.0]",3920386,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zaidu Sanusi,31949.0,Left Back,101,Nigeria,775,['2b98508d-8843-45f3-afe6-5483bbbe8ddf'],58,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:05:58.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175dd8e-73d6-43c9-a831-5f5cf2148dbc,1634,,,"[70.0, 8.6]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Center Midfield,101,Nigeria,775,['ff036b01-75d0-48d8-bc8b-4d70fafa8a48'],1,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:01.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bef68b8c-b163-4c09-8ef4-ae9bce8dc6b4,1637,,,"[79.6, 37.1]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Midfield,101,Nigeria,775,['4b16124b-c447-46db-821f-ace4f702f9ab'],6,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:06.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bcce877-fba0-4081-a285-88c883f4b8fb,1640,,,"[99.9, 69.4]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,101,Nigeria,775,['6da24a6b-a4fb-4fa3-9e5d-ddead3ae9e33'],13,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:13.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6da952c9-4fdf-4e38-b952-2e91648e9a39,1644,,,"[96.4, 49.2]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ademola Lookman,3447.0,Right Midfield,101,Nigeria,775,['32b0603b-9188-4a9c-90e5-fb8f526b94d4'],19,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:19.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e31a4ec5-ed9f-4398-b45b-61bf286c39df,1647,,,"[105.6, 58.4]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alhassan Yusuf,27434.0,Right Center Midfield,101,Nigeria,775,['cab664a2-a6cb-4bc3-b2c8-b18669a1ad70'],21,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:21.506,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4cf1a7b-3b7b-45ec-a97e-06dceee79abc,1651,,,"[112.4, 33.9]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor James Osimhen,11277.0,Center Forward,101,Nigeria,775,['fabfb464-46c4-4591-ae57-c60439197ca3'],22,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:06:22.952,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3f20fc0-48a0-4675-a69f-d82a1b270639,1656,,,"[74.5, 7.7]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emilio Nsue López,13581.0,Center Forward,102,Equatorial Guinea,4992,['7692e407-15d0-4696-ace9-7a12721904f3'],49,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:49.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b585addb-8dde-46b0-b99b-3a59657e8564,1660,,,"[43.2, 12.1]",3920386,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,103,Equatorial Guinea,4992,['bf7abd80-8e99-4131-9331-4a810c0fc3e8'],58,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:06:58.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77f43541-9637-4a00-a58b-5dba0a80da44,1662,,,"[48.7, 22.7]",3920386,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,103,Equatorial Guinea,4992,['5b898439-f50f-4884-905a-aa1eaca28fa7'],0,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:00.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7964c2ed-f1bd-4da4-b723-62d7777a29e5,1666,,,"[72.4, 19.3]",3920386,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannick Buyla Sam,40128.0,Left Wing,103,Equatorial Guinea,4992,['aedebb17-dba0-4419-a4e4-aaf3557655cf'],3,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:03.621,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed8adc39-e286-4098-bdf0-67eaa56b6d41,1669,,,"[70.5, 6.7]",3920386,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,103,Equatorial Guinea,4992,['ad09abbd-f08a-4153-bd38-0dd254082a70'],4,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:04.680,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00e58a25-96e7-4654-8e4a-033a4ae4733e,1674,,,"[90.7, 36.4]",3920386,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibán Salvador Edu,30423.0,Right Wing,103,Equatorial Guinea,4992,['ddaa89c8-78cd-425b-a546-c639f3c436b8'],12,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:12.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c18598f2-1849-4f6a-9c72-9c7d2160a88e,1681,,,"[116.1, 9.3]",3920386,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Basilio Ndong Owono Nchamaaa,105764.0,Left Back,103,Equatorial Guinea,4992,"['b98a6fdb-daed-479d-a6f5-201d21a7d92b', '05195655-bfd1-415d-9111-cbbad9a4bd1c']",18,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:07:18.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bfc71b3-ffe9-4dc9-af1a-6488b8282214,1687,,,"[34.5, 55.5]",3920386,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ademola Lookman,3447.0,Right Midfield,105,Nigeria,775,['7c0da9b4-1fac-42c4-9d3d-c54080f13027'],2,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:02.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29339c67-df9c-4579-a8e9-8419d913a0de,1690,,,"[67.2, 40.8]",3920386,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alex Iwobi,3647.0,Left Center Midfield,105,Nigeria,775,['7781d9ee-2b13-4e57-bb81-2f9e053c123b'],7,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:07.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39037898-acd8-4584-8078-097109e0fffa,1692,,,"[93.6, 22.3]",3920386,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Zaidu Sanusi,31949.0,Left Back,105,Nigeria,775,['5a9e7b96-2c66-4fed-b26f-c8dd646942ce'],10,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:08:10.064,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d601c970-dbe4-4c66-abad-a1395488b6dc,1705,,,"[78.4, 49.7]",3920386,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Victor James Osimhen,11277.0,Center Forward,106,Equatorial Guinea,4992,['80cba65d-eb95-48f4-bb9c-8621def7dd58'],14,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:14.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58a588ac-55a4-4c56-b060-276e9ee05cb2,1713,,,"[93.5, 4.4]",3920386,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Left Center Back,108,Nigeria,775,['de9d6c29-a40d-4c95-9617-8ceb5dad4436'],36,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:36.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba5584d1-8a1f-435c-869b-0ab16f51a90b,1715,,,"[49.7, 49.1]",3920386,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,William Troost-Ekong,5455.0,Right Center Back,108,Nigeria,775,['2d279687-9507-417f-aca4-1893544ee492'],38,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:38.616,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c852b4-6140-4b3b-840d-d989f9cf3637,1717,,,"[72.1, 74.5]",3920386,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Back,108,Nigeria,775,['5bbb3e87-04b0-42d3-93d2-cc7acbb831b7'],42,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:09:42.450,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4285d1c-06eb-4da4-98e2-538035be9c24,1723,,,"[111.2, 36.3]",3920386,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,William Troost-Ekong,5455.0,Right Center Back,109,Nigeria,775,['9a4279cb-9045-4338-9f02-c3412bcd88f1'],59,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:10:59.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a1357a-5834-4c71-bccd-371b061c7acf,1732,,,"[104.7, 14.1]",3920386,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zaidu Sanusi,31949.0,Left Back,109,Nigeria,775,['db9e10b1-d32c-4bd8-9633-770eb6b4b879'],4,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:04.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0df7078c-e2b2-4431-b227-c4eb58d82f59,1735,,,"[107.7, 45.4]",3920386,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor James Osimhen,11277.0,Center Forward,109,Nigeria,775,['46d7d403-8b8d-463e-8a4d-c18b5c374813'],6,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:06.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0376f1ef-e19f-4674-9c1e-239343fd9ef7,1742,,,"[108.3, 24.6]",3920386,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Zaidu Sanusi,31949.0,Left Back,109,Nigeria,775,['46c67b7b-2af4-4d65-96c9-86a29a1c0e65'],15,,,,,,,,,,,,,,,,,,,,Nigeria,775,00:11:15.775,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0699e0b5-af2c-4b22-b55f-57cafb03914e,1748,,,"[7.3, 5.5]",3920386,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,110,Equatorial Guinea,4992,['159564b5-30f9-48ba-93c1-ef1a0efbfcc9'],21,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:11:21.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e49a624c-4861-408b-b22a-0734d4b8764b,1755,,,"[25.1, 56.7]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Orozco Fernández,482851.0,Right Center Back,113,Equatorial Guinea,4992,['936d7efa-02b6-4b81-b987-f757e8787145'],3,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:03.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc6c148f-cf23-468a-b748-43d7be272e39,1758,,,"[33.1, 25.5]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,113,Equatorial Guinea,4992,['7d74cf20-52a0-4307-9efc-edf906835c52'],10,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:10.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9273ee81-140b-41f3-b705-56634bf7301b,1761,,,"[35.0, 46.8]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Ganet Cómitre,105942.0,Left Defensive Midfield,113,Equatorial Guinea,4992,['431f1042-fce3-4e56-ac64-d08dc199dd68'],15,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:15.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de513d1-e746-4757-977f-b315073d0433,1764,,,"[49.5, 33.8]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bikoro Akieme Nchama,34845.0,Right Defensive Midfield,113,Equatorial Guinea,4992,['cbc0649f-cb00-4383-aff8-e1700d941d63'],17,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:17.924,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1fc4897-92bd-4b23-958e-975e3e614c83,1768,,,"[48.7, 19.0]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,113,Equatorial Guinea,4992,['ab078e38-4fd8-40ef-b824-922d63b3c323'],19,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:19.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725c9aac-1539-4129-b9a3-e526e57a872d,1772,,,"[37.7, 19.6]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Saúl Basilio Coco-Bassey Oubiña,52324.0,Left Center Back,114,Equatorial Guinea,4992,['b3f529c0-f89b-4566-8221-90641d0e561b'],28,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:28.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b149c9c-d053-4f11-b97a-aaa709021361,1774,,,"[43.2, 19.4]",3920386,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ndong Machín Dicombo,23559.0,Center Attacking Midfield,114,Equatorial Guinea,4992,['dc2881a1-9bbd-4689-9f63-f00e5c3b1a20'],29,,,,,,,,,,,,,,,,,,,,Equatorial Guinea,4992,00:13:29.692,Ball Receipt*,
