50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.790556,,,,,,,,,,,e33d310a-528d-4052-8df5-2e940363d662,136,,,"[59.2, 77.9]",3922238,4,,,,-1.7186457,,Right Foot,,,"[58.5, 73.2]",,Ground Pass,4.7518415,,Incomplete,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,From Keeper,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,11,Cameroon,2722,"['24a4d764-e7ee-4ee5-b209-3ef132c4ba04', 'a356bc05-6438-455f-b577-89551aac6dfe', '53ba7fad-e54e-4457-a3fa-1c0e5ddab099']",11,,,,,,,,,,,,,,,,Cameroon,2722,00:04:11.914,Pass,True
,,,,,,,,,,,,,,2.329626,,,,,,,,,,,a356bc05-6438-455f-b577-89551aac6dfe,139,,,"[61.6, 6.9]",3922238,4,,,,1.7516347,,Right Foot,,,"[56.7, 33.7]",,Ground Pass,27.244265,,Incomplete,,Frank Onyeka,24467.0,,,,,Interception,1,From Keeper,Alex Iwobi,3647.0,Left Defensive Midfield,11,Cameroon,2722,"['05457156-e550-459b-8d83-1227cfe2c33d', 'e33d310a-528d-4052-8df5-2e940363d662', '232eaf9a-32ca-47f5-b046-b9e15e41ce23', '6be96dbf-014f-45d2-bbb9-b31926a179d4']",12,,,,,,,,,,,,,,,,Nigeria,775,00:04:12.704,Pass,True
,,,,,,,,,,,,,,2.939149,,,,,,,,,,,6be96dbf-014f-45d2-bbb9-b31926a179d4,142,,,"[63.4, 46.4]",3922238,4,,,,-0.062930495,,Right Foot,,,"[99.9, 44.1]",,High Pass,36.572395,,Incomplete,,Karl Brillant Toko Ekambi,3551.0,,,,,Recovery,1,From Keeper,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,11,Cameroon,2722,"['a356bc05-6438-455f-b577-89551aac6dfe', 'aa0eefb0-e525-4b1c-994b-3e474454ed2a', 'd566e3bf-75d5-4709-a32b-822729acade8', '5838f999-b11f-4b2b-92dd-b6c6402e9dde']",15,,,,,,,,,,,,,,,,Cameroon,2722,00:04:15.034,Pass,True
,,,,,,,,,,,,,,2.501328,,,,,,,,,,,98cf7f6f-f267-43d3-8433-278fb02ce217,151,,,"[22.5, 80.0]",3922238,4,,,,-0.372746,,,,,"[53.7, 67.8]",,High Pass,33.500446,,Incomplete,,Victor James Osimhen,11277.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,13,Nigeria,775,"['49355a55-e986-4094-bc39-ca28ed93b5c4', '93f7236d-cf0d-48be-a4e0-543b87fb94b9']",54,,,,,,,,,,,,,,,,Nigeria,775,00:04:54.377,Pass,
,,,,,,,,,,,,,,1.102634,,,,,,,,,,,49355a55-e986-4094-bc39-ca28ed93b5c4,153,,,"[66.4, 12.3]",3922238,4,,,,0.97413594,,Head,,,"[73.6, 22.9]",,High Pass,12.8140545,,Incomplete,,Karl Brillant Toko Ekambi,3551.0,,,,,Interception,1,From Throw In,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,13,Nigeria,775,"['2c2b554a-3bfa-446f-96ff-3bb6906bc6e2', '98cf7f6f-f267-43d3-8433-278fb02ce217', 'c449d39d-0c3c-44c4-bdfa-63f350c8604b']",56,,,,,,,,,,,,,,,,Cameroon,2722,00:04:56.878,Pass,
,,,,,,,,,,,,,,5.034098,,,,,,,,,,,099fb20a-9cb5-466e-b5aa-32033a6927b7,157,,,"[42.5, 56.0]",3922238,4,,,,-0.28090134,,Right Foot,,,"[98.3, 39.9]",,High Pass,58.076244,,Incomplete,,Ademola Lookman,3447.0,,,,,,1,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,13,Nigeria,775,"['4ebfd26e-3b69-45b3-a71c-1de9870fa651', '1d835325-e70c-4a23-87c0-05c5f78fef39']",58,,,,,,,,,,,,,,,,Nigeria,775,00:04:58.792,Pass,
,,,,,,,,,,,,,,1.225082,,,,,,,,,,,731484c6-c9f0-422a-9052-528137f45a27,161,,,"[70.1, 48.9]",3922238,5,,,,-0.90053296,,Other,,,"[76.6, 40.7]",,Low Pass,10.463747,,Incomplete,,Victor James Osimhen,11277.0,,,,,Recovery,1,From Throw In,Alex Iwobi,3647.0,Left Defensive Midfield,13,Nigeria,775,"['9a7ddac8-7716-48ff-8c9d-81e1034cac62', '257830cd-2508-4655-b193-4ef423e2bbbb']",5,,,,,,,,,,,,,,,,Nigeria,775,00:05:05.645,Pass,
,,,,,,,,,,,,,,1.022216,,,,,,,,,,,f793f7ef-d6a2-4a8c-b23f-7bce46cb40ab,167,,,"[40.7, 37.5]",3922238,5,,,,-2.9483812,,Right Foot,,,"[31.5, 35.7]",,Ground Pass,9.3744335,,,,Oumar Gonzalez,28444.0,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,14,Cameroon,2722,"['41beefe8-3537-4836-8605-5213d91c2575', '28247611-0acb-4ab1-82dc-9be2f5e81010', '2d8e9deb-113c-41fe-8409-d33b73762ac6']",8,,,,,,,,,,,,,,,,Cameroon,2722,00:05:08.050,Pass,True
,,,,,,,,,,,,,,1.818481,,,,,,,,,,,2b7d8296-96ba-497d-a2a0-0e95cb197461,169,,,"[30.1, 35.5]",3922238,5,,,,-0.09786815,,Left Foot,,,"[57.6, 32.8]",,High Pass,27.632227,,,,Frank Magri,189348.0,,,,,,1,Regular Play,Oumar Gonzalez,28444.0,Center Back,14,Cameroon,2722,['1eb9e219-7afd-4806-b30f-9386e765fe6d'],9,,,,,,,,,,,,,,,,Cameroon,2722,00:05:09.073,Pass,
,,,,,,,,,,,,,,2.371303,,,,,,,,,,,0f1b98d4-bfb9-4a0e-a0cf-e0a0f0ea6e8e,171,,,"[57.6, 32.8]",3922238,5,,,,-0.6882123,,Left Foot,,,"[77.3, 16.6]",,High Pass,25.50549,,Incomplete,,Georges-Kévin Nkoudou Mbida,3639.0,,,,,,1,Regular Play,Frank Magri,189348.0,Center Forward,14,Cameroon,2722,"['88b746bd-d3d6-4933-9956-8653554d0f08', '2183badd-e847-41d3-af5e-0f2838de7298']",10,,,,,,,,,,,,,,,,Cameroon,2722,00:05:10.891,Pass,
,,,,,,,,,,,,,,2.763724,,,,,,,,,,,2183badd-e847-41d3-af5e-0f2838de7298,173,,,"[42.8, 63.5]",3922238,5,,,,-2.5100703,,Left Foot,,,"[14.5, 42.8]",,Low Pass,35.062515,,,,Stanley Bobo Nwabali,358410.0,,,,,Recovery,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,15,Nigeria,775,"['14abffc0-95f8-4ee1-8b3a-ad0f4d5efdd9', '0f1b98d4-bfb9-4a0e-a0cf-e0a0f0ea6e8e']",13,,,,,,,,,,,,,,,,Nigeria,775,00:05:13.262,Pass,
,,,,,,,,,,,,,,1.661635,,,,,,,,,,,20cfa848-7e0b-428f-87a6-7c0ed09f8d4a,176,,,"[13.7, 37.6]",3922238,5,,,,-1.0385362,,Right Foot,,,"[23.3, 21.3]",,Ground Pass,18.916924,,,,Calvin Bassey Ughelumba,43779.0,,,,,,1,Regular Play,Stanley Bobo Nwabali,358410.0,Goalkeeper,15,Nigeria,775,['dbc37846-18ca-4e12-89d7-132f1e8a5fa9'],16,,,,,,,,,,,,,,,,Nigeria,775,00:05:16.610,Pass,
,,,,,,,,,,,,,,1.33046,,,,,,,,,,,0dcbb794-d05f-4e30-bbc9-4f5bc9013b03,179,,,"[28.6, 13.0]",3922238,5,,,,0.9567773,,Left Foot,,,"[37.2, 25.2]",,Ground Pass,14.926487,,,,Alex Iwobi,3647.0,,,,,,1,Regular Play,Calvin Bassey Ughelumba,43779.0,Left Center Back,15,Nigeria,775,['34329b73-4970-4590-bfae-823f2756b74e'],22,,,,,,,,,,,,,,,,Nigeria,775,00:05:22.333,Pass,
,,,,,,,,,,,,,,2.76427,,,,,,,,,,,8995c542-6c4a-4b10-9ba4-5d4d99e29166,182,,,"[37.8, 26.3]",3922238,5,,,,1.7881892,,Left Foot,,,"[32.3, 51.2]",,Ground Pass,25.500196,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,1,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,15,Nigeria,775,['8cfcc8f4-c1e7-48cd-8617-d76f777b29e3'],25,,,,,,,,,,,,,,,,Nigeria,775,00:05:25.459,Pass,
,,,,,,,,,,,,,,2.795367,,,,,,,,,,,b17d6c55-0c23-4c33-b64e-892340232fbc,185,,,"[33.1, 52.6]",3922238,5,,,,0.578223,,Right Foot,,,"[71.1, 77.4]",,Ground Pass,45.376644,,,,Temitayo Olufisayo Olaoluwa Aina,11492.0,,,,,,1,Regular Play,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,15,Nigeria,775,['08d27cba-5d51-423d-9dd5-24178605c3c1'],28,,,,,,,,,,,,,,,,Nigeria,775,00:05:28.599,Pass,
,,,,,,,,,,,,,,1.383256,,,,,,,,,,,a9a632d4-e4ac-4e0d-b165-8d776fdfe6de,188,,,"[79.5, 69.8]",3922238,5,,,,-0.4839494,,Left Foot,,,"[87.3, 65.7]",,Ground Pass,8.811924,,Incomplete,,Moses Daddy-Ajala Simon,18163.0,,,,,,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,15,Nigeria,775,"['ad9331be-d631-47cd-8272-4e6d0dd2dd00', '28ff8666-e474-44fe-a34d-7418d68c3153']",34,,,,,,,,,,,,,,,,Nigeria,775,00:05:34.276,Pass,
,,,,,,,,,,,,,,0.585119,,,,,,,,,,,b7d3163b-53af-410f-815a-f6fa97b4c9aa,192,,,"[32.8, 16.8]",3922238,5,,,,1.2408493,,Left Foot,,,"[35.3, 24.1]",,Ground Pass,7.7162166,,,,Jules Olivier Ntcham,10530.0,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Wing Back,16,Cameroon,2722,['97d6d16d-9da2-4b8d-9a1b-01f2aa2ceb5a'],36,,,,,,,,,,,,,,,,Cameroon,2722,00:05:36.481,Pass,
,,,,,,,,,,,,,,0.983853,,,,,,,,,,,50906947-bde5-4ca5-922a-ff05ca145a2e,194,,,"[35.3, 24.4]",3922238,5,,,,-2.5553536,,Right Foot,,,"[22.2, 15.7]",,Ground Pass,15.725775,,,,Christopher Wooh,74588.0,,,,,,1,Regular Play,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,16,Cameroon,2722,['e66d29e5-b356-4760-915b-18be1bfbb3c7'],37,,,,,,,,,,,,,,,,Cameroon,2722,00:05:37.066,Pass,
,,,,,,,,,,,,,,1.293019,,,,,,,,,,,641c9357-aad8-49d1-bcae-ff5db2936c95,197,,,"[24.1, 16.6]",3922238,5,,,,0.9593788,,Right Foot,,,"[30.9, 26.3]",,Ground Pass,11.846096,,,,Jules Olivier Ntcham,10530.0,,,,,,1,Regular Play,Christopher Wooh,74588.0,Left Center Back,16,Cameroon,2722,['2dac9f16-c936-422f-b82f-73ec8f96df8d'],38,,,,,,,,,,,,,,,,Cameroon,2722,00:05:38.062,Pass,
,,,,,,,,,,,,,,0.832141,,,,,,,,,,,ff42a995-8a42-48ac-913f-9318fead4ad9,200,,,"[30.4, 27.3]",3922238,5,,,,0.7086263,,Right Foot,,,"[37.4, 33.3]",,Ground Pass,9.219544,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,Regular Play,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,16,Cameroon,2722,['5d00bf75-ae43-494b-a8d7-81602ea1425c'],40,,,,,,,,,,,,,,,,Cameroon,2722,00:05:40.317,Pass,
,,,,,,,,,,,,,,0.434585,,,,,,,,,,,23a54840-6535-45d7-ae8e-0b49f238d89f,202,,,"[37.4, 33.3]",3922238,5,,,,-2.27228,,Right Foot,,,"[32.5, 27.5]",,Ground Pass,7.5927596,,,,Jules Olivier Ntcham,10530.0,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,16,Cameroon,2722,['928ca4aa-cd70-4170-98ca-4b482a00707c'],41,,,,,,,,,,,,,,,,Cameroon,2722,00:05:41.149,Pass,
,,,,,,,,,,,,,,1.433493,,,,,,,,,,,3423de73-eb94-4b63-bb39-9e2ac9183a18,205,,,"[32.5, 27.5]",3922238,5,,,,2.1781015,,Right Foot,,,"[20.2, 45.2]",,Ground Pass,21.554117,,,,Oumar Gonzalez,28444.0,,,,,,1,Regular Play,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,16,Cameroon,2722,['6440f1e5-3eb3-445d-a5dc-60f8736fd704'],43,,,,,,,,,,,,,,,,Cameroon,2722,00:05:43.419,Pass,
,,,,,,,,,,,,,,0.986449,,,,,,,,,,,24dad0b0-2609-406b-95f1-e01836a4a235,208,,,"[36.7, 56.9]",3922238,5,,,,-0.686952,,Right Foot,,,"[45.6, 49.6]",,Ground Pass,11.510864,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,Regular Play,Oumar Gonzalez,28444.0,Center Back,16,Cameroon,2722,['9749ebe1-8d83-4a7d-8a6f-286904bef00f'],57,,,,,,,,,,,,,,,,Cameroon,2722,00:05:57.082,Pass,
,,,,,,,,,,,,,,2.196031,,,,,,,,,,,969b2876-22c1-4814-b884-d535f200af16,213,,,"[46.1, 50.3]",3922238,5,,,,-2.144094,,Right Foot,,,"[32.8, 29.7]",,Ground Pass,24.5204,,,,Christopher Wooh,74588.0,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Right Defensive Midfield,16,Cameroon,2722,"['2d691c3b-5421-45e0-9fba-a3ece7ff6a9c', '294f7f18-d03a-4204-ae61-ba19decf1991']",58,,,,,,,,,,,,,,,,Cameroon,2722,00:05:58.881,Pass,True
,,,,,,,,,,,,,,1.777386,,,,,,,,,,,0e401570-c91c-4c09-95c2-0664401cd7f4,216,,,"[32.8, 29.7]",3922238,6,,,,1.7154107,,Right Foot,,,"[29.8, 50.3]",,Ground Pass,20.8173,,,,Oumar Gonzalez,28444.0,,,,,,1,Regular Play,Christopher Wooh,74588.0,Left Center Back,16,Cameroon,2722,['8e674d9b-99bf-40b8-8436-dc8e21d881a6'],2,,,,,,,,,,,,,,,,Cameroon,2722,00:06:02.054,Pass,
,,,,,,,,,,,,,,2.245832,,,,,,,,,,,a752e225-a2ba-48fd-b641-d31c3c5a79bf,220,,,"[30.4, 52.7]",3922238,6,,,,1.1320103,,Right Foot,,,"[41.1, 75.5]",,Ground Pass,25.18591,,,,Jean-Charles Castelletto,7426.0,,,,,,1,Regular Play,Oumar Gonzalez,28444.0,Center Back,16,Cameroon,2722,"['af1bc0af-2406-498b-884d-8623640c36d0', '9552b607-cda2-4412-80c5-dbed3d30993f']",4,,,,,,,,,,,,,,,,Cameroon,2722,00:06:04.555,Pass,True
,,,,,,,,,,,,,,1.150465,,,,,,,,,,,38d32ebf-3e07-4d4e-80ec-5bb1ec6d05e2,223,,,"[43.7, 76.8]",3922238,6,,,,-1.00748,,Right Foot,,,"[50.9, 65.4]",,Ground Pass,13.483323,,,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,16,Cameroon,2722,['8080a561-c5ca-4648-9da5-0c7f6be6826e'],7,,,,,,,,,,,,,,,,Cameroon,2722,00:06:07.233,Pass,
,,,,,,,,,,,,,,2.611146,,,,,,,,,,,79bd1480-ecdd-48bd-b716-c8270cbade54,227,,,"[67.9, 71.3]",3922238,6,,,,-1.0780778,,Right Foot,,,"[81.0, 46.9]",,Ground Pass,27.694223,,Incomplete,,Jules Olivier Ntcham,10530.0,,,,,,1,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,16,Cameroon,2722,"['2ac0a08c-701b-45f1-b3b7-3b7f115b5ee8', '5d50b486-dd0c-49bd-bbe9-795495d24093', '237f0354-6f78-4ac9-ba4d-26c12136365e']",11,,,,,,,,,,,,,,,,Cameroon,2722,00:06:11.073,Pass,True
,,,,,,,,,,,,,,2.071675,,,,,,,,,,,237f0354-6f78-4ac9-ba4d-26c12136365e,229,,,"[39.1, 33.2]",3922238,6,,,,-0.87314355,,Left Foot,,,"[64.5, 2.9]",,High Pass,39.537956,,,,Zaidu Sanusi,31949.0,,,,,Recovery,1,Regular Play,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,17,Nigeria,775,"['79bd1480-ecdd-48bd-b716-c8270cbade54', '20eb2c0f-b9a0-42c3-a31d-b1645e10ec62']",13,,,,,,,,,,,,,,,,Nigeria,775,00:06:13.685,Pass,
,,,,,,,,,,,,,,1.539193,,,,,,,,,,,5949dda3-6d11-4d01-a287-d10e88d89a3d,232,,,"[70.1, 3.0]",3922238,6,,,,0.194241,,Left Foot,,,"[88.4, 6.6]",,Ground Pass,18.650738,,,,Ademola Lookman,3447.0,,,,,,1,Regular Play,Zaidu Sanusi,31949.0,Left Wing Back,17,Nigeria,775,['aabdee5b-60d2-45a2-8513-879b9e2c0917'],18,,,,,,,,,,,,,,,,Nigeria,775,00:06:18.647,Pass,
,,,,,,,,,,,,,,2.027132,,,,,,,,,,,6f821566-29b1-47c9-87e1-e44927509118,238,,,"[108.9, 0.1]",3922238,7,,,,1.3178306,,,,,"[116.5, 29.5]",,High Pass,30.366428,,Incomplete,,Frank Onyeka,24467.0,,,,,Throw-in,1,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,18,Nigeria,775,"['6b7d2587-2dae-4a31-99db-cb7ffb06ed12', '0028890d-43eb-4910-b8c0-5c407342b2be']",5,,,,,,,,,,,,,,,,Nigeria,775,00:07:05.149,Pass,
,,,,,,,,,,,,,,2.018744,,,,,,,,,,,e8013d6b-79ec-43eb-aa4c-f1283bc59245,241,,,"[108.4, 0.1]",3922238,7,,,,2.8168747,,,,,"[88.2, 6.9]",,Low Pass,21.313845,,,,Calvin Bassey Ughelumba,43779.0,,,,,Throw-in,1,From Throw In,Zaidu Sanusi,31949.0,Left Wing Back,19,Nigeria,775,['c6d831cb-0c7c-49d4-8ab0-78b44d31d881'],11,,,,,,,,,,,,,,,,Nigeria,775,00:07:11.609,Pass,
,,,,,,,,,,,,,,2.213246,,,,,,,,,,,105bb283-3aa6-4095-801f-a9004dfeb6d8,244,,,"[85.5, 14.3]",3922238,7,,,,0.8159844,,Right Foot,True,,"[115.6, 46.3]",,High Pass,43.93188,,Incomplete,,,,,,,,,1,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,19,Nigeria,775,['0258e24e-6e17-469a-bf2f-1baef5ef6ebd'],15,,,,,,,,,,,,,,,,Nigeria,775,00:07:15.816,Pass,
,,,,,,,,,,,,,,1.588373,,,,,,,,,,,826833f0-f134-4b0a-9b00-9359375c7e36,246,,,"[120.0, 80.0]",3922238,8,,,,-1.7119565,,Right Foot,,,"[114.6, 42.0]",,High Pass,38.381767,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ademola Lookman,3447.0,Left Wing,20,Nigeria,775,['9c08bf74-66b9-4933-be19-339db565c874'],5,,,,,,,,,,,,,,,,Nigeria,775,00:08:05.639,Pass,
,,,,,,,,,,,,,,2.149118,,,,,,,,,,,23499c12-76da-4131-8be7-071c286a2c2f,250,,,"[95.2, 61.4]",3922238,8,,,,-1.0011643,,Left Foot,,,"[112.3, 34.7]",,High Pass,31.706467,,Incomplete,,Alex Iwobi,3647.0,,,,,,1,From Corner,Ademola Lookman,3447.0,Left Wing,20,Nigeria,775,"['18b64d84-6e4c-4390-ac4a-6d6cc27d2589', '5b24aa7a-db4f-4228-9712-03e22bd3abce']",13,,,,,,,,,,,,,,,,Nigeria,775,00:08:13.379,Pass,
,,,,,,,,,,,,,,3.544965,,,,,,,,,,,8e6bc445-5773-4bb5-9e5e-f02ca1bde70c,259,,,"[10.0, 35.5]",3922238,12,,,,-0.3992606,,Right Foot,,,"[76.6, 7.4]",,High Pass,72.28534,,Incomplete,,Frank Magri,189348.0,,,,,Free Kick,1,From Free Kick,Joseph Fabrice Ondoa Ebogo,24670.0,Goalkeeper,21,Cameroon,2722,"['ec3225ee-4df1-43d4-b65f-b0c566944b91', '9b02e37e-6c29-4f44-9ac7-bae4fa2659ae']",18,,,,,,,,,,,,,,,,Cameroon,2722,00:12:18.978,Pass,
,,,,,,,,,,,,,,0.426535,,,,,,,,,,,9b02e37e-6c29-4f44-9ac7-bae4fa2659ae,262,,,"[43.5, 72.7]",3922238,12,,,True,-0.15460055,,,,,"[51.2, 71.5]",,Low Pass,7.7929454,,Incomplete,,Alex Iwobi,3647.0,,,,,Recovery,1,From Free Kick,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,21,Cameroon,2722,"['8e6bc445-5773-4bb5-9e5e-f02ca1bde70c', 'c0588bb9-5690-4151-8289-ddd7cb0a7ba7', 'b9845943-6232-44f1-9136-7af61d508da4', '3a69a539-7c43-4525-a021-41238ebb71db']",22,,,,,,,,,,,,,,,,Nigeria,775,00:12:22.523,Pass,True
,,,,,,,,,,,,,,3.978209,,,,,,,,,,,b9845943-6232-44f1-9136-7af61d508da4,264,,,"[68.9, 8.6]",3922238,12,,,,-0.28255495,,Left Foot,,,"[96.8, 0.5]",,High Pass,29.052023,,Out,,,,,,,,Recovery,1,From Free Kick,Jules Olivier Ntcham,10530.0,Left Defensive Midfield,21,Cameroon,2722,['9b02e37e-6c29-4f44-9ac7-bae4fa2659ae'],22,,,,,,,,,,,,,,,,Cameroon,2722,00:12:22.950,Pass,
,,,,,,,,,,,,,,0.8,,,,,,,,,,,efdaf205-00b2-408e-9cc3-a86a8c40cf98,267,,,"[23.8, 80.0]",3922238,12,True,,,-1.3023437,,,,,"[31.2, 53.1]",,Low Pass,27.899282,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,Throw-in,1,From Throw In,Temitayo Olufisayo Olaoluwa Aina,11492.0,Right Wing Back,22,Nigeria,775,['26bae162-acf7-4cb6-a3b8-172fc2dc9370'],48,,,,,,,,,,,,,,,,Nigeria,775,00:12:48.722,Pass,
,,,,,,,,,,,,,,1.177991,,,,,,,,,,,08a29909-2803-441b-b69d-115997cd39df,269,,,"[30.5, 53.3]",3922238,12,True,,,-1.3766702,,Right Foot,,,"[38.6, 12.1]",,Ground Pass,41.98869,,,,Calvin Bassey Ughelumba,43779.0,,True,,,,1,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,22,Nigeria,775,['ec9b4537-8658-4eb0-80a0-2e680c753ff2'],49,,,,,,,,,,,,,,,,Nigeria,775,00:12:49.922,Pass,
,,,,,,,,,,,,,,1.585762,,,,,,,,,,,6424695d-90c4-4b63-9d62-7aa8c9ae605d,271,,,"[40.7, 13.7]",3922238,12,,,,1.9175416,,Left Foot,,,"[36.4, 25.6]",,Ground Pass,12.653063,,,,William Troost-Ekong,5455.0,,,,,,1,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,22,Nigeria,775,['51624c2b-a20a-4bd0-93e0-7448b18ae259'],51,,,,,,,,,,,,,,,,Nigeria,775,00:12:51.620,Pass,
,,,,,,,,,,,,,,1.162735,,,,,,,,,,,98cc55c1-fdf1-4f3e-a9c2-70553ad0df23,274,,,"[33.5, 26.3]",3922238,12,,,,1.6021762,,Left Foot,,,"[32.8, 48.6]",,Ground Pass,22.310984,,,,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,,,,,,1,From Throw In,William Troost-Ekong,5455.0,Center Back,22,Nigeria,775,['7cc319c6-97be-4afe-8856-f745a5256750'],56,,,,,,,,,,,,,,,,Nigeria,775,00:12:56.448,Pass,
,,,,,,,,,,,,,,0.83041,,,,,,,,,,,c8239e46-fc57-4c67-90f2-b7195943b17b,277,,,"[36.2, 52.2]",3922238,13,,,,-1.7659547,,Right Foot,,,"[32.8, 35.0]",,Ground Pass,17.532825,,,,William Troost-Ekong,5455.0,,,,,,1,From Throw In,Oluwasemilogo Adesewo Ibidapo Ajayi,3923.0,Right Center Back,22,Nigeria,775,['c4ced058-1286-4bae-a61b-1b835910e0b4'],0,,,,,,,,,,,,,,,,Nigeria,775,00:13:00.412,Pass,
,,,,,,,,,,,,,,1.546526,,,,,,,,,,,9340f222-ccde-4487-a165-3cca8ec456ee,280,,,"[40.7, 25.6]",3922238,13,,,,-1.5056711,,Right Foot,,,"[41.9, 7.2]",,Ground Pass,18.439089,,,,Calvin Bassey Ughelumba,43779.0,,,,,,1,From Throw In,William Troost-Ekong,5455.0,Center Back,22,Nigeria,775,['d38479cb-5d64-4c61-aad7-73fc78317f46'],4,,,,,,,,,,,,,,,,Nigeria,775,00:13:04.705,Pass,
,,,,,,,,,,,,,,0.99753,,,,,,,,,,,a3649e31-bbb3-4b28-9e0b-cf98a4f86eef,284,,,"[41.7, 7.2]",3922238,13,,,,-0.5216183,,Left Foot,,,"[50.4, 2.2]",,Ground Pass,10.034441,,,,Zaidu Sanusi,31949.0,,,,,,1,From Throw In,Calvin Bassey Ughelumba,43779.0,Left Center Back,22,Nigeria,775,['4bf41718-bf1d-4647-af79-99bea356ce00'],8,,,,,,,,,,,,,,,,Nigeria,775,00:13:08.218,Pass,
,,,,,,,,,,,,,,1.693635,,,,,,,,,,,53ed2304-a37d-45a8-8e91-568a8dcc8a54,292,,,"[73.1, 74.0]",3922238,13,,,,0.19533795,,Right Foot,,,"[91.8, 77.7]",,Ground Pass,19.062529,,,,Karl Brillant Toko Ekambi,3551.0,,,,,,1,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Right Wing Back,23,Cameroon,2722,"['4ba420bd-dd76-424a-98a9-4f0714342b94', '4fe721de-c297-4a28-8a0b-3bed85133ce5']",13,,,,,,,,,,,,,,,,Cameroon,2722,00:13:13.590,Pass,True
,,,,,,,,,,,,,,0.898255,,,,,,,,,,,64616ae4-8bdd-4279-b4fe-8f764d9995ef,296,,,"[90.8, 78.4]",3922238,13,,,,-2.9791036,,Right Foot,,,"[84.7, 77.4]",,Ground Pass,6.1814237,,,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,Regular Play,Karl Brillant Toko Ekambi,3551.0,Right Wing,23,Cameroon,2722,"['34413ae6-ca19-42c7-95f3-b76a22a7f42c', '3e7e6ddf-6bce-4257-b8b2-79c0ca403b2a']",15,,,,,,,,,,,,,,,,Cameroon,2722,00:13:15.871,Pass,True
