50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.8,,,,,,,,,,ca5ae294-3dbb-432f-8813-8a3d9d2b13a6,3349,,"[46.5, 62.5]",3920418,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Moutoussamy,4412.0,Center Attacking Midfield,170,Tanzania,4953,['425fd964-6e6b-4899-bd0e-ff0f8b6b1809'],38,,,,,,,,,,,,,,,,Congo DR,4881,00:43:38.646,Pressure,
,,,,,,,,,,,,,,,0.72,,,,,,,,,,2740e6d5-794e-472d-b1be-a45d5c64d010,3351,,"[47.3, 56.1]",3920418,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Moutoussamy,4412.0,Center Attacking Midfield,170,Tanzania,4953,"['cfb37252-b4d2-4ced-b100-b3203dad01cf', '5ef58a33-934c-4acd-8aa8-17f876adb127']",39,,,,,,,,,,,,,,,,Congo DR,4881,00:43:39.511,Pressure,
,,,,,,,,,,,,,,,1.04381,,,,,,,,,,8064f6c7-e005-4474-a8dc-641a6e858697,3372,,"[36.9, 18.7]",3920418,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Charles M'Mombwa,80307.0,Left Attacking Midfield,171,Congo DR,4881,"['d8eefc14-0dc2-49d3-bf05-9b3639c93ccd', '223a2225-7c3f-462f-a1e3-574a7954ee31']",21,,,,,,,,,,,,,,,,Tanzania,4953,00:44:21.970,Pressure,
,,,,,,,,,,,,,,,0.422212,,,,,,,,,,8a485735-70d4-47a5-9a6f-38f3ae21ec26,3381,,"[97.2, 29.8]",3920418,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morice Michael Abraham,138493.0,Right Attacking Midfield,172,Tanzania,4953,['83f7d2d7-53dd-4741-9bfe-ec594afca4e7'],45,,,,,,,,,,,,,,,,Tanzania,4953,00:44:45.164,Pressure,
,,,,,,,,,,,,,,,2.43493,,,,,,,,,,015e7de6-cec4-451f-a472-50d8f3146280,3388,,"[13.7, 68.6]",3920418,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gedeon Kalulu Kyatengwa,30193.0,Right Back,172,Tanzania,4953,['441c8c12-9e41-4567-b74e-bc8d888f42bd'],50,,,,,,,,,,,,,,,,Congo DR,4881,00:44:50.946,Pressure,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,6144ed7d-99e7-4220-b4ad-e5f9ddf11074,3392,,"[21.2, 70.2]",3920418,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Tshibola,4753.0,Right Defensive Midfield,172,Tanzania,4953,"['1ff9cea8-ad05-40db-bf4f-76b85c417460', '1d0dcf63-3f57-4c21-a86a-218e316e3789']",55,,,,,,,,,,,,,,,,Congo DR,4881,00:44:55.575,Pressure,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,186a2061-7670-4f24-a39e-1eaf1cda8fd2,3396,,"[21.5, 59.2]",3920418,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Tshibola,4753.0,Right Defensive Midfield,172,Tanzania,4953,"['d57a8d7b-0292-4731-bb02-8a8e8ed856b7', '26a4c7b0-2fbe-400b-96ef-d1c16ba9e57e']",57,,,,,,,,,,,,,,,,Congo DR,4881,00:44:57.216,Pressure,
,,,,,,,,,,True,,,,,0.863414,,,,,,,,,,bea57bde-1ca3-4c7c-a153-61800bd52630,3403,,"[58.4, 11.2]",3920418,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,173,Congo DR,4881,['53a1caa0-7e53-4e27-bf8f-5fdd37243985'],4,,,,,,,,,,,,,,,,Tanzania,4953,00:45:04.799,Pressure,
,,,,,,,,,,,,,,,0.408734,,,,,,,,,,2abea177-afd3-40fd-b9fc-b1c6c2ef991e,3411,,"[12.3, 13.2]",3920418,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles M'Mombwa,80307.0,Left Attacking Midfield,174,Congo DR,4881,"['2edcd864-53c9-4ad7-b68b-86643b33eea1', '11816c1d-b9ca-42bb-a4c9-b8b2bcd75d53']",47,,,,,,,,,,,,,,,,Tanzania,4953,00:45:47.978,Pressure,
,,,,,,,,,,,,,,,2.29261,,,,,,,,,,190b50f2-d52f-4228-a6c0-89c83e223713,3416,,"[10.0, 8.7]",3920418,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles M'Mombwa,80307.0,Left Attacking Midfield,174,Congo DR,4881,"['ef1a4513-9241-4ce4-9f11-5bdc6f41530b', '115d54c5-d895-47f1-bb97-22717d66f4fc']",49,,,,,,,,,,,,,,,,Tanzania,4953,00:45:49.908,Pressure,
,,,,,,,,,,,,,,,0.738494,,,,,,,,,,43d514b8-d0ae-4f5b-8344-9e3387d4b21f,3428,,"[97.2, 31.2]",3920418,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Kibu,145622.0,Center Forward,174,Congo DR,4881,['df190e04-5621-4711-bb3d-b6051e758d27'],6,,,,,,,,,,,,,,,,Tanzania,4953,00:46:06.976,Pressure,
,,,,,,,,,,,,,,,0.57262,,,,,,,,,,dc73f76e-fa19-4a17-ba3f-ad7669dece88,3436,,"[40.3, 7.1]",3920418,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles M'Mombwa,80307.0,Left Attacking Midfield,174,Congo DR,4881,['bb163572-213c-4d2c-b022-39d4be0b9a15'],15,,,,,,,,,,,,,,,,Tanzania,4953,00:46:15.716,Pressure,
,,,,,,,,,,,,,,,1.684106,,,,,,,,,,c944bb87-0696-448f-9ada-c6f169292889,3458,,"[43.1, 21.5]",3920418,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Kibu,145622.0,Center Forward,174,Congo DR,4881,"['a97a1f13-f2c0-4966-ad8f-694246366767', 'c3c45b1e-5290-44c6-8e6e-e0b99776f4fb']",34,,,,,,,,,,,,,,,,Tanzania,4953,00:46:34.254,Pressure,
,,,,,,,,,,,,,,,4.233183,,,,,,,,,,b6d60a33-aff6-4e31-9a68-5e7a81668841,3551,,"[11.1, 8.5]",3920418,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Hussein Mohamed,105766.0,Left Wing Back,175,Congo DR,4881,"['cd80c054-0d48-4e5e-9cc9-e6e46bf0999e', '863014ec-891d-4412-9ffd-820065d945e9', 'dad5c96a-f3a9-49cd-aba1-92bf920131d4']",23,,,,,,,,,,,,,,,,Tanzania,4953,00:48:23.257,Pressure,
,,,,,,,,,,,,,,,1.158975,,,,,,,,,,9888eb9d-bc1d-488b-ba6f-03609ad30b3b,3554,,"[10.9, 7.3]",3920418,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles M'Mombwa,80307.0,Left Attacking Midfield,175,Congo DR,4881,"['dad5c96a-f3a9-49cd-aba1-92bf920131d4', '863014ec-891d-4412-9ffd-820065d945e9']",26,,,,,,,,,,,,,,,,Tanzania,4953,00:48:26.219,Pressure,
,,,,,,,,,,,,,,,1.84421,,,,,,,,,,251cacc4-43d6-430d-bda4-34c83010cd4b,3564,,"[14.7, 7.9]",3920418,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mzamiru Yassin,105769.0,Right Defensive Midfield,176,Congo DR,4881,"['26bab7dd-eb24-4372-bc30-4db484dd5257', 'e14a6763-4417-4ee2-86a8-68d4bd76ac35']",50,,,,,,,,,,,,,,,,Tanzania,4953,00:48:50.600,Pressure,
,,,,,,,,,,,,,,,0.847567,,,,,,,,,,b3437433-3db1-4c8e-a3d3-ce540143b2a8,3570,,"[34.8, 9.0]",3920418,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charles M'Mombwa,80307.0,Left Attacking Midfield,176,Congo DR,4881,['2be1a82c-0f49-4351-b9d6-af981d130413'],53,,,,,,,,,,,,,,,,Tanzania,4953,00:48:53.472,Pressure,
,,,,,,,,,,,,,,,1.015568,,,,,,,,,,041e2b00-6093-4f2e-b8c3-da4c8ace5dcf,3583,,"[24.4, 25.9]",3920418,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,176,Congo DR,4881,"['8bfaa134-6483-411b-90f9-0f2fb08d8178', '496001de-0a3e-4778-98f1-397e970bc639']",3,,,,,,,,,,,,,,,,Tanzania,4953,00:49:03.591,Pressure,
,,,,,,,,,,,,,,,0.971445,,,,,,,,,,3bd04d80-88ba-459d-a7fe-ae5987d8914b,3590,,"[35.9, 57.9]",3920418,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Morice Michael Abraham,138493.0,Right Attacking Midfield,176,Congo DR,4881,['235333eb-654e-4fc5-9881-a48268d54614'],10,,,,,,,,,,,,,,,,Tanzania,4953,00:49:10.914,Pressure,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,a21a6315-2ffe-49c9-bbca-586531bc7e09,32,,"[67.2, 76.1]",3920418,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Silas Katompa Mvumpa,13329.0,Right Wing,2,Tanzania,4953,['4b2b0cec-02ed-40fa-90b0-da70fd703794'],24,,,,,,,,,,,,,,,,Congo DR,4881,00:00:24.602,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,21a72c4b-6425-489c-b520-f301219990b6,118,,"[15.7, 61.1]",3920418,1,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Right Center Back,5,Congo DR,4881,['1f6b115c-51f7-4afa-be9d-394a24c3cdc0'],55,,,,,,,,,,,,,,,,Tanzania,4953,00:01:55.302,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,c0b76510-4b44-4adf-81c6-c3fc47ffdf8a,122,,"[9.3, 62.4]",3920418,2,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mohamed Hussein Mohamed,105766.0,Left Back,6,Congo DR,4881,['4dafa03f-823b-474e-8346-1c4fb4ca34dc'],7,,,,,,,,,,,,,,,,Tanzania,4953,00:02:07.177,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,51cd35b7-7887-479a-afb0-69ba514ccb27,522,,"[49.7, 77.2]",3920418,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Silas Katompa Mvumpa,13329.0,Right Wing,25,Tanzania,4953,['c3b9fe1f-bb1f-4724-8029-efbee50b22ad'],5,,,,,,,,,,,,,,,,Congo DR,4881,00:11:05.030,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,7eb406a5-c9c2-436b-9d39-26b131ba28e2,523,,"[72.6, 1.9]",3920418,11,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Happygod Msuva,103270.0,Left Wing,25,Tanzania,4953,,5,,,,,,,,,,,,,,,,Tanzania,4953,00:11:05.118,Block,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,3393b6b2-94ae-4de9-9437-e33e559530ac,619,,"[24.9, 42.7]",3920418,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,32,Tanzania,4953,['a4865f88-5357-403a-b898-228edd3e5c37'],58,,,,,,,,,,,,,,,,Congo DR,4881,00:12:58.132,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,7009ae7c-fa30-496b-8ea9-af7b87396320,980,,"[9.2, 20.7]",3920418,20,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dylan Batubinsika,24105.0,Left Center Back,46,Tanzania,4953,['2efeadbd-98ad-40d5-9cc3-2b73da56c6b3'],33,,,,,,,,,,,,,,,,Congo DR,4881,00:20:33.978,Block,
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,66fbbf54-980e-4a9d-98e4-783bdc629719,1041,,"[66.2, 34.8]",3920418,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,49,Congo DR,4881,['9208d714-2fa3-434c-b1bd-878ef95a08c4'],48,,,,,,,,,,,,,,,,Tanzania,4953,00:21:48.223,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,15d51ee1-c059-440c-9f16-55409aa31759,1246,,"[29.4, 62.8]",3920418,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Himid Mao Mkami,86067.0,Right Defensive Midfield,57,Congo DR,4881,,7,,,,,,,,,,,,,,,,Tanzania,4953,00:27:07.397,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,9a46fd98-57ad-441d-8baa-afef0c443ab3,1348,,"[17.5, 42.7]",3920418,31,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahim Abdallah Hamad,389092.0,Left Center Back,65,Congo DR,4881,['d75ef340-3c87-48aa-b043-35bdf734bd3e'],8,,,,,,,,,,,,,,,,Tanzania,4953,00:31:08.180,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,38561f3a-80ad-4e4d-a5ba-13b7a0888d91,1351,,"[5.8, 45.3]",3920418,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Himid Mao Mkami,86067.0,Right Defensive Midfield,66,Congo DR,4881,['d4ded3ff-9c3b-4e32-a753-da036e67b69c'],45,,,,,,,,,,,,,,,,Tanzania,4953,00:31:45.857,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,042dd86d-3208-458b-b8e6-d96eaf6821cb,1361,,"[32.8, 50.4]",3920418,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Simon Happygod Msuva,103270.0,Left Wing,66,Congo DR,4881,['f9241a25-fa06-4dec-a7f4-49f6725bfd1f'],51,,,,,,,,,,,,,,,,Tanzania,4953,00:31:51.986,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,c44562de-c7a7-41b5-8604-38e11571365a,1705,,"[46.9, 76.3]",3920418,41,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,86,Tanzania,4953,['193de2bc-4874-44b7-bd5e-5c46b2b88c84'],37,,,,,,,,,,,,,,,,Congo DR,4881,00:41:37.751,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,3d5c34f7-180b-4485-8dbe-c1354debc6e6,1769,,"[70.0, 40.8]",3920418,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fiston Kalala Mayele,389291.0,Center Forward,89,Congo DR,4881,['32d32225-fa9b-42f4-a0c8-6482e32e7113'],1,,,,,,,,,,,,,,,,Congo DR,4881,00:44:01.509,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,7c69e3e5-7057-43bb-a3a4-faf5bffea691,1773,,"[67.2, 26.9]",3920418,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Silas Katompa Mvumpa,13329.0,Right Wing,89,Congo DR,4881,['2fe05df2-12e9-4fb2-918a-4066efa00c40'],4,,,,,,,,,,,,,,,,Congo DR,4881,00:44:04.179,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,ac3bd93f-6491-4f37-9dcf-cf97b88b076b,1779,,"[38.1, 44.5]",3920418,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Himid Mao Mkami,86067.0,Right Defensive Midfield,89,Congo DR,4881,['3819eb24-1393-4dac-9749-d8ff0b5c741e'],7,,,,,,,,,,,,,,,,Tanzania,4953,00:44:07.741,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,43b2fd09-80b8-444b-9969-ea7f30998a25,1944,,"[72.2, 6.9]",3920418,46,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoane Wissa,7294.0,Left Wing,99,Tanzania,4953,['162aa0ea-9595-47ac-b873-8123e9ed477d'],39,,,,,,,,,,,,,,,,Congo DR,4881,00:01:39.585,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,66904a20-2558-4ba9-baec-310a4534c3b7,2079,,"[48.7, 26.8]",3920418,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,105,Congo DR,4881,,26,,,,,,,,,,,,,,,,Tanzania,4953,00:04:26.200,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,0a08096e-e645-487a-8080-7afc3039a1d6,2218,,"[24.8, 74.6]",3920418,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haji Mnoga,51494.0,Right Wing,113,Congo DR,4881,['a1b5aa8b-4d87-4356-9cce-d2833932ea72'],34,,,,,,,,,,,,,,,,Tanzania,4953,00:08:34.864,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,257ee50b-f78a-4269-b64b-204c3616fcf8,2312,,"[41.8, 64.4]",3920418,55,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yoane Wissa,7294.0,Center Attacking Midfield,116,Tanzania,4953,,33,,,,,,,,,,,,,,,,Congo DR,4881,00:10:33.392,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,d08799c2-ed73-4025-b2d7-8b787108cbf6,2511,,"[18.8, 38.0]",3920418,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ibrahim Abdallah Hamad,389092.0,Left Center Back,123,Congo DR,4881,['324191eb-a6e0-4123-afd5-4154fe05258d'],40,,,,,,,,,,,,,,,,Tanzania,4953,00:15:40.621,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,a887aff9-66d0-439c-bf3d-2bc18e4637a9,2685,,"[8.0, 25.0]",3920418,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,131,Tanzania,4953,['4dab7887-a0df-4576-8d5c-b4b5b5c353b7'],50,,,,,,,,,,,,,,,,Congo DR,4881,00:18:50.612,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,fa78a0c2-6892-4c5c-9259-c856c6e2c008,2779,,"[68.1, 5.6]",3920418,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Pickel,28415.0,Left Defensive Midfield,135,Tanzania,4953,['f2712059-b60c-4ff4-a5f0-7e3abe709953'],22,,,,,,,,,,,,,,,,Congo DR,4881,00:21:22.323,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,2a74c893-548b-4884-994c-846f4f6f5a04,2977,,"[82.5, 71.1]",3920418,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Meschak Elia,35684.0,Right Wing,143,Tanzania,4953,['736b8036-c0c1-47ea-800a-2593a67347e4'],24,,,,,,,,,,,,,,,,Congo DR,4881,00:28:24.893,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,fea0d2e8-4f04-4dc3-9833-a8e3c4149456,3012,,"[17.2, 12.2]",3920418,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoane Wissa,7294.0,Left Wing,145,Tanzania,4953,['62d12d25-35d8-4d03-89a6-e4709fcf9a59'],38,,,,,,,,,,,,,,,,Congo DR,4881,00:29:38.681,Block,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,ca55752a-eeb8-49ec-a105-965c1a308501,3068,,"[53.2, 49.4]",3920418,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Tshibola,4753.0,Right Defensive Midfield,150,Tanzania,4953,['4940122a-c858-4219-85a5-96a82b867036'],7,,,,,,,,,,,,,,,,Congo DR,4881,00:31:07.874,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,3630f32b-7f1b-4baa-a2fa-bd8ae8a9bdfb,3106,,"[55.0, 74.7]",3920418,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gedeon Kalulu Kyatengwa,30193.0,Right Back,151,Tanzania,4953,['48f2e76b-4723-49de-9149-7586f343885c'],53,,,,,,,,,,,,,,,,Congo DR,4881,00:31:53.771,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,dfcbd995-1e01-497c-af2b-86731c68c5c0,3122,,"[12.6, 12.3]",3920418,78,,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mbwana Ally Samatta,16548.0,Left Attacking Midfield,153,Congo DR,4881,,55,,,,,,,,,,,,,,,,Tanzania,4953,00:33:55.127,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,14b4e516-6308-40f6-b4d7-1f21adce93a0,3140,,"[6.5, 9.8]",3920418,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Denis Kibu,145622.0,Center Forward,154,Congo DR,4881,['1a98bcc6-4d9b-4173-ba56-aaeb90b171f1'],13,,,,,,,,,,,,,,,,Tanzania,4953,00:34:13.444,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,49c576ab-977d-4165-93bc-4c44b0adece9,3158,,"[25.3, 64.5]",3920418,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bakari Nondo Mwamnyeto,103269.0,Center Back,156,Congo DR,4881,['9c624df0-948e-4f02-be66-fbac2750002e'],5,,,,,,,,,,,,,,,,Tanzania,4953,00:35:05.647,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,0e213086-a5b2-4218-a6e8-1d6e4e4de422,3298,,"[37.9, 74.7]",3920418,87,,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meschak Elia,35684.0,Right Wing,167,Tanzania,4953,,43,,,,,,,,,,,,,,,,Congo DR,4881,00:42:43.709,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,951f1e05-33f8-492b-b413-f542f886cb15,3355,,"[47.6, 56.0]",3920418,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Moutoussamy,4412.0,Center Attacking Midfield,170,Tanzania,4953,['cfb37252-b4d2-4ced-b100-b3203dad01cf'],40,,,,,,,,,,,,,,,,Congo DR,4881,00:43:40.231,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,76281c3c-fe10-4339-87d4-8d58c82fd413,3409,,"[18.9, 12.6]",3920418,90,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mzamiru Yassin,105769.0,Right Defensive Midfield,173,Congo DR,4881,['32585684-f4c4-472c-82b1-343698992f1b'],10,,,,,,,,,,,,,,,,Tanzania,4953,00:45:10.106,Block,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,cd6273fa-aa1c-45b6-9641-86ba872ca585,85,,"[34.3, 69.5]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Himid Mao Mkami,86067.0,Right Defensive Midfield,3,Congo DR,4881,"['afe581c8-9696-49d2-bc78-cd9a8af0ea25', '0623a732-5f21-47a1-981b-75c839dfd0a8']",11,,,,,,,,,,,,,,,,Tanzania,4953,00:01:11.958,Dribbled Past,
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,abec7936-5197-4834-8749-92cad3b00df9,113,,"[21.2, 72.7]",3920418,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lusajo Mwaikenda,136596.0,Right Back,5,Congo DR,4881,"['adb27674-08c7-4301-af75-bdf99d6f6ea7', '272ae8d5-a212-4af7-ad07-a4fe80cf7210', '022b9b0e-5bc2-40e6-adcc-4b436fb32c29']",53,,,,,,,,,,,,,,,,Tanzania,4953,00:01:53.387,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,c8a78982-dc46-459c-8ebb-51009118871e,558,,"[14.8, 56.6]",3920418,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Faisal Salum Abdalla,103268.0,Center Attacking Midfield,29,Congo DR,4881,"['24029d49-3fdd-4f34-bad5-a2c367285a13', '1e6a459d-8df7-4dea-9574-1c5ce581e6a8', 'c1d4daa3-c471-4c7e-866c-80b84d33fbfd']",4,,,,,,,,,,,,,,,,Tanzania,4953,00:12:04.940,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,ce25dd74-d73d-44c8-938a-51cf5b847b19,562,,"[14.8, 57.3]",3920418,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lusajo Mwaikenda,136596.0,Right Back,29,Congo DR,4881,"['3fe40087-6942-4667-b8d2-d487e053f8bb', '5b5c55d9-2ece-43f8-90c1-e4a59473187c']",6,,,,,,,,,,,,,,,,Tanzania,4953,00:12:06.622,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,becf98e0-ae33-41e3-b8b5-5b9734713634,602,,"[107.4, 35.2]",3920418,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Novatus Dismas Miroshi,136055.0,Left Defensive Midfield,31,Congo DR,4881,"['ab0becc1-18e3-475d-ad1b-33c8895da782', '71bc3e39-08fb-490c-a046-2320d9490bd5']",45,,,,,,,,,,,,,,,,Tanzania,4953,00:12:45.518,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,0671677a-181a-49f5-bfba-4be866efc664,636,,"[83.1, 70.1]",3920418,13,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haji Mnoga,51494.0,Right Wing,33,Congo DR,4881,"['30b70523-a7d5-4c38-8e49-8e26aadeeb66', '6ef2fa8d-b211-4700-8e80-13517ceeefc8']",25,,,,,,,,,,,,,,,,Tanzania,4953,00:13:25.095,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,00321a0f-1a68-45ab-b3a8-60dec22c9d0b,717,,"[52.0, 16.4]",3920418,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charles Pickel,28415.0,Right Defensive Midfield,36,Tanzania,4953,"['7432234a-153f-4734-a043-e66bbf0ef0c3', 'fd8f4b77-cb4b-45aa-ba13-e5b2ba789771', 'ddebf8d5-9802-4342-87d1-bcfcd0715fbc']",7,,,,,,,,,,,,,,,,Congo DR,4881,00:15:07.725,Dribbled Past,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,77dee7d3-750f-499d-8beb-b1d7970ebe1c,968,,"[47.7, 15.1]",3920418,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoane Wissa,7294.0,Left Wing,46,Tanzania,4953,"['123d1349-62ad-4017-a645-ef256eab513b', 'af57b107-4f83-4dbd-9ec3-f03eb72a90cb']",25,,,,,,,,,,,,,,,,Congo DR,4881,00:20:25.634,Dribbled Past,
