50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,2ec0cf0d-01f4-4c92-b7da-6b8c44f436b3,1112,,"[13.7, 43.8]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,55,Tunisia,777,['17b18b43-672a-4d84-8c42-6936d08d5c43'],38,,,,,,,,,,,,,,,,Tunisia,777,00:35:38.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9d1ea6b9-d8cc-4521-9c47-63de919ff722,1115,,"[25.6, 40.9]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,55,Tunisia,777,['d88f9152-e7c5-42cf-b08e-e79e363dd0f3'],46,,,,,,,,,,,,,,,,Tunisia,777,00:35:46.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,60c7b6f5-5394-47bd-9e6c-ed5f5db50507,1118,,"[28.9, 19.9]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,55,Tunisia,777,['8e87c033-beaf-47e2-aa5b-dc243f767e5f'],48,,,,,,,,,,,,,,,,Tunisia,777,00:35:48.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,339e61d2-34c4-4b2f-9c3b-b0206f9c348f,1121,,"[35.6, 49.7]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hamza Rafia,50442.0,Right Midfield,55,Tunisia,777,['ba42659f-35c8-44a4-b4e3-c42d8d6dfc91'],52,,,,,,,,,,,,,,,,Tunisia,777,00:35:52.333,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,320a7ec8-7e59-4f05-9a5d-793331c2b27f,1125,,"[54.4, 75.9]",3920404,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wajdi Kechrida,105944.0,Right Back,55,Tunisia,777,['57f8bb88-340e-44c1-9ba5-31e84fc989e0'],55,,,,,,,,,,,,,,,,Tunisia,777,00:35:55.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,24349647-b81c-4d7c-88af-6dc70ef01ff2,1131,,"[8.1, 43.7]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bechir Ben Said,136296.0,Goalkeeper,55,Tunisia,777,['b8c6a8f6-17dc-455d-a43a-1a58bd3be96e'],1,,,,,,,,,,,,,,,,Tunisia,777,00:36:01.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,95ffe40b-6cde-49cc-a279-a54c49b2ea0d,1134,,"[17.4, 26.0]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,55,Tunisia,777,['07bcf425-846e-4cd9-b875-9b1a6aff2cb2'],5,,,,,,,,,,,,,,,,Tunisia,777,00:36:05.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,21dff3cd-4de9-4520-b9df-fcf140f4b2f2,1138,,"[50.5, 5.9]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Abdi,30681.0,Left Back,55,Tunisia,777,['52c0f8de-28bf-4bdc-969f-3c51538834ae'],11,,,,,,,,,,,,,,,,Tunisia,777,00:36:11.958,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aa497e32-99ab-4c48-ac76-9d63bb13cd1e,1141,,"[62.9, 5.9]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anis Ben Slimane,35592.0,Left Center Forward,55,Tunisia,777,"['297b5dcf-b8f8-4025-8569-a7ae4bc788aa', '15d697d9-646b-4b20-b2ca-eb737515e94d']",12,,,,,,,,,,,,,,,,Tunisia,777,00:36:12.842,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,7acf2207-073c-4790-9b74-548cc966444f,1143,,"[58.7, 9.0]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ali Abdi,30681.0,Left Back,55,Tunisia,777,['5d362f0b-4612-40af-bce3-ab8aa4551110'],14,,,,,,,,,,,,,,,,Tunisia,777,00:36:14.063,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,00fc465d-3219-454f-b5b9-9e54f1ded5ba,1147,,"[46.3, 8.8]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,55,Tunisia,777,['fc634eec-3812-467c-8a6b-40ed1f031c9e'],15,,,,,,,,,,,,,,,,Tunisia,777,00:36:15.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0acca9f7-af6c-410e-a91b-57634fd37f11,1150,,"[74.8, 37.7]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,56,Mali,4930,['c08f4ef7-1a3d-4113-a389-90ba81ee9338'],18,,,,,,,,,,,,,,,,Mali,4930,00:36:18.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3ebd6e97-f4df-43fa-a5e2-eeec38fd4414,1153,,"[71.6, 31.5]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,56,Mali,4930,['32ccac50-f612-4e9f-b37e-8ec2e90985dd'],19,,,,,,,,,,,,,,,,Mali,4930,00:36:19.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,68af6404-6734-4fa8-a742-f03024a4cde0,1156,,"[79.8, 54.2]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,56,Mali,4930,['2c6259bf-65e8-433b-b859-5d04eea0bb90'],22,,,,,,,,,,,,,,,,Mali,4930,00:36:22.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4f719731-b7df-4c92-a3f2-83bdcca41fc5,1160,,"[79.7, 77.0]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamari Traoré,3248.0,Right Back,56,Mali,4930,['e67d571a-6928-484f-b1e2-9e7a41d54f15'],25,,,,,,,,,,,,,,,,Mali,4930,00:36:25.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1de54063-50e7-431f-a622-c50126d64767,1163,,"[74.7, 54.1]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,56,Mali,4930,['3c189d91-ac27-4012-868b-88a599371777'],27,,,,,,,,,,,,,,,,Mali,4930,00:36:27.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6a84bcdd-8191-43c4-aa6a-70cfdf567f05,1167,,"[68.7, 34.7]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,56,Mali,4930,['5aa9ef48-d935-4f9b-8438-1b0f4602088b'],29,,,,,,,,,,,,,,,,Mali,4930,00:36:29.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,170b84e4-8b1e-4ba0-bd73-cc5b92ac7d0b,1171,,"[93.2, 39.2]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sekou Koita,23623.0,Left Center Forward,56,Mali,4930,"['1b5a7683-6e90-4ef3-bd28-7c078d9f649d', 'e78fb13e-3327-4436-9db5-96bb6956341d']",32,,,,,,,,,,,,,,,,Mali,4930,00:36:32.809,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,babca3e2-171d-41f6-bcf9-3d6638f7c53d,1178,,"[70.2, 23.7]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,56,Mali,4930,['1a10d27c-0c1c-4140-9ff1-d2ed625ad1d8'],39,,,,,,,,,,,,,,,,Mali,4930,00:36:39.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ac88519a-086e-4060-80e1-7270c08ea8dd,1180,,"[88.4, 3.6]",3920404,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,56,Mali,4930,['3702c601-b8db-492b-bc38-7c8ce7653ef2'],42,,,,,,,,,,,,,,,,Mali,4930,00:36:42.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,be3f272d-2cd1-4a70-bf85-2d8299c90603,1186,,"[63.2, 19.4]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sikou Niakate,7295.0,Left Center Back,57,Mali,4930,['3ed12579-3a17-488d-9c0c-293f49629910'],4,,,,,,,,,,,,,,,,Mali,4930,00:37:04.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,214ca895-f078-4ad5-9886-c155b018b663,1188,,"[55.3, 41.2]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boubakar Kouyate,23331.0,Right Center Back,57,Mali,4930,['4d0b2769-f5e8-4bc3-a894-864a01bbdf8d'],6,,,,,,,,,,,,,,,,Mali,4930,00:37:06.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7a19a4a1-6e02-41f9-b181-cee644293d17,1191,,"[70.6, 73.5]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamari Traoré,3248.0,Right Back,57,Mali,4930,['e238cb5b-bac8-4622-8c96-6ebf1a3b5674'],12,,,,,,,,,,,,,,,,Mali,4930,00:37:12.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2529c074-4544-4795-8d61-65c506f45e60,1195,,"[109.1, 64.4]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lassana Coulibaly,3433.0,Right Center Midfield,57,Mali,4930,"['02ce774b-cc5b-4f1a-a084-557af8bf3668', '3e897ecb-9d19-4577-8caf-61b4e2e72b85']",16,,,,,,,,,,,,,,,,Mali,4930,00:37:16.085,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ac558cca-46f4-4f16-9fdd-2c5b7756a3a4,1199,,"[25.7, 52.9]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Yassine Meriah,5651.0,Right Center Back,58,Tunisia,777,['eebde99f-fa52-4a8d-993a-8e2f55e7c492'],35,,,,,,,,,,,,,,,,Tunisia,777,00:37:35.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,320bd91a-37ad-4453-96e4-66d5161f287d,1201,,"[50.2, 22.5]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,58,Tunisia,777,['dc3c3416-8451-4e52-b245-f4adfabd6627'],40,,,,,,,,,,,,,,,,Tunisia,777,00:37:40.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,743343d0-52fb-4540-ac4b-a893970a5dc6,1205,,"[32.4, 19.6]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Montassar Omar Talbi,32450.0,Left Center Back,58,Tunisia,777,['0a5d4f88-bbc7-41c3-bdd5-3b85da8f6d1f'],43,,,,,,,,,,,,,,,,Tunisia,777,00:37:43.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4c1c8484-c324-4c25-9d37-d518fd728fec,1208,,"[45.1, 14.5]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,58,Tunisia,777,['b2b61a87-eb50-4f4e-8059-fa2d1a6a954e'],45,,,,,,,,,,,,,,,,Tunisia,777,00:37:45.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e6f73ad5-751e-4fc6-9265-ba86d86e6f37,1211,,"[63.9, 18.0]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hamza Rafia,50442.0,Right Midfield,58,Tunisia,777,['0994e204-9f2b-4074-90bb-88307e1e8401'],48,,,,,,,,,,,,,,,,Tunisia,777,00:37:48.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2394d6a5-a55d-4fb9-94ba-9bee5c8fb389,1215,,"[70.2, 17.7]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anis Ben Slimane,35592.0,Left Center Forward,58,Tunisia,777,['0f1e5caa-1e09-4239-ac05-14cb21c8fb8a'],52,,,,,,,,,,,,,,,,Tunisia,777,00:37:52.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09a31375-cb4d-4b9c-acf3-8918e9364c7d,1223,,"[49.3, 57.1]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,59,Mali,4930,['462f4ecc-51a6-47a0-8583-6016b1e53fae'],54,,,,,,,,,,,,,,,,Mali,4930,00:37:54.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b05511c1-39f6-4df6-82ba-ea046bb18318,1229,,"[71.3, 47.2]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sekou Koita,23623.0,Left Center Forward,59,Mali,4930,['161edf27-56ac-4bb8-a40d-8f6fced3fd28'],58,,,,,,,,,,,,,,,,Mali,4930,00:37:58.602,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ea033379-938b-49de-82c4-33b732dbf555,1232,,"[84.8, 27.2]",3920404,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,59,Mali,4930,['5db0eca8-5f80-437e-8a71-6392896eca0c'],59,,,,,,,,,,,,,,,,Mali,4930,00:37:59.346,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,501d540e-bcd2-4314-8eb2-54ace327f593,1235,,"[55.9, 40.7]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,59,Mali,4930,['6b1334cc-2931-4e59-b443-e1c51b7c6587'],3,,,,,,,,,,,,,,,,Mali,4930,00:38:03.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c1602c48-553a-4d8f-9622-1f718924c670,1238,,"[52.2, 19.2]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,59,Mali,4930,['9cbcb137-997b-4c4a-aa2d-6a77d64b36ae'],10,,,,,,,,,,,,,,,,Mali,4930,00:38:10.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,03a2d73d-7a59-49ab-a27d-cda24df3f0f3,1241,,"[44.5, 48.1]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,59,Mali,4930,['d598ad56-15e5-428f-aaf4-89f259486bf0'],15,,,,,,,,,,,,,,,,Mali,4930,00:38:15.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,08695d79-8473-4658-b6f9-40c9f1cb380d,1244,,"[54.7, 63.8]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,59,Mali,4930,['9dadb2c2-34ce-41a6-865e-b7321ec8a5b1'],18,,,,,,,,,,,,,,,,Mali,4930,00:38:18.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f0440688-619c-40c0-9042-2e59a3a1d626,1247,,"[51.1, 33.1]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,59,Mali,4930,['bd18d8fe-fc77-4c3b-b9aa-97c2b2291eac'],25,,,,,,,,,,,,,,,,Mali,4930,00:38:25.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3bb8b52b-fe18-4463-80db-6bd7db39cd87,1250,,"[56.2, 24.3]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,59,Mali,4930,['08616407-cd49-4ffb-a09f-da653722ad0c'],27,,,,,,,,,,,,,,,,Mali,4930,00:38:27.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9d235ace-14b0-436c-82e2-3724a2902ff0,1253,,"[49.0, 30.3]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,59,Mali,4930,['4454b6d5-16bb-4884-bd35-ad24702f3d70'],28,,,,,,,,,,,,,,,,Mali,4930,00:38:28.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,89b33bac-8ad4-47ea-8ca5-a5a66250f8cf,1256,,"[47.9, 49.1]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,59,Mali,4930,['3cc36896-f114-4d0c-91a7-066fcc1554e7'],30,,,,,,,,,,,,,,,,Mali,4930,00:38:30.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d1224d51-0460-444b-a7f1-7dc5cdcfe0e2,1259,,"[56.6, 72.9]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,59,Mali,4930,['36d941c9-1984-4fa2-9469-5d1fb302ed26'],33,,,,,,,,,,,,,,,,Mali,4930,00:38:33.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fdb23505-7b9f-46ab-a967-fa7aa5e3a35a,1264,,"[78.9, 69.7]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassine Sinayoko,105182.0,Right Center Forward,59,Mali,4930,['78cab144-2a05-4d3a-b3ce-764d26bd1d7d'],37,,,,,,,,,,,,,,,,Mali,4930,00:38:37.848,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fa57cbd5-9b27-4c19-a735-074d30a40f5a,1266,,"[79.2, 61.2]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Coulibaly,3433.0,Right Center Midfield,59,Mali,4930,['9cf82e7c-2eb3-4df9-b0e0-35ad4b1c31bc'],39,,,,,,,,,,,,,,,,Mali,4930,00:38:39.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3eea7408-6b12-4bf9-a2e7-b61a4a1f2821,1268,,"[42.6, 24.7]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamza Rafia,50442.0,Right Midfield,60,Tunisia,777,['79352977-3dff-4ba9-ba11-e41c6c0e4aac'],40,,,,,,,,,,,,,,,,Tunisia,777,00:38:40.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,80e21cf2-57a8-432e-854f-6fa28a00f75d,1270,,"[35.0, 18.9]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Right Center Back,60,Tunisia,777,['5c570494-930e-49fd-bd57-3b67bab83d73'],41,,,,,,,,,,,,,,,,Tunisia,777,00:38:41.670,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8f8e4e44-849b-47bc-a35a-ebcda66d1a41,1273,,"[73.4, 12.6]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Elias Achouri,132461.0,Left Midfield,60,Tunisia,777,['94bd7f6e-d65c-47b1-8389-bc4c8bbc152e'],45,,,,,,,,,,,,,,,,Tunisia,777,00:38:45.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f9f775c2-33eb-484e-a2d5-99d8bfc4d44d,1276,,"[44.4, 37.6]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,61,Mali,4930,['437597ba-1bf5-4502-aab8-1c2d85a91a72'],49,,,,,,,,,,,,,,,,Mali,4930,00:38:49.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f3d27631-465e-4572-b0eb-ddc7e1d72043,1278,,"[46.1, 44.7]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,61,Mali,4930,['42bcfa8e-825d-4107-bb22-db424599dddd'],50,,,,,,,,,,,,,,,,Mali,4930,00:38:50.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0c237e49-ab20-422c-8fc5-ac464c3ba122,1280,,"[52.4, 20.4]",3920404,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Falaye Sacko,12557.0,Left Back,61,Mali,4930,['c6181960-3021-4c94-b6c7-f15c82af11dc'],53,,,,,,,,,,,,,,,,Mali,4930,00:38:53.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,84389758-466a-4966-a8ac-9282add0bd4a,1283,,"[82.0, 7.3]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,61,Mali,4930,['4c3e1441-1702-4d3b-8c8f-117babb64c26'],0,,,,,,,,,,,,,,,,Mali,4930,00:39:00.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fe1f3228-12e4-4393-b612-359c6eb28ce4,1287,,"[75.9, 17.6]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,61,Mali,4930,"['72fe0b09-bd87-467b-b22e-b71c0722a363', '945dd9e5-d94e-413b-a3b0-e7b255f20965']",2,,,,,,,,,,,,,,,,Mali,4930,00:39:02.261,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,1180e113-f887-4af8-a481-3ccef189eaa7,1290,,"[61.9, 26.8]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,61,Mali,4930,['24241245-8b34-4e66-928b-44370eca47b9'],4,,,,,,,,,,,,,,,,Mali,4930,00:39:04.208,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bd5acb14-213b-4225-bf07-0553232a324d,1293,,"[68.6, 31.0]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diadie Samassekou,8759.0,Center Defensive Midfield,61,Mali,4930,['365f517a-e4a7-42bc-9d5b-d09461077db3'],5,,,,,,,,,,,,,,,,Mali,4930,00:39:05.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8bf85bfb-1d16-40b8-8c4c-ed26c82d0c9a,1296,,"[73.5, 16.0]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,61,Mali,4930,['b9102bba-d738-4f52-bf08-582e3715ebb1'],9,,,,,,,,,,,,,,,,Mali,4930,00:39:09.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d1edc693-7a00-4ea2-b379-bbda854798b5,1299,,"[91.8, 2.9]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Falaye Sacko,12557.0,Left Back,61,Mali,4930,['4033ef5f-3493-455d-b2ba-5e1c5c837700'],11,,,,,,,,,,,,,,,,Mali,4930,00:39:11.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,36a0d87f-9fe6-47db-8bc2-e362f319294b,1302,,"[78.1, 8.4]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,61,Mali,4930,['349ee74f-ace0-4830-8b2c-ece0fec59c7c'],14,,,,,,,,,,,,,,,,Mali,4930,00:39:14.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3a7274bc-5ca2-4b94-a2d6-894b40b7bb2d,1306,,"[62.0, 45.6]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boubakar Kouyate,23331.0,Right Center Back,61,Mali,4930,['6977b977-9c69-4299-b008-d1f923a5fa7c'],16,,,,,,,,,,,,,,,,Mali,4930,00:39:16.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,748441c2-30aa-44d8-92b6-492aaf55cb73,1309,,"[58.2, 29.7]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sikou Niakate,7295.0,Left Center Back,61,Mali,4930,['ee59609f-f4d7-45e2-aef2-24cbf751ce71'],20,,,,,,,,,,,,,,,,Mali,4930,00:39:20.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ddfa25bd-eba0-4536-b603-7e824237f7a8,1312,,"[86.2, 32.5]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amadou Haïdara,8774.0,Left Center Midfield,61,Mali,4930,['5b11b21b-d597-4ebf-9dd1-f879b281d6d6'],23,,,,,,,,,,,,,,,,Mali,4930,00:39:23.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,70a3e9fa-9dba-46a0-91cb-bd914224a4d3,1314,,"[87.1, 28.0]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamory Doumbia,162132.0,Center Attacking Midfield,61,Mali,4930,['3cdbb6f0-8acd-49a4-9e19-52d2ead006c9'],24,,,,,,,,,,,,,,,,Mali,4930,00:39:24.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,03ce78ae-78bd-4dd3-a63a-27e92835bf9c,1320,,"[21.5, 60.0]",3920404,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,62,Tunisia,777,['59ff7f0f-f7e5-4918-87a7-5b3664164f9c'],59,,,,,,,,,,,,,,,,Tunisia,777,00:39:59.146,Ball Receipt*,
