50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.594609,,,,,,,,,7eda95cd-0f34-4f3f-8627-5ccc58bd4ca2,2554,,,"[50.6, 23.5]",3920393,75,,,,-0.15478039,,Right Foot,,,"[64.7, 21.3]",,Ground Pass,,14.270599,,,Incomplete,,Anis Ben Slimane,35592.0,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,147,Namibia,4980,"['5b52745b-68d4-492d-8c30-839c967e4f10', '4a4abbee-fa8a-435d-96a3-9ab5e0ab12f8', 'efd63528-3eaf-472a-9dde-86fcb3662fdc']",47,,,,,,,,,,,,,,,,,Tunisia,777,00:30:47.191,Pass,True
,,,,,,,,,,,,,,,,,,,1.303936,,,,,,,,,0820f047-662a-4d15-8970-ab928f85818b,2557,,,"[54.7, 24.1]",3920393,75,,,,0.30219314,,Right Foot,,,"[79.4, 31.8]",,High Pass,,25.87238,,,Incomplete,,Haythem Jouini,51571.0,,,,,Recovery,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,147,Namibia,4980,"['60f802a4-9c3c-40e9-bb73-b25d1128ab02', 'c7e76ffc-d217-476e-aa6c-740b87b031f5']",48,,,,,,,,,,,,,,,,,Tunisia,777,00:30:48.636,Pass,
,,,,,,,,,,,,,,,,,,,1.542233,,,,,,,,,60f802a4-9c3c-40e9-bb73-b25d1128ab02,2559,,,"[40.7, 48.3]",3920393,75,,,,-0.6786625,,Head,,,"[56.2, 35.8]",,High Pass,,19.912308,,,,,Absalom Iimbondi,103804.0,,,,,Recovery,2,From Throw In,Kennedy Amutenya,264381.0,Right Center Back,147,Namibia,4980,"['0820f047-662a-4d15-8970-ab928f85818b', '78b305b3-433e-4597-83a5-f2c661f3317a']",49,,,,,,,,,,,,,,,,,Namibia,4980,00:30:49.940,Pass,
,,,,,,,,,,,,,,,,,,,1.190157,,,,,,,,,be41c576-5701-4d3f-99b9-eb5626f27807,2569,,,"[65.3, 34.9]",3920393,75,,,,3.1415927,,Right Foot,,,"[57.6, 34.9]",,Ground Pass,,7.7,,,,,Ngero Kaanjuka Katua,389316.0,,,,,,2,From Throw In,Peter Shalulile,65723.0,Left Center Forward,147,Namibia,4980,"['a0dcc54d-eb9a-407d-8d9e-8ccf2f80b838', 'd285c98b-2b94-43e8-9af9-9edc9382549a']",55,,,,,,,,,,,,,,,,,Namibia,4980,00:30:55.783,Pass,True
,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,556ba060-1d4a-4655-8d06-b771b65fcc54,2572,,,"[66.1, 24.1]",3920393,75,,,,-1.1713756,,Left Foot,,,"[74.5, 4.2]",,Ground Pass,,21.600231,,,,,Riaan Hanamub,65555.0,,,,,,2,From Throw In,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,147,Namibia,4980,['53272e90-e555-4886-a395-ab0cb8f5a47a'],58,,,,,,,,,,,,,,,,,Namibia,4980,00:30:58.678,Pass,
,,,,,,,,,,,,,,,,,,,0.548579,,,,,,,,,f0f61e5d-c664-4955-a892-9fdddcce0d66,2576,,,"[107.9, 7.0]",3920393,76,,,,1.3514531,,Right Foot,,,"[111.4, 22.7]",,Low Pass,,16.085398,,,Incomplete,,Peter Shalulile,65723.0,,,,,,2,From Throw In,Riaan Hanamub,65555.0,Left Back,147,Namibia,4980,"['716bca54-01e9-4d24-a3fb-bcca1ca789c2', '5d16dc04-33f2-4beb-aebd-0a8ea3ed685d', 'a90fdeb5-f2d7-4b20-9be9-f2784f660d8f']",5,,,,,,,,,,,,,,,,,Namibia,4980,00:31:05.703,Pass,True
,,,,,,,,,,,,,,,,,,,1.6985,,,,,,,,,c2aa86ee-3919-4d9a-8e68-d02d12699d9d,2579,,,"[120.0, 0.1]",3920393,77,,,,1.6271468,,Right Foot,,,"[117.8, 39.1]",,High Pass,True,39.062,,,Incomplete,,Peter Shalulile,65723.0,,,Inswinging,,Corner,2,From Corner,Absalom Iimbondi,103804.0,Left Midfield,148,Namibia,4980,"['36669f11-4b82-4aa3-9f68-75efeaf19342', '7390840d-d59e-49c2-a431-6f89150bbfe7']",13,,,,,,,,,,,,,,,,,Namibia,4980,00:32:13.384,Pass,
,,,,,,,,,,,,,,,,,,,0.790785,,,,,,,,,089a9c2a-d759-4ca8-a5a2-dd8d333875eb,2583,,,"[97.9, 54.1]",3920393,77,,,,-0.96850896,,Right Foot,,,"[103.4, 46.1]",,Ground Pass,,9.708244,,,Incomplete,,Peter Shalulile,65723.0,,,,,Recovery,2,From Corner,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,148,Namibia,4980,"['53696687-bdfe-44f6-bc28-3d87bced4714', '1cc9a56f-c453-4766-bc85-d93ced115029']",19,,,,,,,,,,,,,,,,,Namibia,4980,00:32:19.134,Pass,
,,,,,,,,,,,,,,,,,,,2.024046,,,,,,,,,ab2d5a12-f35c-45ee-9c11-3b5fa0171ad3,2593,,,"[9.4, 36.0]",3920393,77,True,,,-0.87919873,,Right Foot,,,"[35.4, 4.6]",,Ground Pass,,40.767143,,,,,Ali Maâloul,5647.0,,,,,Free Kick,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,149,Tunisia,777,['6b6f6410-6dd1-46e7-a627-a10272845f12'],56,,,,,,,,,,,,,,,,,Tunisia,777,00:32:56.293,Pass,
,,,,,,,,,,,,,,,,,,,1.310779,,,,,,,,,11604bf0-4cfe-4440-8262-dfd172cb7e9d,2596,,,"[38.1, 6.0]",3920393,77,,,,-0.057080783,,Left Foot,,,"[62.6, 4.6]",,Ground Pass,,24.539967,,,,,Mohamed Elias Achouri,132461.0,,,,,,2,From Free Kick,Ali Maâloul,5647.0,Left Back,149,Tunisia,777,"['95b240df-c933-4e49-a59b-9fd9dd1bf542', '01af632c-603d-4b64-8849-e9697bb36f07']",59,,,,,,,,,,,,,,,,,Tunisia,777,00:32:59.252,Pass,True
,,,,,,,,,,,,,,,,,,,1.174882,,,,,,,,,9362e2ca-3021-4b3e-9918-de4f13e0485e,2599,,,"[61.9, 4.6]",3920393,78,,,,2.5652175,,Right Foot,,,"[53.9, 9.8]",,Ground Pass,,9.541489,,,,,Ali Maâloul,5647.0,,,,,,2,From Free Kick,Mohamed Elias Achouri,132461.0,Left Wing,149,Tunisia,777,"['28b89182-51b2-4306-ade6-7955176014f8', '2f8368c3-95cc-49a0-9f14-302ae82c7372']",0,,,,,,,,,,,,,,,,,Tunisia,777,00:33:00.563,Pass,True
,,,,,,,,,,,,,,,,,,,0.950008,,,,,,,,,f011482d-a654-4d85-a8af-018a761552e1,2601,,,"[53.7, 10.2]",3920393,78,,,,0.16925122,,Left Foot,,,"[69.5, 12.9]",,Ground Pass,,16.029036,,,,,Anis Ben Slimane,35592.0,,,,,,2,From Free Kick,Ali Maâloul,5647.0,Left Back,149,Tunisia,777,['c27c689e-00af-49a4-b793-fe844aaa32dc'],1,,,,,,,,,,,,,,,,,Tunisia,777,00:33:01.738,Pass,
,,,,,,,,,,,,,,,,,,,3.360046,,,,,,,,,dab69e50-caea-4395-9425-909bd4f89731,2604,,,"[69.7, 11.8]",3920393,78,,,,0.1600369,,Right Foot,,,"[95.1, 15.9]",,Ground Pass,,25.728777,,,Incomplete,,Ali Maâloul,5647.0,,,,,,2,From Free Kick,Anis Ben Slimane,35592.0,Center Attacking Midfield,149,Tunisia,777,"['3fffd05f-5716-44f9-98be-4bea587839c8', '1f163ba8-aecb-471f-8461-d89607dfc5cf', '6e74b7f6-74d6-43db-895b-300c0c18c926']",2,,,,,,,,,,,,,,,,,Tunisia,777,00:33:02.688,Pass,True
,,,,,,,,,,,,,,,,,,,1.849986,,,,,,,,,3fffd05f-5716-44f9-98be-4bea587839c8,2606,,,"[25.0, 64.2]",3920393,78,,,,-2.5020053,,Left Foot,,,"[8.6, 52.0]",,Ground Pass,,20.440157,,,,,Lloyd Junior Kazapua,125324.0,,,,,Recovery,2,From Free Kick,Lubeni Haukongo,135004.0,Left Center Back,149,Tunisia,777,"['ad2e82df-3622-41f9-a8f0-7ca76d42a053', 'dab69e50-caea-4395-9425-909bd4f89731']",6,,,,,,,,,,,,,,,,,Namibia,4980,00:33:06.048,Pass,
,,,,,,,,,,,,,,,,,,,3.208395,,,,,,,,,afa43d8a-3853-416f-b1b9-02bd358d8761,2610,,,"[10.0, 52.0]",3920393,78,,,,0.16087824,,Right Foot,,,"[78.4, 63.1]",,High Pass,,69.29481,,,Incomplete,,Deon Hotto Kavendji,64612.0,,,,,,2,From Free Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,149,Tunisia,777,"['e6aa3400-33c7-45e5-a5ba-2ba3553025a6', 'c3e785f4-93c3-4c27-8c54-7c39d27a34e5', 'd2a66091-a588-4305-8ce8-4ec881429fce']",8,,,,,,,,,,,,,,,,,Namibia,4980,00:33:08.795,Pass,True
,,,,,,,,,,,,,,,,,,,1.422451,,,,,,,,,d2a66091-a588-4305-8ce8-4ec881429fce,2613,,,"[41.7, 17.0]",3920393,78,,,True,-0.059757825,,,,,"[53.4, 16.3]",,Low Pass,,11.7209215,,,,,Anis Ben Slimane,35592.0,,,,,Recovery,2,From Free Kick,Montassar Omar Talbi,32450.0,Left Center Back,149,Tunisia,777,"['30011223-a8ec-42da-b6e4-d8fb84e8043c', 'afa43d8a-3853-416f-b1b9-02bd358d8761', '249de479-a2af-4e00-a47c-13ba4e5dde84']",12,,,,,,,,,,,,,,,,,Tunisia,777,00:33:12.003,Pass,True
,,,,,,,,,,,,,,,,,,,0.545963,,,,,,,,,8475b21c-32d3-41d1-a96c-5a0860033833,2620,,,"[74.0, 5.7]",3920393,78,,,,0.8453263,,Right Foot,,,"[78.7, 11.0]",,Ground Pass,,7.083784,,,,,Ali Maâloul,5647.0,,,,,,2,From Free Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,149,Tunisia,777,"['e0f3ad39-97a5-4af3-bd6f-70bed828aff6', '4fab974c-5bf3-445a-bf12-a8e0e890666f']",17,,,,,,,,,,,,,,,,,Tunisia,777,00:33:17.393,Pass,True
,,,,,,,,,,,,,,,,,,,0.54452,,,,,,,,,ae361e10-04bc-4287-b996-031dabe5288c,2624,,,"[83.3, 9.9]",3920393,78,,,,-0.26060238,,Left Foot,,,"[90.8, 7.9]",,Ground Pass,,7.7620873,,,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,2,From Free Kick,Ali Maâloul,5647.0,Left Back,149,Tunisia,777,"['fa78845b-1d92-4a68-a7f8-2a6f7d7eb850', '53c68c0d-b860-4a8e-9e21-efadb517f2eb', '62d94b8a-322d-4263-b53e-b93e4761c72c']",19,,,,,,,,,,,,,,,,,Tunisia,777,00:33:19.012,Pass,True
,,,,,,,,,,,,,,,,,,,0.7323,,,,,,,,,fd46a560-e9f4-45e5-a8ac-e1c89b305e43,2629,,,"[83.4, 0.1]",3920393,78,,,,1.0093026,,,,,"[87.3, 6.3]",,Low Pass,,7.324616,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,Throw-in,2,From Throw In,Ali Maâloul,5647.0,Left Back,150,Tunisia,777,['29c59d51-f87e-4543-880e-a52aaca18350'],38,,,,,,,,,,,,,,,,,Tunisia,777,00:33:38.793,Pass,
,,,,,,,,,,,,,,,,,,,1.069979,,,,,,,,,fc0a4745-cc8c-4b15-9d66-aa210bfbad8e,2632,,,"[86.4, 8.5]",3920393,78,,,,-2.0481417,,Right Foot,,,"[83.4, 2.7]",,Ground Pass,,6.529931,,,,,Ali Maâloul,5647.0,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,150,Tunisia,777,"['8d111431-0f86-48f3-a127-018a1c48b4d6', 'c347de5e-6046-42d5-99ec-b2730c7172f5']",39,,,,,,,,,,,,,,,,,Tunisia,777,00:33:39.525,Pass,True
,,,,,,,,,,,,,,,,,,,1.591074,,,,,,,,,b67dc94d-519a-4a48-b775-de462e183451,2635,,,"[82.0, 3.8]",3920393,78,,,,1.578315,,Left Foot,,,"[81.9, 17.1]",,Ground Pass,,13.300376,,,,,Ellyes Joris Skhiri,3767.0,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Back,150,Tunisia,777,"['6bdb55db-7c56-4fec-8089-0a4788735863', '0ec7ec99-6bd3-42d4-b1bd-661e09590b58']",40,,,,,,,,,,,,,,,,,Tunisia,777,00:33:40.595,Pass,True
,,,,,,,,,,,,,,,,,,,1.692942,,,,,,,,,2e30ee58-150d-4990-948e-4f93e12a5c36,2638,,,"[80.8, 19.8]",3920393,78,,,,2.5761087,,Right Foot,,,"[54.8, 36.3]",,Ground Pass,,30.793669,,,,,Yassine Meriah,5651.0,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,150,Tunisia,777,['33e1cddf-bffd-4082-911b-0f791d64cd3d'],43,,,,,,,,,,,,,,,,,Tunisia,777,00:33:43.447,Pass,
,,,,,,,,,,,,,,,,,,,2.428823,,,,,,,,,ae12d30e-b897-4070-87a1-ebbb29c31c1b,2640,,,"[54.5, 36.0]",3920393,78,,,,-0.98279375,,Right Foot,,,"[74.7, 5.7]",,High Pass,,36.41607,,,,,Montassar Omar Talbi,32450.0,,,,,,2,From Throw In,Yassine Meriah,5651.0,Right Center Back,150,Tunisia,777,['bad7d107-ab15-41a6-bad7-e426d02a1c4d'],45,,,,,,,,,,,,,,,,,Tunisia,777,00:33:45.140,Pass,
,,,,,,,,,,,,,,,,,,,1.047192,,,,,,,,,c24677b8-9c79-4c1a-9e2b-c5c78e975e3f,2643,,,"[75.0, 7.0]",3920393,78,,,,-0.3332443,,Right Foot,,,"[85.4, 3.4]",,Ground Pass,,11.005453,,,,,Ali Maâloul,5647.0,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,150,Tunisia,777,['e3c3fabf-2e25-4142-9496-f173f184be45'],48,,,,,,,,,,,,,,,,,Tunisia,777,00:33:48.119,Pass,
,,,,,,,,,,,,,,,,,,,0.960136,,,,,,,,,9391202f-c7fc-4b23-9207-daeed31b032a,2645,,,"[85.3, 3.2]",3920393,78,,,,1.9640757,,Left Foot,,,"[81.4, 12.6]",,Ground Pass,,10.176934,,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Back,150,Tunisia,777,['9b7573eb-36eb-457b-a131-1d294a133424'],49,,,,,,,,,,,,,,,,,Tunisia,777,00:33:49.166,Pass,
,,,,,,,,,,,,,,,,,,,1.9606,,,,,,,,,5f98f50c-5596-4684-a8a6-bb31183ff81c,2649,,,"[85.3, 10.6]",3920393,78,,,,-0.20039855,,Right Foot,,,"[110.9, 5.4]",,Ground Pass,,26.122787,,,,,Ali Maâloul,5647.0,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,150,Tunisia,777,"['e1e68c64-9160-4a0b-9fa2-91c00dd7a29c', '071da81e-aa2a-450d-80cc-464f0a8b6441']",50,,,,,,,,,,,,,,,,,Tunisia,777,00:33:50.537,Pass,True
,,,,,,,,,,,,,,,,,,,0.143605,,,,,,,,,df10ebbb-727f-4997-bf7c-7b5563e33b82,2652,,,"[110.9, 4.5]",3920393,78,,,,1.5120405,,Left Foot,,,"[111.2, 9.6]",,Low Pass,,5.108816,,,Incomplete,,Haythem Jouini,51571.0,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Back,150,Tunisia,777,"['fd8100de-f225-4c58-9cc6-82a8724f4945', '003ed5a0-49f1-4d4b-b848-2b41b612a088']",52,,,,,,,,,,,,,,,,,Tunisia,777,00:33:52.877,Pass,
,,,,,,,,,,,,,,,,,,,2.211389,,,,,,,,,556988be-035f-4006-af81-22e8505a760c,2655,,,"[117.2, 0.1]",3920393,78,True,,,1.6423869,,,,,"[115.4, 25.2]",,High Pass,,25.16446,,,,,Haythem Jouini,51571.0,,,,,Throw-in,2,From Throw In,Ali Maâloul,5647.0,Left Back,151,Tunisia,777,['573f3d37-3c56-40b8-a650-93f666603830'],58,,,,,,,,,,,,,,,,,Tunisia,777,00:33:58.827,Pass,
,,,,,,,,,,,,,,,,,,,1.620288,,,,,,,,,4ac105fc-02b5-458b-8fde-9014874f5c7e,2660,,,"[115.6, 26.0]",3920393,79,,,,1.6689258,076a13f2-96f5-45e8-a520-a22c5778ba15,Left Foot,True,,"[113.7, 45.3]",,High Pass,,19.393297,,,,,Youssef Msakni,23910.0,True,,,,,2,From Throw In,Haythem Jouini,51571.0,Center Forward,151,Tunisia,777,"['8fd3369a-2845-483e-9228-92613b323c8f', '06214961-c195-42bd-8dae-cee84bd4013c', '1e12733d-13b4-439c-8ef7-dfa75d05e402']",1,,,,,,,,,,,,,,,,,Tunisia,777,00:34:01.585,Pass,True
,,,,,,,,,,,,,,,,,,,1.093206,,,,,,,,,5aabe3a7-757c-4329-a168-22a2e7c653cb,2665,,,"[120.0, 0.1]",3920393,79,,,,1.7405037,c0a4a930-c2c8-40ca-bf68-c8925bb2236a,Left Foot,,,"[113.3, 39.2]",,High Pass,,39.669888,,,,True,Youssef Msakni,23910.0,True,,Outswinging,,Corner,2,From Corner,Ali Maâloul,5647.0,Left Back,152,Tunisia,777,['6bd497c9-aa71-4bae-9fd4-6c530675fac2'],28,,,,,,,,,,,,,,,,,Tunisia,777,00:34:28.132,Pass,
,,,,,,,,,,,,,,,,,,,3.434882,,,,,,,,,54ebadf6-c7ec-431e-a649-40528c59aab3,2671,,,"[4.5, 37.5]",3920393,80,,,,0.2130746,,Right Foot,,,"[80.3, 53.9]",,High Pass,,77.553856,,,Unknown,,,,,,,,Goal Kick,2,From Goal Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,153,Namibia,4980,,1,,,,,,,,,,,,,,,,,Namibia,4980,00:35:01.641,Pass,
,,,,,,,,,,,,,,,,,,,1.345151,,,,,,,,,1a4308ac-ce13-4e39-a376-db60de3c2b4d,2674,,,"[78.6, 57.5]",3920393,80,True,,,-0.651637,,Left Foot,,,"[100.1, 41.1]",,High Pass,,27.040895,,,Incomplete,,Peter Shalulile,65723.0,,,,,Free Kick,2,From Free Kick,Deon Hotto Kavendji,64612.0,Right Wing,154,Namibia,4980,"['d85ffeca-47ff-4f34-b47d-faf2cee56ee7', 'b8dd8554-8be5-4579-b049-0464940485a5']",45,,,,,,,,,,,,,,,,,Namibia,4980,00:35:45.685,Pass,
,,,,,,,,,,,,,,,,,,,5.163715,,,,,,,,,c3075470-7eb3-4518-82ac-a078d7da8879,2681,,,"[7.0, 42.4]",3920393,80,True,,,-0.3479001,,Right Foot,,,"[90.0, 12.3]",,High Pass,,88.28935,,,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,Goal Kick,2,From Goal Kick,Bechir Ben Said,136296.0,Goalkeeper,155,Tunisia,777,"['e0c71dff-276e-4255-a3a8-183d75f5d067', '796d2303-e840-43fa-b23e-88a48eb1a16f']",57,,,,,,,,,,,,,,,,,Tunisia,777,00:35:57.834,Pass,
,,,,,,,,,,,,,,,,,,,1.971373,,,,,,,,,e0c71dff-276e-4255-a3a8-183d75f5d067,2684,,,"[30.1, 67.8]",3920393,81,,,,-2.5109572,,Left Foot,,,"[7.5, 51.3]",,Low Pass,,27.982315,,,,,Lloyd Junior Kazapua,125324.0,,,,,Recovery,2,From Goal Kick,Riaan Hanamub,65555.0,Left Back,155,Tunisia,777,"['c3075470-7eb3-4518-82ac-a078d7da8879', 'ad3cfc1d-1931-48fd-aa35-de14f5d9f354', '44f1bb69-d3cd-47b9-ab4a-55e340ad548b']",2,,,,,,,,,,,,,,,,,Namibia,4980,00:36:02.998,Pass,True
,,,,,,,,,,,,,,,,,,,3.451812,,,,,,,,,baea9bd0-c7dc-4d7a-b123-68fdeebfdc7a,2687,,,"[11.7, 50.2]",3920393,81,,,,-0.03310049,,Right Foot,,,"[87.2, 47.7]",,High Pass,,75.54138,,,Incomplete,,Muzeu Bethuel,389319.0,,,,,,2,From Goal Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,155,Tunisia,777,"['95892831-fb9f-4f91-9556-2ebd277f78f1', 'f5f8e62b-e982-4056-a014-78a7db0b542c']",10,,,,,,,,,,,,,,,,,Namibia,4980,00:36:10.453,Pass,
,,,,,,,,,,,,,,,,,,,1.248059,,,,,,,,,52679fd8-db05-4632-8ba3-d0f0b3550b57,2695,,,"[47.5, 28.7]",3920393,81,,,True,-0.07751428,,,,,"[57.8, 27.9]",,High Pass,,10.331021,,,,,Anis Ben Slimane,35592.0,,,,,Recovery,2,From Goal Kick,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,155,Tunisia,777,"['daeb007e-3888-4855-a1a1-ebc39509433d', '165358a8-f430-4514-bd03-29ff9507146f']",19,,,,,,,,,,,,,,,,,Tunisia,777,00:36:19.810,Pass,True
,,,,,,,,,,,,,,,,,,,2.930579,,,,,,,,,73794f38-60f8-4b1a-a200-1791666ec115,2699,,,"[65.8, 21.6]",3920393,81,,,,-0.035699114,,Right Foot,,,"[85.4, 20.9]",,Ground Pass,,19.612495,,,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,2,From Goal Kick,Anis Ben Slimane,35592.0,Center Attacking Midfield,155,Tunisia,777,"['9c0be2f1-5f2b-4fa0-bf86-84bf46def590', '0f3a4885-7789-4762-bfa5-1ad9a109dbdb', 'a02fdce7-e25b-4d30-8771-20cd5a158f36']",22,,,,,,,,,,,,,,,,,Tunisia,777,00:36:22.859,Pass,True
,,,,,,,,,,,,,,,,,,,2.06923,,,,,,,,,a02fdce7-e25b-4d30-8771-20cd5a158f36,2701,,,"[34.7, 59.2]",3920393,81,,,,-2.65414,,Left Foot,,,"[9.8, 46.0]",,Ground Pass,,28.182442,,,,,Lloyd Junior Kazapua,125324.0,,,,,Recovery,2,From Goal Kick,Ryan Nyambe,4218.0,Right Back,155,Tunisia,777,"['73794f38-60f8-4b1a-a200-1791666ec115', '519fc3ab-1a0a-443d-a3cd-26fba80e4c63']",25,,,,,,,,,,,,,,,,,Namibia,4980,00:36:25.790,Pass,
,,,,,,,,,,,,,,,,,,,3.657331,,,,,,,,,f2d86729-7c90-4905-8989-50357f71ae96,2704,,,"[13.9, 44.1]",3920393,81,,,,-0.39787436,,Right Foot,,,"[89.8, 12.2]",,High Pass,,82.33116,,,Incomplete,,Absalom Iimbondi,103804.0,,,,,,2,From Goal Kick,Lloyd Junior Kazapua,125324.0,Goalkeeper,155,Tunisia,777,"['3a3789d4-1e5a-4a69-bdfe-a077463e3c55', '8e7a9cf2-59cb-4f06-823c-05d1748189ac']",35,,,,,,,,,,,,,,,,,Namibia,4980,00:36:35.588,Pass,
,,,,,,,,,,,,,,,,,,,1.364188,,,,,,,,,45f81fec-2db2-4a69-9604-16b2e27db972,2710,,,"[58.7, 80.0]",3920393,82,,,,-0.094951704,,,,,"[77.6, 78.2]",,High Pass,,18.985521,,,,,Haythem Jouini,51571.0,,,,,Throw-in,2,From Throw In,Wajdi Kechrida,105944.0,Right Back,156,Tunisia,777,['1e1fe69a-d979-4159-891e-942a4bec2353'],25,,,,,,,,,,,,,,,,,Tunisia,777,00:37:25.621,Pass,
,,,,,,,,,,,,,,,,,,,1.100299,,,,,,,,,9922e4c6-0a6a-4e77-8d08-c27dcb33414b,2712,,,"[77.5, 78.2]",3920393,82,,,,-1.1177304,,Head,,,"[81.2, 70.6]",,High Pass,,8.45281,,,Incomplete,,Mohamed Elias Achouri,132461.0,,,,,,2,From Throw In,Haythem Jouini,51571.0,Center Forward,156,Tunisia,777,"['bb986286-2a3a-4353-ad7f-223eda1d492d', '653b146a-ce00-4823-b5b7-a52a21248f59']",27,,,,,,,,,,,,,,,,,Tunisia,777,00:37:27.066,Pass,
,,,,,,,,,,,,,,,,,,,2.110933,,,,,,,,,653b146a-ce00-4823-b5b7-a52a21248f59,2714,,,"[38.9, 9.5]",3920393,82,,,,-0.39060703,,Left Foot,,,"[52.5, 3.9]",,High Pass,,14.707821,,,Incomplete,,Muzeu Bethuel,389319.0,,,,,Interception,2,From Throw In,Ngero Kaanjuka Katua,389316.0,Left Defensive Midfield,156,Tunisia,777,"['fa8a7866-349e-4d5c-b2a2-5fa89dee6a06', 'e048bf2f-2d39-481e-bd8f-b51c62936cc6', '9922e4c6-0a6a-4e77-8d08-c27dcb33414b']",28,,,,,,,,,,,,,,,,,Namibia,4980,00:37:28.166,Pass,
,,,,,,,,,,,,,,,,,,,1.396205,,,,,,,,,e048bf2f-2d39-481e-bd8f-b51c62936cc6,2717,,,"[67.6, 76.2]",3920393,82,,,True,0.12038282,,,,,"[80.0, 77.7]",,High Pass,,12.4903965,,,,,Mohamed Elias Achouri,132461.0,,,,,Recovery,2,From Throw In,Wajdi Kechrida,105944.0,Right Back,156,Tunisia,777,"['b205fd9f-7255-428e-95e9-7d8a939e0d66', '2a00d2eb-4107-4740-82f8-af364674c4da', '653b146a-ce00-4823-b5b7-a52a21248f59']",30,,,,,,,,,,,,,,,,,Tunisia,777,00:37:30.277,Pass,True
,,,,,,,,,,,,,,,,,,,1.532033,,,,,,,,,8739bc19-e676-4296-a5af-622eb2263b82,2723,,,"[46.1, 0.1]",3920393,82,,,,0.08727771,,,,,"[70.1, 2.2]",,High Pass,,24.0917,,,Incomplete,,Peter Shalulile,65723.0,,,,,Throw-in,2,From Throw In,Riaan Hanamub,65555.0,Left Back,157,Namibia,4980,"['b57cc577-13be-4cfa-a6ac-9928eb819925', '791241ec-25ba-458e-b810-5f503966dd80']",47,,,,,,,,,,,,,,,,,Namibia,4980,00:37:47.233,Pass,
,,,,,,,,,,,,,,,,,,,1.855581,,,,,,,,,791241ec-25ba-458e-b810-5f503966dd80,2725,,,"[50.0, 77.9]",3920393,82,,,,-0.71200085,,Right Foot,,,"[57.3, 71.6]",,High Pass,,9.642613,,,,,Youssef Msakni,23910.0,,,,,Recovery,2,Regular Play,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,158,Tunisia,777,"['8d3c116c-dd29-4235-94fb-5c044fa49715', '8739bc19-e676-4296-a5af-622eb2263b82']",48,,,,,,,,,,,,,,,,,Tunisia,777,00:37:48.765,Pass,
